Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,22:21:49.080,44.870,13.0,44.0,42.508,40.6,
13.4.2025,22:21:49.578,44.529,13.0,44.0,42.046,40.5,
13.4.2025,22:21:50.074,44.921,13.0,44.1,43.318,40.4,
13.4.2025,22:21:50.574,44.745,13.0,44.0,42.987,41.5,
13.4.2025,22:21:51.074,45.023,14.0,44.0,42.784,40.5,
13.4.2025,22:21:51.573,44.370,19.0,44.0,42.784,41.1,
13.4.2025,22:21:52.092,43.462,14.0,43.9,42.730,40.4,
13.4.2025,22:21:52.588,44.273,13.0,43.9,42.738,40.3,
13.4.2025,22:21:53.090,44.739,13.0,43.9,42.359,40.4,
13.4.2025,22:21:53.588,43.779,13.0,43.9,42.359,40.4,
13.4.2025,22:21:54.087,45.392,13.0,43.8,43.242,41.3,
13.4.2025,22:21:54.588,42.821,17.0,43.8,43.622,40.7,
13.4.2025,22:21:55.089,44.045,9.0,43.8,41.602,40.3,
13.4.2025,22:21:55.589,43.618,13.0,43.1,45.728,46.9,
13.4.2025,22:21:56.089,44.258,5.0,43.4,43.029,41.2,
13.4.2025,22:21:56.586,45.095,13.0,43.7,43.291,40.6,
13.4.2025,22:21:57.088,42.746,11.0,43.8,43.070,40.9,
13.4.2025,22:21:57.586,44.433,13.0,43.7,42.896,40.9,
13.4.2025,22:21:58.089,44.552,13.0,43.8,42.885,40.8,
13.4.2025,22:21:58.586,45.184,12.0,43.7,43.218,40.6,
13.4.2025,22:21:59.074,44.557,11.0,43.8,41.952,40.3,
13.4.2025,22:21:59.575,44.598,13.0,43.5,43.146,40.5,
13.4.2025,22:22:0.081,43.807,13.0,43.6,43.653,41.0,
13.4.2025,22:22:0.580,43.198,13.0,43.5,42.730,41.0,
13.4.2025,22:22:1.083,44.733,13.0,43.7,41.792,40.1,
13.4.2025,22:22:1.580,44.935,12.0,43.6,43.131,41.0,
13.4.2025,22:22:2.083,44.319,14.0,43.6,43.542,41.2,
13.4.2025,22:22:2.582,44.233,13.0,43.7,42.314,40.7,
13.4.2025,22:22:3.082,43.746,13.0,43.7,42.818,40.9,
13.4.2025,22:22:3.587,44.732,13.0,43.8,43.425,40.8,
13.4.2025,22:22:4.089,46.181,23.0,43.8,43.030,41.6,
13.4.2025,22:22:4.578,42.881,13.0,43.7,42.904,41.0,
13.4.2025,22:22:5.089,43.751,12.0,43.7,43.409,41.1,
13.4.2025,22:22:5.586,44.531,13.0,43.8,42.198,39.8,
13.4.2025,22:22:6.086,45.007,11.0,43.8,43.685,41.8,
13.4.2025,22:22:6.583,44.602,13.0,43.8,42.609,40.1,
13.4.2025,22:22:7.085,44.410,14.0,43.8,42.035,40.9,
13.4.2025,22:22:7.583,44.977,12.0,43.8,42.617,40.6,
13.4.2025,22:22:8.085,45.006,12.0,43.8,42.907,40.9,
13.4.2025,22:22:8.586,44.468,13.0,43.9,42.722,41.0,
13.4.2025,22:22:9.084,44.129,13.0,44.0,43.355,41.0,
13.4.2025,22:22:9.582,43.721,13.0,43.9,43.108,41.0,
13.4.2025,22:22:10.081,44.334,12.0,43.7,42.512,40.8,
13.4.2025,22:22:10.583,44.301,13.0,43.8,42.315,40.1,
13.4.2025,22:22:11.086,44.180,12.0,43.7,42.722,40.9,
13.4.2025,22:22:11.589,45.185,13.0,43.8,43.588,42.0,
13.4.2025,22:22:12.089,44.323,11.0,43.8,42.347,41.2,
13.4.2025,22:22:12.591,43.126,13.0,43.8,42.590,40.5,
13.4.2025,22:22:13.091,44.553,12.0,43.7,43.267,41.1,
13.4.2025,22:22:13.576,44.037,13.0,43.7,43.469,41.6,
13.4.2025,22:22:14.080,44.928,12.0,43.8,43.026,40.6,
13.4.2025,22:22:14.581,45.617,13.0,43.8,43.301,40.4,
13.4.2025,22:22:15.084,43.739,12.0,43.9,43.257,40.9,
13.4.2025,22:22:15.588,44.949,12.0,43.9,42.759,40.1,
13.4.2025,22:22:16.076,44.967,12.0,43.7,42.270,40.1,
13.4.2025,22:22:16.579,45.135,26.0,43.7,43.013,40.8,
13.4.2025,22:22:17.085,43.589,12.0,43.7,42.939,40.6,
13.4.2025,22:22:17.582,43.833,11.0,43.6,42.727,41.0,
13.4.2025,22:22:18.086,43.869,12.0,43.7,42.814,40.9,
13.4.2025,22:22:18.584,44.728,13.0,43.6,46.665,47.2,
13.4.2025,22:22:19.078,44.488,12.0,43.1,46.755,45.7,
13.4.2025,22:22:19.584,44.349,19.0,43.3,41.773,40.5,
13.4.2025,22:22:20.086,44.814,13.0,43.6,42.471,40.6,
13.4.2025,22:22:20.587,44.592,13.0,43.7,42.483,41.1,
13.4.2025,22:22:21.091,43.336,12.0,43.8,43.658,41.9,
13.4.2025,22:22:21.592,44.870,14.0,43.8,42.747,40.9,
13.4.2025,22:22:22.094,43.897,12.0,43.9,42.913,41.1,
13.4.2025,22:22:22.595,44.190,13.0,44.0,43.258,40.3,
13.4.2025,22:22:23.095,44.540,12.0,43.9,42.705,41.1,
13.4.2025,22:22:23.596,44.603,13.0,44.0,42.717,41.3,
13.4.2025,22:22:24.098,43.841,12.0,43.9,42.362,41.6,
13.4.2025,22:22:24.595,44.106,13.0,43.9,42.667,41.0,
13.4.2025,22:22:25.103,44.644,11.0,43.8,43.293,41.2,
13.4.2025,22:22:25.603,44.310,13.0,43.8,41.746,40.0,
13.4.2025,22:22:26.102,43.872,12.0,43.9,42.408,40.8,
13.4.2025,22:22:26.602,43.872,12.0,43.8,42.985,40.6,
13.4.2025,22:22:27.102,44.414,12.0,43.8,43.027,40.4,
13.4.2025,22:22:27.603,42.996,14.0,43.8,42.072,41.0,
13.4.2025,22:22:28.106,44.487,13.0,43.7,42.264,40.5,
13.4.2025,22:22:28.592,43.636,13.0,43.8,43.857,42.1,
13.4.2025,22:22:29.097,44.489,13.0,43.8,42.770,40.9,
13.4.2025,22:22:29.597,43.470,1.0,43.6,43.107,41.0,
13.4.2025,22:22:30.097,44.326,13.0,43.8,42.429,40.5,
13.4.2025,22:22:30.603,44.673,15.0,44.0,42.464,40.9,
13.4.2025,22:22:31.106,44.479,13.0,44.0,43.354,40.2,
13.4.2025,22:22:31.591,44.098,12.0,44.0,42.390,41.5,
13.4.2025,22:22:32.095,44.209,14.0,43.9,43.521,41.1,
13.4.2025,22:22:32.597,43.794,15.0,43.8,42.945,40.8,
13.4.2025,22:22:33.096,44.819,13.0,43.7,43.196,40.6,
13.4.2025,22:22:33.598,45.087,13.0,43.9,42.395,40.7,
13.4.2025,22:22:34.102,44.469,14.0,43.8,42.875,40.8,
13.4.2025,22:22:34.601,45.240,12.0,43.9,42.530,40.9,
13.4.2025,22:22:35.101,44.002,41.0,43.9,42.574,40.4,
13.4.2025,22:22:35.596,44.161,12.0,43.9,42.772,40.6,
13.4.2025,22:22:36.099,44.284,17.0,43.8,43.221,40.7,
13.4.2025,22:22:36.597,44.926,12.0,43.8,43.221,40.7,
13.4.2025,22:22:37.101,43.942,13.0,43.9,43.436,42.2,
13.4.2025,22:22:37.604,44.550,14.0,43.7,43.109,41.1,
13.4.2025,22:22:38.103,44.171,13.0,43.8,42.426,40.7,
13.4.2025,22:22:38.605,44.123,13.0,44.0,42.864,41.0,
13.4.2025,22:22:39.101,44.772,11.0,43.6,45.753,46.1,
13.4.2025,22:22:39.601,43.868,13.0,43.3,47.747,48.9,
13.4.2025,22:22:40.102,44.614,12.0,43.5,42.500,41.2,
13.4.2025,22:22:40.591,45.599,13.0,43.7,42.715,40.2,
13.4.2025,22:22:41.106,43.961,12.0,43.7,42.245,40.8,
13.4.2025,22:22:41.608,43.936,13.0,43.7,43.267,40.7,
13.4.2025,22:22:42.110,44.025,12.0,43.7,42.816,41.3,
13.4.2025,22:22:42.626,43.325,13.0,43.8,42.683,40.9,
13.4.2025,22:22:43.131,44.866,12.0,43.9,44.371,40.7,
13.4.2025,22:22:43.632,44.050,13.0,43.9,42.041,40.3,
13.4.2025,22:22:44.134,42.802,13.0,43.9,42.804,40.8,
13.4.2025,22:22:44.635,44.410,14.0,44.0,42.139,40.4,
13.4.2025,22:22:45.127,46.409,12.0,43.9,42.825,41.5,
13.4.2025,22:22:45.627,43.428,13.0,43.9,43.098,41.2,
13.4.2025,22:22:46.127,44.680,13.0,43.9,42.332,41.1,
13.4.2025,22:22:46.627,44.786,13.0,44.0,42.505,40.7,
13.4.2025,22:22:47.130,44.616,13.0,43.9,43.492,41.1,
13.4.2025,22:22:47.627,44.695,13.0,44.0,42.097,40.7,
13.4.2025,22:22:48.131,44.714,13.0,44.0,43.204,40.9,
13.4.2025,22:22:48.625,43.540,12.0,43.4,46.366,47.8,
13.4.2025,22:22:49.129,45.221,12.0,43.6,43.520,41.9,
13.4.2025,22:22:49.626,43.090,13.0,43.7,42.294,40.5,
13.4.2025,22:22:50.131,44.726,14.0,43.6,42.412,40.6,
13.4.2025,22:22:50.629,44.424,13.0,43.7,42.391,40.7,
13.4.2025,22:22:51.127,44.049,13.0,43.7,42.921,41.0,
13.4.2025,22:22:51.629,44.465,13.0,43.7,42.741,40.8,
13.4.2025,22:22:52.130,45.337,12.0,43.8,43.122,40.2,
13.4.2025,22:22:52.632,43.976,12.0,43.9,42.634,40.1,
13.4.2025,22:22:53.137,43.499,12.0,43.9,43.300,40.9,
13.4.2025,22:22:53.636,45.125,12.0,43.8,42.940,40.7,
13.4.2025,22:22:54.137,43.937,13.0,43.9,42.098,40.9,
13.4.2025,22:22:54.637,42.944,13.0,43.9,42.922,40.4,
13.4.2025,22:22:55.136,45.422,13.0,43.8,42.569,41.5,
13.4.2025,22:22:55.639,44.877,12.0,43.8,42.260,40.0,
13.4.2025,22:22:56.140,44.662,13.0,43.8,42.688,40.5,
13.4.2025,22:22:56.654,43.643,13.0,43.9,41.756,39.4,
13.4.2025,22:22:57.160,43.942,13.0,43.8,41.741,40.4,
13.4.2025,22:22:57.664,46.050,13.0,43.8,42.018,39.7,
13.4.2025,22:22:58.164,45.065,13.0,43.8,43.446,41.3,
13.4.2025,22:22:58.678,44.651,13.0,43.8,43.002,40.6,
13.4.2025,22:22:59.183,44.874,13.0,43.8,42.253,41.0,
13.4.2025,22:22:59.679,45.123,12.0,43.8,43.068,40.3,
13.4.2025,22:23:0.180,44.403,13.0,43.9,42.208,41.1,
13.4.2025,22:23:0.678,44.327,13.0,44.0,43.501,40.6,
13.4.2025,22:23:1.183,43.002,14.0,44.0,42.865,40.9,
13.4.2025,22:23:1.669,44.113,14.0,44.0,42.400,40.9,
13.4.2025,22:23:2.172,44.604,14.0,43.9,43.408,41.5,
13.4.2025,22:23:2.673,44.424,13.0,43.8,43.486,40.8,
13.4.2025,22:23:3.177,44.085,13.0,43.9,42.411,40.8,
13.4.2025,22:23:3.679,44.549,13.0,43.9,42.512,40.4,
13.4.2025,22:23:4.181,44.162,12.0,43.9,42.337,41.3,
13.4.2025,22:23:4.685,44.370,13.0,43.9,42.900,40.7,
13.4.2025,22:23:5.204,45.163,13.0,43.8,43.854,41.4,
13.4.2025,22:23:5.703,44.074,13.0,43.7,41.466,40.3,
13.4.2025,22:23:6.200,43.937,11.0,43.7,42.626,41.2,
13.4.2025,22:23:6.702,43.210,13.0,43.8,42.603,40.8,
13.4.2025,22:23:7.201,43.820,14.0,43.9,42.152,40.3,
13.4.2025,22:23:7.704,44.313,13.0,43.9,44.756,45.3,
13.4.2025,22:23:8.204,44.259,13.0,43.8,43.503,42.2,
13.4.2025,22:23:8.705,44.834,13.0,43.7,43.214,41.4,
13.4.2025,22:23:9.208,43.731,13.0,43.7,42.810,41.4,
13.4.2025,22:23:9.707,44.477,12.0,43.7,44.808,44.9,
13.4.2025,22:23:10.210,44.304,1.0,43.3,45.722,44.7,
13.4.2025,22:23:10.711,45.043,13.0,43.4,45.597,44.4,
13.4.2025,22:23:11.213,43.890,13.0,43.4,43.052,40.7,
13.4.2025,22:23:11.715,44.448,13.0,43.6,42.463,40.2,
13.4.2025,22:23:12.202,43.869,13.0,43.6,42.165,40.4,
13.4.2025,22:23:12.704,44.026,42.0,43.7,43.239,40.7,
13.4.2025,22:23:13.206,43.679,13.0,43.6,42.709,41.1,
13.4.2025,22:23:13.705,43.679,13.0,43.6,43.042,40.7,
13.4.2025,22:23:14.208,45.159,14.0,43.7,42.368,40.7,
13.4.2025,22:23:14.715,43.785,13.0,43.6,43.149,41.5,
13.4.2025,22:23:15.214,44.198,10.0,43.7,43.204,40.8,
13.4.2025,22:23:15.717,45.214,13.0,43.8,43.001,40.4,
13.4.2025,22:23:16.203,42.856,10.0,43.9,42.428,41.5,
13.4.2025,22:23:16.706,43.386,14.0,43.9,42.460,40.7,
13.4.2025,22:23:17.205,44.175,13.0,44.0,43.036,40.9,
13.4.2025,22:23:17.703,44.687,13.0,43.9,42.955,40.7,
13.4.2025,22:23:18.205,44.386,21.0,43.9,41.979,40.3,
13.4.2025,22:23:18.708,43.648,12.0,43.6,42.806,41.1,
13.4.2025,22:23:19.203,43.893,15.0,43.6,42.297,40.5,
13.4.2025,22:23:19.703,44.922,13.0,43.7,42.346,39.9,
13.4.2025,22:23:20.200,44.135,15.0,43.7,42.580,40.4,
13.4.2025,22:23:20.702,44.979,13.0,43.7,42.902,40.2,
13.4.2025,22:23:21.204,44.234,19.0,43.8,42.299,40.5,
13.4.2025,22:23:21.707,45.062,13.0,43.7,42.310,40.6,
13.4.2025,22:23:22.209,43.527,18.0,43.7,42.717,40.4,
13.4.2025,22:23:22.713,44.331,13.0,43.8,41.788,40.1,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
