Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,23:6:5.134,41.9,44.587,44.936,15.0,53.7,
16.4.2025,23:6:5.634,42.3,45.576,44.681,11.0,53.8,
16.4.2025,23:6:6.133,42.3,45.622,44.435,15.0,53.9,
16.4.2025,23:6:6.633,42.5,45.840,44.209,13.0,54.0,
16.4.2025,23:6:7.130,41.5,44.179,45.002,16.0,53.8,
16.4.2025,23:6:7.632,42.9,46.316,44.653,14.0,53.6,
16.4.2025,23:6:8.132,42.1,44.692,44.548,16.0,53.9,
16.4.2025,23:6:8.630,42.3,45.581,45.264,14.0,54.0,
16.4.2025,23:6:9.135,43.1,45.926,45.376,15.0,54.2,
16.4.2025,23:6:9.650,42.2,45.486,45.377,13.0,54.3,
16.4.2025,23:6:10.165,42.6,45.338,45.255,15.0,53.8,
16.4.2025,23:6:10.667,42.3,44.661,44.180,15.0,54.1,
16.4.2025,23:6:11.167,42.3,45.038,44.208,15.0,54.1,
16.4.2025,23:6:11.654,43.1,45.916,43.970,15.0,54.1,
16.4.2025,23:6:12.158,42.6,45.463,43.631,15.0,54.2,
16.4.2025,23:6:12.662,42.5,45.325,45.185,14.0,54.2,
16.4.2025,23:6:13.164,42.1,44.879,45.185,14.0,54.1,
16.4.2025,23:6:13.677,42.7,45.690,45.373,14.0,54.1,
16.4.2025,23:6:14.176,42.1,44.085,44.664,15.0,54.0,
16.4.2025,23:6:14.676,42.7,45.358,44.737,16.0,54.1,
16.4.2025,23:6:15.175,42.7,45.358,44.920,16.0,54.1,
16.4.2025,23:6:15.673,42.0,45.236,44.454,18.0,54.2,
16.4.2025,23:6:16.171,42.5,45.918,44.626,16.0,54.2,
16.4.2025,23:6:16.671,42.7,45.655,44.978,16.0,54.3,
16.4.2025,23:6:17.189,42.9,44.232,45.355,16.0,54.3,
16.4.2025,23:6:17.687,41.9,45.560,44.317,25.0,54.1,
16.4.2025,23:6:18.203,42.9,45.896,44.461,16.0,54.2,
16.4.2025,23:6:18.705,41.8,44.719,44.985,16.0,54.2,
16.4.2025,23:6:19.208,42.4,45.497,44.797,16.0,54.2,
16.4.2025,23:6:19.708,41.6,45.267,44.264,15.0,54.0,
16.4.2025,23:6:20.212,42.8,44.748,44.922,16.0,53.9,
16.4.2025,23:6:20.712,42.5,44.987,43.703,17.0,54.1,
16.4.2025,23:6:21.199,42.5,44.751,45.323,16.0,53.9,
16.4.2025,23:6:21.701,42.6,45.805,44.093,16.0,53.9,
16.4.2025,23:6:22.203,42.5,45.161,44.898,16.0,54.0,
16.4.2025,23:6:22.699,42.5,44.590,45.926,19.0,54.1,
16.4.2025,23:6:23.200,43.3,45.160,44.574,16.0,54.2,
16.4.2025,23:6:23.702,43.3,45.199,44.432,15.0,54.2,
16.4.2025,23:6:24.200,42.7,45.683,44.276,16.0,54.1,
16.4.2025,23:6:24.714,42.8,46.051,44.529,15.0,54.3,
16.4.2025,23:6:25.214,42.6,44.662,44.609,15.0,54.2,
16.4.2025,23:6:25.730,42.6,45.764,43.948,15.0,54.0,
16.4.2025,23:6:26.230,43.9,46.628,44.320,17.0,54.2,
16.4.2025,23:6:26.735,42.5,45.607,45.572,15.0,54.4,
16.4.2025,23:6:27.237,42.2,45.096,43.812,16.0,54.2,
16.4.2025,23:6:27.754,42.5,45.556,44.486,15.0,54.2,
16.4.2025,23:6:28.254,42.2,45.497,44.784,17.0,54.2,
16.4.2025,23:6:28.756,42.1,45.712,44.715,15.0,54.0,
16.4.2025,23:6:29.259,42.1,44.618,45.475,15.0,53.9,
16.4.2025,23:6:29.747,42.6,44.754,44.570,15.0,53.9,
16.4.2025,23:6:30.250,42.2,45.133,45.704,16.0,54.0,
16.4.2025,23:6:30.748,42.1,44.469,45.061,15.0,53.8,
16.4.2025,23:6:31.247,42.1,45.190,45.016,16.0,53.8,
16.4.2025,23:6:31.746,42.3,45.090,45.203,15.0,53.8,
16.4.2025,23:6:32.248,42.7,45.452,45.151,16.0,53.8,
16.4.2025,23:6:32.761,43.4,45.749,44.848,16.0,53.7,
16.4.2025,23:6:33.246,61.2,55.168,43.662,15.0,52.1,
16.4.2025,23:6:33.750,53.0,52.280,44.159,16.0,51.6,
16.4.2025,23:6:34.249,42.9,46.166,44.853,15.0,52.0,
16.4.2025,23:6:34.759,43.9,46.485,44.403,15.0,52.5,
16.4.2025,23:6:35.246,62.4,56.660,44.046,19.0,51.0,
16.4.2025,23:6:35.749,49.1,50.108,45.088,15.0,51.1,
16.4.2025,23:6:36.248,43.6,45.741,44.157,15.0,51.6,
16.4.2025,23:6:36.749,42.6,46.043,44.658,16.0,52.6,
16.4.2025,23:6:37.269,42.9,45.323,44.165,15.0,53.0,
16.4.2025,23:6:37.769,42.4,44.589,44.566,16.0,53.2,
16.4.2025,23:6:38.284,42.2,44.776,44.823,15.0,53.5,
16.4.2025,23:6:38.797,42.3,45.708,44.610,1.0,53.7,
16.4.2025,23:6:39.299,42.0,45.486,44.497,16.0,53.7,
16.4.2025,23:6:39.800,42.7,45.118,44.523,49.0,53.8,
16.4.2025,23:6:40.303,42.5,45.018,44.427,16.0,53.9,
16.4.2025,23:6:40.801,42.5,45.297,45.731,3.0,53.8,
16.4.2025,23:6:41.298,42.0,44.436,45.151,16.0,53.9,
16.4.2025,23:6:41.801,42.1,44.905,44.217,9.0,54.0,
16.4.2025,23:6:42.302,42.8,45.241,45.169,16.0,54.1,
16.4.2025,23:6:42.800,42.4,44.631,45.326,16.0,54.2,
16.4.2025,23:6:43.300,42.8,45.898,44.800,15.0,54.2,
16.4.2025,23:6:43.802,42.2,44.892,44.993,16.0,54.1,
16.4.2025,23:6:44.302,42.2,43.711,44.960,15.0,54.1,
16.4.2025,23:6:44.799,42.8,45.029,45.683,15.0,54.1,
16.4.2025,23:6:45.304,43.1,45.679,44.982,15.0,54.2,
16.4.2025,23:6:45.803,42.4,44.811,45.006,14.0,53.9,
16.4.2025,23:6:46.319,42.5,45.460,45.015,16.0,53.9,
16.4.2025,23:6:46.819,42.3,45.658,45.196,15.0,54.0,
16.4.2025,23:6:47.319,43.4,45.927,45.005,16.0,54.1,
16.4.2025,23:6:47.818,43.0,45.316,44.527,14.0,54.0,
16.4.2025,23:6:48.320,42.5,44.489,44.247,15.0,54.2,
16.4.2025,23:6:48.837,42.3,44.838,44.186,14.0,54.2,
16.4.2025,23:6:49.336,42.2,45.172,44.946,15.0,54.2,
16.4.2025,23:6:49.839,42.3,44.633,45.165,14.0,54.2,
16.4.2025,23:6:50.327,44.3,46.995,44.692,15.0,54.2,
16.4.2025,23:6:50.829,42.3,45.305,45.174,15.0,54.1,
16.4.2025,23:6:51.326,41.9,45.455,45.121,14.0,53.9,
16.4.2025,23:6:51.827,42.5,44.963,44.378,15.0,54.1,
16.4.2025,23:6:52.327,42.6,45.553,44.777,16.0,54.0,
16.4.2025,23:6:52.827,42.3,44.958,45.190,15.0,54.1,
16.4.2025,23:6:53.327,42.1,45.235,44.613,15.0,54.2,
16.4.2025,23:6:53.827,42.7,44.562,44.076,15.0,54.1,
16.4.2025,23:6:54.343,42.4,45.595,44.417,15.0,54.3,
16.4.2025,23:6:54.839,42.0,44.955,44.754,14.0,54.4,
16.4.2025,23:6:55.352,42.6,45.993,44.821,14.0,54.2,
16.4.2025,23:6:55.851,42.4,45.140,44.660,14.0,54.2,
16.4.2025,23:6:56.352,42.5,45.154,44.399,15.0,54.2,
16.4.2025,23:6:56.854,42.5,44.930,44.460,14.0,54.2,
16.4.2025,23:6:57.340,42.6,45.241,44.777,15.0,54.2,
16.4.2025,23:6:57.838,42.1,45.764,44.869,15.0,54.2,
16.4.2025,23:6:58.352,42.5,45.046,44.701,14.0,54.2,
16.4.2025,23:6:58.841,41.7,44.227,44.701,14.0,54.2,
16.4.2025,23:6:59.357,42.0,44.882,44.589,14.0,54.0,
16.4.2025,23:6:59.859,42.2,45.072,44.407,15.0,53.9,
16.4.2025,23:7:0.356,43.1,45.495,44.523,15.0,53.9,
16.4.2025,23:7:0.874,41.7,45.179,45.086,16.0,53.9,
16.4.2025,23:7:1.380,42.1,44.655,44.449,15.0,53.9,
16.4.2025,23:7:1.881,42.0,45.069,45.068,15.0,53.8,
16.4.2025,23:7:2.381,42.2,45.337,44.271,15.0,54.0,
16.4.2025,23:7:2.880,42.3,45.463,44.736,16.0,54.0,
16.4.2025,23:7:3.381,42.1,45.338,44.243,15.0,54.1,
16.4.2025,23:7:3.881,41.9,44.548,43.784,15.0,53.9,
16.4.2025,23:7:4.376,41.5,43.869,44.479,15.0,53.8,
16.4.2025,23:7:4.877,42.2,44.933,44.255,4.0,53.6,
16.4.2025,23:7:5.382,42.5,44.972,45.756,16.0,53.9,
16.4.2025,23:7:5.879,42.0,45.110,45.176,15.0,54.0,
16.4.2025,23:7:6.378,42.0,45.110,44.103,16.0,54.0,
16.4.2025,23:7:6.880,42.1,44.177,45.369,15.0,53.9,
16.4.2025,23:7:7.379,41.9,44.934,44.814,16.0,53.8,
16.4.2025,23:7:7.879,43.0,45.359,44.726,15.0,53.9,
16.4.2025,23:7:8.377,42.4,44.800,43.832,19.0,53.9,
16.4.2025,23:7:8.894,41.8,45.624,44.424,15.0,54.0,
16.4.2025,23:7:9.397,42.6,44.295,44.655,15.0,54.1,
16.4.2025,23:7:9.899,42.9,45.429,44.688,15.0,54.2,
16.4.2025,23:7:10.400,42.0,44.137,44.353,15.0,54.1,
16.4.2025,23:7:10.911,42.7,45.157,45.755,20.0,54.2,
16.4.2025,23:7:11.429,42.6,45.455,44.273,17.0,54.3,
16.4.2025,23:7:11.946,41.8,45.358,44.413,12.0,54.3,
16.4.2025,23:7:12.446,42.1,45.467,44.020,15.0,54.4,
16.4.2025,23:7:12.963,41.8,45.111,44.978,11.0,54.3,
16.4.2025,23:7:13.461,41.8,45.111,45.202,17.0,54.3,
16.4.2025,23:7:13.958,42.6,45.244,44.944,13.0,54.1,
16.4.2025,23:7:14.458,42.2,45.232,44.921,15.0,54.3,
16.4.2025,23:7:14.961,42.6,45.002,43.900,14.0,54.2,
16.4.2025,23:7:15.463,41.9,44.797,44.487,15.0,54.2,
16.4.2025,23:7:15.963,41.7,44.822,44.884,15.0,54.0,
16.4.2025,23:7:16.460,41.9,45.134,45.099,15.0,53.9,
16.4.2025,23:7:16.961,42.9,44.846,45.233,14.0,53.8,
16.4.2025,23:7:17.460,42.2,45.330,44.900,15.0,54.0,
16.4.2025,23:7:17.960,42.6,45.686,44.056,15.0,54.1,
16.4.2025,23:7:18.472,42.4,45.112,45.003,15.0,54.2,
16.4.2025,23:7:18.972,42.6,44.799,44.059,17.0,54.3,
16.4.2025,23:7:19.490,42.1,44.979,44.908,15.0,54.3,
16.4.2025,23:7:20.007,42.1,44.097,45.153,17.0,54.2,
16.4.2025,23:7:20.504,42.2,44.983,45.178,15.0,54.2,
16.4.2025,23:7:21.006,42.7,46.186,44.620,13.0,54.2,
16.4.2025,23:7:21.503,42.2,43.952,44.393,16.0,54.2,
16.4.2025,23:7:22.005,42.4,44.735,44.714,16.0,54.0,
16.4.2025,23:7:22.505,42.3,45.461,44.426,15.0,54.1,
16.4.2025,23:7:23.006,42.7,44.887,44.104,17.0,53.9,
16.4.2025,23:7:23.503,42.0,44.469,44.987,15.0,53.9,
16.4.2025,23:7:24.003,42.1,45.236,44.374,16.0,54.0,
16.4.2025,23:7:24.516,42.3,46.048,45.119,15.0,54.2,
16.4.2025,23:7:25.033,42.5,44.788,44.594,16.0,54.2,
16.4.2025,23:7:25.533,42.4,45.094,45.267,15.0,54.3,
16.4.2025,23:7:26.052,43.4,46.015,44.902,16.0,54.4,
16.4.2025,23:7:26.551,42.2,44.401,44.299,16.0,54.3,
16.4.2025,23:7:27.055,42.3,44.928,44.630,16.0,54.2,
16.4.2025,23:7:27.554,42.6,44.630,44.920,16.0,54.3,
16.4.2025,23:7:28.055,42.8,44.767,45.845,12.0,54.3,
16.4.2025,23:7:28.554,42.4,44.560,44.729,15.0,54.1,
16.4.2025,23:7:29.053,42.6,44.265,44.774,16.0,54.1,
16.4.2025,23:7:29.553,42.4,44.348,44.410,16.0,54.1,
16.4.2025,23:7:30.051,41.8,44.359,44.983,1.0,53.7,
16.4.2025,23:7:30.549,42.4,44.432,44.490,15.0,53.7,
16.4.2025,23:7:31.053,42.5,45.465,44.737,16.0,53.9,
16.4.2025,23:7:31.555,42.0,44.630,45.581,14.0,54.0,
16.4.2025,23:7:32.070,42.5,44.818,44.875,16.0,54.0,
16.4.2025,23:7:32.587,42.8,46.285,44.555,15.0,54.1,
16.4.2025,23:7:33.088,42.7,44.323,44.704,15.0,53.8,
16.4.2025,23:7:33.588,59.5,54.053,43.501,11.0,52.9,
16.4.2025,23:7:34.087,55.1,53.409,44.875,16.0,51.2,
16.4.2025,23:7:34.585,55.4,52.833,44.529,14.0,52.0,
16.4.2025,23:7:35.082,56.9,55.121,44.171,15.0,50.4,
16.4.2025,23:7:35.599,43.9,46.765,45.638,15.0,51.8,
16.4.2025,23:7:36.098,42.9,45.790,44.826,15.0,52.7,
16.4.2025,23:7:36.612,42.7,45.889,45.067,14.0,53.3,
16.4.2025,23:7:37.128,42.7,45.462,45.110,15.0,53.7,
16.4.2025,23:7:37.629,42.2,45.970,44.897,15.0,53.8,
16.4.2025,23:7:38.131,42.2,45.505,45.008,16.0,53.9,
16.4.2025,23:7:38.647,42.0,44.674,45.555,15.0,54.0,
16.4.2025,23:7:39.144,42.7,45.376,44.792,16.0,54.1,
16.4.2025,23:7:39.647,42.3,45.619,45.381,15.0,54.2,
16.4.2025,23:7:40.143,42.6,45.527,44.932,16.0,54.2,
16.4.2025,23:7:40.645,42.6,44.953,44.608,14.0,54.1,
16.4.2025,23:7:41.160,42.4,45.248,44.864,16.0,53.9,
16.4.2025,23:7:41.673,42.3,44.644,45.304,16.0,54.1,
16.4.2025,23:7:42.174,42.2,45.832,44.103,14.0,54.2,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
