Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,23:1:7.431,38.1,45.480,44.404,16.0,105.4,
16.4.2025,23:1:7.916,38.4,45.051,45.223,16.0,104.8,
16.4.2025,23:1:8.417,37.9,44.823,44.266,16.0,104.7,
16.4.2025,23:1:8.918,38.5,45.207,45.129,18.0,105.2,
16.4.2025,23:1:9.420,37.8,44.339,45.050,17.0,105.3,
16.4.2025,23:1:9.918,39.6,46.080,44.711,17.0,105.1,
16.4.2025,23:1:10.417,38.4,45.983,44.810,16.0,104.8,
16.4.2025,23:1:10.930,63.8,61.159,44.582,18.0,96.8,
16.4.2025,23:1:11.430,39.7,45.816,44.520,15.0,101.5,
16.4.2025,23:1:11.934,39.7,45.648,44.255,17.0,101.5,
16.4.2025,23:1:12.430,66.2,63.554,43.923,15.0,96.1,
16.4.2025,23:1:12.932,38.9,45.956,45.083,18.0,100.4,
16.4.2025,23:1:13.431,39.1,46.256,45.250,22.0,102.7,
16.4.2025,23:1:13.918,38.3,45.818,44.504,17.0,104.3,
16.4.2025,23:1:14.417,38.5,45.532,44.909,17.0,105.0,
16.4.2025,23:1:14.931,38.7,45.482,45.060,16.0,105.3,
16.4.2025,23:1:15.448,38.6,45.645,44.507,16.0,105.5,
16.4.2025,23:1:15.963,38.6,45.711,44.573,17.0,105.1,
16.4.2025,23:1:16.448,38.5,45.689,44.566,17.0,104.5,
16.4.2025,23:1:16.950,38.8,45.974,44.820,17.0,104.8,
16.4.2025,23:1:17.451,38.0,45.166,45.057,16.0,105.2,
16.4.2025,23:1:17.950,38.7,45.551,44.765,17.0,105.1,
16.4.2025,23:1:18.456,38.4,45.537,45.159,15.0,105.5,
16.4.2025,23:1:18.950,38.4,45.718,44.655,16.0,105.6,
16.4.2025,23:1:19.458,38.2,45.656,44.191,16.0,105.6,
16.4.2025,23:1:19.957,38.9,45.900,44.192,16.0,105.8,
16.4.2025,23:1:20.457,38.1,45.305,44.911,17.0,105.9,
16.4.2025,23:1:20.952,38.6,45.206,44.618,17.0,106.0,
16.4.2025,23:1:21.465,39.2,45.967,44.546,16.0,105.4,
16.4.2025,23:1:21.970,39.2,45.557,44.995,15.0,105.6,
16.4.2025,23:1:22.469,38.0,45.862,44.766,16.0,103.8,
16.4.2025,23:1:22.965,38.5,45.193,44.647,16.0,105.0,
16.4.2025,23:1:23.478,38.2,45.373,44.938,16.0,105.5,
16.4.2025,23:1:23.976,38.4,45.644,44.599,15.0,105.5,
16.4.2025,23:1:24.478,38.6,46.021,44.204,16.0,105.4,
16.4.2025,23:1:24.991,38.7,45.864,45.014,16.0,105.4,
16.4.2025,23:1:25.506,38.3,45.659,44.930,16.0,105.7,
16.4.2025,23:1:26.008,38.5,45.941,44.539,17.0,105.7,
16.4.2025,23:1:26.503,38.8,45.643,44.801,16.0,105.6,
16.4.2025,23:1:27.005,38.9,46.463,45.116,16.0,105.6,
16.4.2025,23:1:27.504,38.2,46.066,45.003,16.0,105.9,
16.4.2025,23:1:28.001,38.7,45.995,44.742,16.0,105.5,
16.4.2025,23:1:28.502,38.3,45.853,44.808,16.0,105.7,
16.4.2025,23:1:29.004,38.4,45.195,44.414,15.0,105.4,
16.4.2025,23:1:29.502,38.1,46.100,44.340,9.0,105.1,
16.4.2025,23:1:30.000,38.4,45.676,44.929,16.0,105.2,
16.4.2025,23:1:30.498,38.3,45.143,44.189,13.0,104.9,
16.4.2025,23:1:31.012,43.7,48.807,44.633,16.0,105.2,
16.4.2025,23:1:31.525,40.5,48.807,44.435,16.0,105.2,
16.4.2025,23:1:32.039,42.1,46.531,44.818,16.0,103.8,
16.4.2025,23:1:32.558,39.0,45.656,44.956,14.0,103.3,
16.4.2025,23:1:33.058,39.7,45.794,44.896,15.0,104.4,
16.4.2025,23:1:33.557,38.1,44.237,44.523,15.0,104.3,
16.4.2025,23:1:34.058,38.6,45.294,44.839,16.0,103.9,
16.4.2025,23:1:34.560,38.2,44.994,45.117,15.0,104.7,
16.4.2025,23:1:35.062,38.5,45.201,44.593,16.0,104.7,
16.4.2025,23:1:35.562,38.1,44.834,44.682,15.0,104.8,
16.4.2025,23:1:36.062,38.1,44.834,44.744,16.0,104.8,
16.4.2025,23:1:36.565,38.2,45.015,45.148,15.0,105.5,
16.4.2025,23:1:37.066,38.6,44.811,44.785,16.0,105.4,
16.4.2025,23:1:37.570,37.9,44.362,45.135,15.0,103.6,
16.4.2025,23:1:38.073,38.7,44.362,44.820,16.0,103.6,
16.4.2025,23:1:38.575,37.9,45.449,45.012,16.0,104.7,
16.4.2025,23:1:39.076,38.1,45.405,45.048,16.0,103.8,
16.4.2025,23:1:39.573,38.1,45.405,44.266,15.0,103.8,
16.4.2025,23:1:40.090,38.2,44.687,44.374,16.0,104.5,
16.4.2025,23:1:40.592,38.5,44.778,44.822,15.0,104.7,
16.4.2025,23:1:41.107,38.2,44.587,44.731,16.0,104.7,
16.4.2025,23:1:41.622,38.6,45.335,44.497,15.0,105.0,
16.4.2025,23:1:42.122,38.3,45.646,44.798,16.0,104.9,
16.4.2025,23:1:42.621,38.3,45.646,44.660,15.0,104.9,
16.4.2025,23:1:43.121,38.6,45.120,44.660,15.0,105.4,
16.4.2025,23:1:43.622,38.8,45.673,44.928,15.0,105.6,
16.4.2025,23:1:44.120,38.4,44.700,44.608,15.0,105.7,
16.4.2025,23:1:44.634,38.8,46.259,44.956,16.0,105.7,
16.4.2025,23:1:45.121,38.7,45.724,44.619,16.0,105.4,
16.4.2025,23:1:45.637,37.7,44.323,44.694,16.0,105.2,
16.4.2025,23:1:46.137,38.5,45.287,44.567,17.0,104.7,
16.4.2025,23:1:46.639,38.3,45.508,45.195,16.0,104.8,
16.4.2025,23:1:47.138,38.1,44.995,44.225,16.0,105.2,
16.4.2025,23:1:47.635,37.9,45.328,44.731,16.0,105.1,
16.4.2025,23:1:48.135,38.3,44.896,44.804,21.0,104.9,
16.4.2025,23:1:48.635,37.7,44.713,44.696,16.0,104.9,
16.4.2025,23:1:49.138,39.2,45.824,44.795,17.0,105.1,
16.4.2025,23:1:49.652,39.3,46.108,43.927,17.0,105.2,
16.4.2025,23:1:50.154,38.8,46.049,45.062,17.0,105.2,
16.4.2025,23:1:50.654,38.9,46.949,44.507,16.0,105.2,
16.4.2025,23:1:51.167,38.4,45.239,44.797,16.0,105.6,
16.4.2025,23:1:51.666,38.3,45.570,44.879,19.0,105.5,
16.4.2025,23:1:52.183,38.4,44.995,44.948,16.0,105.5,
16.4.2025,23:1:52.697,39.0,44.841,44.732,16.0,105.1,
16.4.2025,23:1:53.203,38.9,46.239,44.797,16.0,105.0,
16.4.2025,23:1:53.702,38.0,44.756,44.877,16.0,104.5,
16.4.2025,23:1:54.200,38.9,45.272,44.121,16.0,105.3,
16.4.2025,23:1:54.701,38.3,45.077,45.032,16.0,105.5,
16.4.2025,23:1:55.205,38.6,45.448,44.652,16.0,104.8,
16.4.2025,23:1:55.704,39.4,46.022,45.176,16.0,105.2,
16.4.2025,23:1:56.206,38.7,45.178,44.805,16.0,105.5,
16.4.2025,23:1:56.708,39.3,45.944,44.945,17.0,105.2,
16.4.2025,23:1:57.208,38.6,44.917,44.894,16.0,105.5,
16.4.2025,23:1:57.708,39.5,45.652,44.915,16.0,105.4,
16.4.2025,23:1:58.205,38.4,44.461,44.527,16.0,105.4,
16.4.2025,23:1:58.705,39.1,44.975,44.853,17.0,104.5,
16.4.2025,23:1:59.203,38.3,45.114,44.877,16.0,105.0,
16.4.2025,23:1:59.707,38.3,44.965,44.535,16.0,104.9,
16.4.2025,23:2:0.207,39.8,46.523,44.617,16.0,104.7,
16.4.2025,23:2:0.708,39.3,45.525,45.145,15.0,105.2,
16.4.2025,23:2:1.206,38.4,45.199,44.527,16.0,105.1,
16.4.2025,23:2:1.703,38.3,44.817,44.279,16.0,104.9,
16.4.2025,23:2:2.202,38.5,44.653,44.640,17.0,104.4,
16.4.2025,23:2:2.704,38.0,45.295,44.557,16.0,104.5,
16.4.2025,23:2:3.206,38.8,45.495,44.237,16.0,104.9,
16.4.2025,23:2:3.710,38.3,45.166,44.632,1.0,104.8,
16.4.2025,23:2:4.211,38.1,44.849,44.896,15.0,104.3,
16.4.2025,23:2:4.700,38.5,44.537,44.549,16.0,104.7,
16.4.2025,23:2:5.213,38.5,45.077,44.669,16.0,104.7,
16.4.2025,23:2:5.715,38.4,45.213,44.764,14.0,104.7,
16.4.2025,23:2:6.225,38.7,44.948,44.725,16.0,105.0,
16.4.2025,23:2:6.724,37.9,45.373,44.791,17.0,105.1,
16.4.2025,23:2:7.222,38.4,45.504,44.842,16.0,104.0,
16.4.2025,23:2:7.722,38.1,45.356,44.803,15.0,104.8,
16.4.2025,23:2:8.236,38.3,44.641,44.417,16.0,105.3,
16.4.2025,23:2:8.751,37.8,44.643,45.369,16.0,105.0,
16.4.2025,23:2:9.248,38.6,45.166,44.713,16.0,103.7,
16.4.2025,23:2:9.751,61.3,58.977,44.662,13.0,104.4,
16.4.2025,23:2:10.269,44.4,49.878,44.905,17.0,97.2,
16.4.2025,23:2:10.749,66.1,62.958,43.960,18.0,95.7,
16.4.2025,23:2:11.251,39.3,46.413,44.010,15.0,97.3,
16.4.2025,23:2:11.747,38.0,44.932,44.918,15.0,100.3,
16.4.2025,23:2:12.251,38.0,45.019,45.293,16.0,102.6,
16.4.2025,23:2:12.745,38.7,45.419,44.964,15.0,103.5,
16.4.2025,23:2:13.247,38.7,45.281,45.070,15.0,104.7,
16.4.2025,23:2:13.752,38.2,44.544,44.803,16.0,104.9,
16.4.2025,23:2:14.255,38.2,45.271,44.487,16.0,104.9,
16.4.2025,23:2:14.758,38.2,45.651,44.605,15.0,104.9,
16.4.2025,23:2:15.261,38.1,45.138,44.923,16.0,104.5,
16.4.2025,23:2:15.775,38.1,44.870,44.430,15.0,104.5,
16.4.2025,23:2:16.276,38.3,44.679,45.097,16.0,105.0,
16.4.2025,23:2:16.771,38.3,45.371,45.167,15.0,105.2,
16.4.2025,23:2:17.272,38.1,45.566,44.610,16.0,105.3,
16.4.2025,23:2:17.772,38.4,44.578,45.111,15.0,105.1,
16.4.2025,23:2:18.274,38.4,45.334,45.163,16.0,105.5,
16.4.2025,23:2:18.788,38.3,45.319,44.919,16.0,104.9,
16.4.2025,23:2:19.304,38.1,45.148,45.063,16.0,105.1,
16.4.2025,23:2:19.802,39.2,45.183,45.265,15.0,105.1,
16.4.2025,23:2:20.303,38.0,45.062,44.922,16.0,105.0,
16.4.2025,23:2:20.819,37.9,44.575,44.498,15.0,104.7,
16.4.2025,23:2:21.332,38.1,44.092,44.405,16.0,104.0,
16.4.2025,23:2:21.833,38.8,46.032,44.549,15.0,104.6,
16.4.2025,23:2:22.333,38.3,45.568,44.531,16.0,105.3,
16.4.2025,23:2:22.836,39.4,45.879,45.281,15.0,104.8,
16.4.2025,23:2:23.335,38.5,44.745,44.821,16.0,104.7,
16.4.2025,23:2:23.834,38.0,45.439,45.084,16.0,104.7,
16.4.2025,23:2:24.331,38.8,45.976,44.512,16.0,104.3,
16.4.2025,23:2:24.832,39.6,46.281,44.628,15.0,104.5,
16.4.2025,23:2:25.330,38.4,45.159,44.342,15.0,104.9,
16.4.2025,23:2:25.829,38.7,45.513,44.902,16.0,105.0,
16.4.2025,23:2:26.328,38.2,44.923,45.013,16.0,105.4,
16.4.2025,23:2:26.827,38.1,44.923,45.150,16.0,105.4,
16.4.2025,23:2:27.326,39.3,45.577,44.697,15.0,103.7,
16.4.2025,23:2:27.824,38.1,45.241,44.697,15.0,104.6,
16.4.2025,23:2:28.336,38.1,45.241,44.155,16.0,104.6,
16.4.2025,23:2:28.836,38.1,44.785,44.629,16.0,105.1,
16.4.2025,23:2:29.335,39.1,45.690,44.747,16.0,105.2,
16.4.2025,23:2:29.825,39.4,45.562,45.315,16.0,105.0,
16.4.2025,23:2:30.324,40.0,45.912,44.515,16.0,105.7,
16.4.2025,23:2:30.826,38.1,45.316,44.885,16.0,105.1,
16.4.2025,23:2:31.323,39.4,46.058,44.772,16.0,105.3,
16.4.2025,23:2:31.823,38.3,45.036,44.719,17.0,105.3,
16.4.2025,23:2:32.326,38.0,44.604,44.496,16.0,104.9,
16.4.2025,23:2:32.825,38.4,44.760,44.742,11.0,105.1,
16.4.2025,23:2:33.324,38.8,45.766,44.404,16.0,105.3,
16.4.2025,23:2:33.838,38.2,45.400,44.879,15.0,105.1,
16.4.2025,23:2:34.343,38.4,44.967,45.365,16.0,105.7,
16.4.2025,23:2:34.843,38.1,45.109,44.509,15.0,105.1,
16.4.2025,23:2:35.343,38.6,44.781,43.928,16.0,105.1,
16.4.2025,23:2:35.846,38.2,44.308,44.688,15.0,105.0,
16.4.2025,23:2:36.348,38.4,45.120,44.964,16.0,105.6,
16.4.2025,23:2:36.862,38.3,44.698,45.099,16.0,105.5,
16.4.2025,23:2:37.380,38.4,44.774,44.176,16.0,105.0,
16.4.2025,23:2:37.884,38.2,44.565,44.326,16.0,105.1,
16.4.2025,23:2:38.381,38.0,44.856,44.388,16.0,104.8,
16.4.2025,23:2:38.882,38.3,45.777,44.656,16.0,105.3,
16.4.2025,23:2:39.380,38.2,44.742,44.364,16.0,105.3,
16.4.2025,23:2:39.877,38.8,45.260,45.271,16.0,105.1,
16.4.2025,23:2:40.376,38.0,44.994,44.893,16.0,104.9,
16.4.2025,23:2:40.874,38.2,44.653,44.770,16.0,104.5,
16.4.2025,23:2:41.373,38.3,45.167,44.309,16.0,105.4,
16.4.2025,23:2:41.875,37.9,45.031,45.381,15.0,105.5,
16.4.2025,23:2:42.376,38.3,45.171,44.950,17.0,105.0,
16.4.2025,23:2:42.877,38.4,45.461,44.589,15.0,105.3,
16.4.2025,23:2:43.377,38.0,44.307,44.747,16.0,105.3,
16.4.2025,23:2:43.881,37.9,44.168,44.307,15.0,104.5,
16.4.2025,23:2:44.384,40.3,45.697,44.176,15.0,104.5,
16.4.2025,23:2:44.880,43.9,48.890,44.734,15.0,100.4,
16.4.2025,23:2:45.386,41.6,47.280,44.986,16.0,101.2,
16.4.2025,23:2:45.872,39.3,45.495,44.331,16.0,103.5,
16.4.2025,23:2:46.374,38.3,44.353,44.621,15.0,104.4,
16.4.2025,23:2:46.872,39.9,45.830,45.068,15.0,104.6,
16.4.2025,23:2:47.380,38.5,45.266,44.697,16.0,105.2,
16.4.2025,23:2:47.880,38.1,45.688,45.069,15.0,104.9,
16.4.2025,23:2:48.380,38.3,45.493,44.677,14.0,105.3,
16.4.2025,23:2:48.882,38.2,44.883,44.315,16.0,104.9,
16.4.2025,23:2:49.382,38.6,45.154,45.843,16.0,104.3,
16.4.2025,23:2:49.883,38.1,44.950,44.537,15.0,104.9,
16.4.2025,23:2:50.381,38.1,44.534,44.749,16.0,104.8,
16.4.2025,23:2:50.881,38.2,44.895,44.199,15.0,104.9,
16.4.2025,23:2:51.381,38.4,44.996,44.866,15.0,105.3,
16.4.2025,23:2:51.879,38.4,45.431,44.752,15.0,105.2,
16.4.2025,23:2:52.378,38.0,45.964,44.839,16.0,105.3,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
