Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,22:2:33.256,43.862,15.0,160.0,40.986,34.5,
13.4.2025,22:2:33.753,43.879,14.0,160.9,42.575,34.4,
13.4.2025,22:2:34.252,43.573,16.0,160.4,40.905,34.1,
13.4.2025,22:2:34.754,44.099,15.0,161.8,41.197,34.2,
13.4.2025,22:2:35.253,43.719,15.0,161.0,40.992,34.4,
13.4.2025,22:2:35.752,44.106,14.0,160.3,41.865,34.2,
13.4.2025,22:2:36.252,43.812,15.0,159.9,41.523,34.1,
13.4.2025,22:2:36.749,44.078,14.0,160.9,42.415,34.4,
13.4.2025,22:2:37.249,43.800,14.0,158.2,41.579,34.3,
13.4.2025,22:2:37.746,44.151,14.0,159.1,41.827,33.9,
13.4.2025,22:2:38.247,43.879,14.0,159.6,41.687,35.7,
13.4.2025,22:2:38.750,44.049,14.0,149.2,47.401,43.6,
13.4.2025,22:2:39.252,44.202,14.0,151.2,43.190,36.4,
13.4.2025,22:2:39.755,44.116,14.0,157.2,42.240,34.1,
13.4.2025,22:2:40.259,44.048,15.0,159.1,42.314,34.1,
13.4.2025,22:2:40.745,43.871,14.0,160.0,41.668,34.2,
13.4.2025,22:2:41.250,43.718,14.0,159.4,41.122,34.2,
13.4.2025,22:2:41.751,44.111,15.0,159.8,41.994,34.4,
13.4.2025,22:2:42.256,44.016,15.0,160.6,41.979,34.2,
13.4.2025,22:2:42.759,43.943,15.0,160.9,41.635,34.3,
13.4.2025,22:2:43.261,43.744,14.0,160.5,41.419,34.4,
13.4.2025,22:2:43.757,43.879,14.0,156.8,41.688,35.0,
13.4.2025,22:2:44.255,43.879,14.0,157.8,41.701,34.1,
13.4.2025,22:2:44.755,44.149,15.0,159.6,42.305,34.1,
13.4.2025,22:2:45.269,44.021,15.0,159.2,41.026,34.5,
13.4.2025,22:2:45.784,43.795,15.0,160.3,41.299,34.3,
13.4.2025,22:2:46.284,44.089,15.0,159.4,41.293,34.2,
13.4.2025,22:2:46.787,44.106,15.0,159.6,41.024,34.4,
13.4.2025,22:2:47.291,44.135,15.0,159.2,42.263,34.4,
13.4.2025,22:2:47.777,44.064,15.0,160.5,41.382,34.3,
13.4.2025,22:2:48.291,44.325,15.0,159.1,41.541,34.2,
13.4.2025,22:2:48.790,44.008,15.0,158.8,41.621,34.2,
13.4.2025,22:2:49.289,44.118,15.0,159.8,42.175,34.4,
13.4.2025,22:2:49.788,44.235,17.0,160.6,41.616,34.3,
13.4.2025,22:2:50.284,44.100,16.0,160.6,41.616,34.3,
13.4.2025,22:2:50.789,43.757,16.0,160.6,41.608,34.3,
13.4.2025,22:2:51.288,43.694,15.0,160.8,41.726,34.5,
13.4.2025,22:2:51.789,44.088,15.0,160.6,40.938,34.7,
13.4.2025,22:2:52.289,44.203,16.0,160.5,41.098,34.5,
13.4.2025,22:2:52.792,44.272,15.0,161.2,42.514,34.4,
13.4.2025,22:2:53.278,43.347,15.0,161.3,41.089,34.7,
13.4.2025,22:2:53.780,43.741,14.0,161.0,41.969,35.2,
13.4.2025,22:2:54.278,43.968,16.0,158.6,40.419,34.7,
13.4.2025,22:2:54.777,44.283,14.0,160.6,40.962,33.9,
13.4.2025,22:2:55.291,43.761,15.0,160.7,41.524,34.2,
13.4.2025,22:2:55.788,44.253,15.0,161.3,40.467,34.3,
13.4.2025,22:2:56.285,44.168,14.0,161.1,41.715,34.4,
13.4.2025,22:2:56.788,44.173,15.0,161.8,42.202,34.2,
13.4.2025,22:2:57.288,43.907,15.0,160.7,41.195,34.3,
13.4.2025,22:2:57.790,44.408,14.0,161.7,41.090,33.8,
13.4.2025,22:2:58.290,44.231,16.0,161.0,41.826,34.1,
13.4.2025,22:2:58.791,43.395,15.0,161.0,41.131,34.3,
13.4.2025,22:2:59.277,44.316,16.0,160.6,41.670,34.0,
13.4.2025,22:2:59.778,43.706,14.0,160.3,41.176,33.7,
13.4.2025,22:3:0.281,43.681,17.0,161.0,42.529,34.3,
13.4.2025,22:3:0.785,43.884,15.0,160.7,41.550,34.3,
13.4.2025,22:3:1.281,43.663,15.0,159.3,40.950,34.0,
13.4.2025,22:3:1.781,43.816,15.0,159.8,40.891,33.8,
13.4.2025,22:3:2.285,44.254,15.0,160.8,42.102,34.2,
13.4.2025,22:3:2.784,43.972,14.0,161.0,40.954,34.1,
13.4.2025,22:3:3.288,43.553,15.0,160.1,42.491,33.9,
13.4.2025,22:3:3.788,43.817,14.0,160.4,41.478,34.7,
13.4.2025,22:3:4.289,44.010,14.0,160.1,42.259,34.0,
13.4.2025,22:3:4.788,43.867,14.0,160.9,41.590,34.2,
13.4.2025,22:3:5.286,44.228,15.0,159.3,41.232,34.0,
13.4.2025,22:3:5.788,43.996,15.0,160.2,42.040,34.1,
13.4.2025,22:3:6.288,43.841,15.0,159.7,40.628,33.8,
13.4.2025,22:3:6.790,44.160,14.0,159.9,41.449,34.3,
13.4.2025,22:3:7.292,43.948,15.0,158.6,41.628,33.8,
13.4.2025,22:3:7.778,43.733,14.0,154.9,44.152,38.5,
13.4.2025,22:3:8.278,43.585,15.0,156.8,41.698,34.4,
13.4.2025,22:3:8.781,43.732,15.0,159.2,41.251,33.9,
13.4.2025,22:3:9.279,44.436,15.0,159.6,41.801,34.3,
13.4.2025,22:3:9.782,44.135,14.0,159.7,43.197,37.3,
13.4.2025,22:3:10.286,43.450,15.0,156.8,41.623,33.9,
13.4.2025,22:3:10.786,44.121,14.0,154.2,42.574,36.8,
13.4.2025,22:3:11.288,43.845,15.0,157.3,41.692,34.3,
13.4.2025,22:3:11.787,44.137,14.0,157.8,41.332,34.0,
13.4.2025,22:3:12.291,44.542,15.0,158.1,41.856,34.3,
13.4.2025,22:3:12.790,44.019,14.0,157.0,41.118,34.7,
13.4.2025,22:3:13.277,43.740,15.0,158.0,41.437,34.1,
13.4.2025,22:3:13.778,44.170,15.0,159.5,41.079,33.9,
13.4.2025,22:3:14.295,43.417,14.0,157.8,49.079,47.4,
13.4.2025,22:3:14.807,43.284,14.0,137.6,51.991,52.8,
13.4.2025,22:3:15.307,44.177,14.0,150.5,41.336,34.8,
13.4.2025,22:3:15.805,44.073,15.0,157.3,42.321,34.3,
13.4.2025,22:3:16.305,43.905,15.0,158.6,41.769,34.8,
13.4.2025,22:3:16.804,44.296,15.0,159.2,41.512,34.3,
13.4.2025,22:3:17.302,44.451,15.0,158.8,41.703,34.7,
13.4.2025,22:3:17.802,43.741,15.0,158.6,42.658,34.7,
13.4.2025,22:3:18.300,44.009,15.0,159.1,41.341,34.3,
13.4.2025,22:3:18.801,43.951,14.0,160.2,41.922,34.1,
13.4.2025,22:3:19.304,43.742,14.0,158.3,41.915,35.4,
13.4.2025,22:3:19.798,43.946,14.0,155.4,42.543,36.1,
13.4.2025,22:3:20.316,44.266,15.0,155.2,41.523,35.8,
13.4.2025,22:3:20.813,43.807,15.0,154.7,42.209,34.9,
13.4.2025,22:3:21.328,44.499,14.0,157.3,41.707,34.6,
13.4.2025,22:3:21.830,44.104,15.0,159.3,41.452,34.2,
13.4.2025,22:3:22.330,43.704,15.0,158.9,41.416,34.2,
13.4.2025,22:3:22.832,44.231,15.0,159.4,41.765,34.2,
13.4.2025,22:3:23.333,43.838,14.0,159.2,41.381,34.3,
13.4.2025,22:3:23.835,43.863,15.0,158.7,41.139,34.1,
13.4.2025,22:3:24.336,43.913,15.0,156.6,40.815,34.1,
13.4.2025,22:3:24.837,43.651,15.0,159.6,41.865,34.0,
13.4.2025,22:3:25.340,43.768,15.0,159.9,40.982,34.4,
13.4.2025,22:3:25.836,43.768,15.0,161.7,41.465,34.4,
13.4.2025,22:3:26.336,44.311,15.0,161.4,41.465,34.2,
13.4.2025,22:3:26.832,43.865,15.0,160.7,41.019,34.1,
13.4.2025,22:3:27.330,43.715,15.0,160.3,41.365,34.1,
13.4.2025,22:3:27.828,44.607,16.0,160.3,41.365,34.1,
13.4.2025,22:3:28.326,44.031,15.0,160.6,41.171,34.6,
13.4.2025,22:3:28.829,44.175,17.0,161.4,42.180,34.9,
13.4.2025,22:3:29.326,44.084,15.0,161.6,41.846,34.8,
13.4.2025,22:3:29.828,44.366,17.0,160.0,41.309,34.8,
13.4.2025,22:3:30.325,43.784,17.0,161.6,42.057,34.6,
13.4.2025,22:3:30.826,43.766,16.0,160.2,41.195,34.4,
13.4.2025,22:3:31.326,44.261,16.0,160.3,40.936,34.4,
13.4.2025,22:3:31.827,43.497,15.0,160.9,42.280,34.3,
13.4.2025,22:3:32.330,44.529,17.0,160.8,41.731,34.2,
13.4.2025,22:3:32.829,44.156,17.0,160.7,41.636,34.1,
13.4.2025,22:3:33.333,44.043,15.0,160.4,41.442,34.5,
13.4.2025,22:3:33.828,43.653,16.0,160.0,42.063,34.7,
13.4.2025,22:3:34.329,43.820,17.0,160.3,41.788,34.5,
13.4.2025,22:3:34.830,44.233,16.0,159.0,41.336,34.1,
13.4.2025,22:3:35.328,43.573,15.0,160.1,41.278,34.8,
13.4.2025,22:3:35.828,43.956,16.0,159.8,41.373,34.1,
13.4.2025,22:3:36.330,43.439,16.0,160.0,41.965,34.3,
13.4.2025,22:3:36.827,44.133,16.0,159.9,41.772,34.2,
13.4.2025,22:3:37.326,44.031,15.0,159.3,40.891,34.4,
13.4.2025,22:3:37.824,43.173,15.0,159.9,41.871,34.3,
13.4.2025,22:3:38.326,43.971,16.0,160.4,42.129,34.3,
13.4.2025,22:3:38.825,43.992,15.0,160.0,42.545,34.5,
13.4.2025,22:3:39.328,43.548,16.0,160.0,41.775,34.4,
13.4.2025,22:3:39.828,44.358,15.0,158.6,41.390,34.3,
13.4.2025,22:3:40.329,44.265,15.0,158.7,41.958,34.4,
13.4.2025,22:3:40.830,44.034,15.0,159.1,41.839,34.4,
13.4.2025,22:3:41.326,43.901,15.0,159.1,42.162,33.9,
13.4.2025,22:3:41.824,44.036,15.0,159.5,41.554,33.8,
13.4.2025,22:3:42.326,44.325,15.0,160.2,42.150,34.6,
13.4.2025,22:3:42.829,43.849,15.0,160.3,41.004,34.4,
13.4.2025,22:3:43.325,44.372,15.0,159.2,41.402,34.2,
13.4.2025,22:3:43.825,43.480,15.0,159.2,41.572,34.4,
13.4.2025,22:3:44.327,43.196,14.0,153.1,44.303,41.6,
13.4.2025,22:3:44.831,44.292,15.0,158.3,40.736,34.3,
13.4.2025,22:3:45.332,43.868,16.0,160.0,41.260,34.3,
13.4.2025,22:3:45.833,43.956,15.0,161.0,41.931,34.4,
13.4.2025,22:3:46.332,43.722,15.0,161.0,42.399,34.1,
13.4.2025,22:3:46.830,44.268,15.0,161.0,41.176,34.3,
13.4.2025,22:3:47.334,43.601,15.0,161.6,41.919,34.4,
13.4.2025,22:3:47.834,44.027,15.0,159.8,42.307,33.9,
13.4.2025,22:3:48.331,43.639,15.0,159.7,41.860,34.0,
13.4.2025,22:3:48.832,44.211,15.0,159.6,41.753,34.0,
13.4.2025,22:3:49.329,44.036,16.0,160.1,41.904,34.1,
13.4.2025,22:3:49.829,43.877,15.0,160.3,42.568,34.1,
13.4.2025,22:3:50.328,44.247,15.0,159.8,41.485,34.3,
13.4.2025,22:3:50.828,43.940,14.0,160.7,42.972,35.2,
13.4.2025,22:3:51.329,44.089,16.0,159.2,41.665,34.2,
13.4.2025,22:3:51.824,44.181,15.0,160.8,41.139,34.3,
13.4.2025,22:3:52.329,44.084,15.0,160.3,41.128,34.1,
13.4.2025,22:3:52.830,44.117,14.0,160.2,40.810,34.2,
13.4.2025,22:3:53.334,43.846,14.0,160.3,40.671,34.8,
13.4.2025,22:3:53.835,44.472,15.0,158.6,41.209,34.3,
13.4.2025,22:3:54.334,44.211,15.0,157.8,41.266,34.4,
13.4.2025,22:3:54.833,44.048,14.0,158.4,41.399,34.2,
13.4.2025,22:3:55.337,43.968,15.0,158.3,41.356,34.7,
13.4.2025,22:3:55.836,44.374,15.0,160.2,41.703,33.9,
13.4.2025,22:3:56.339,43.473,15.0,159.0,41.394,34.4,
13.4.2025,22:3:56.839,43.767,14.0,160.3,41.570,34.2,
13.4.2025,22:3:57.324,44.192,15.0,159.6,41.875,34.1,
13.4.2025,22:3:57.828,44.416,14.0,159.1,41.215,34.2,
13.4.2025,22:3:58.330,43.877,15.0,158.5,40.851,34.0,
13.4.2025,22:3:58.837,44.134,15.0,158.7,41.794,34.5,
13.4.2025,22:3:59.338,44.134,15.0,160.3,41.927,34.4,
13.4.2025,22:3:59.834,44.331,14.0,159.7,40.889,34.2,
13.4.2025,22:4:0.335,43.993,15.0,158.4,41.452,34.5,
13.4.2025,22:4:0.839,44.117,15.0,158.7,41.810,34.4,
13.4.2025,22:4:1.335,43.962,15.0,159.0,40.734,33.9,
13.4.2025,22:4:1.835,43.922,15.0,159.5,41.310,34.2,
13.4.2025,22:4:2.332,43.758,15.0,159.1,41.164,34.2,
13.4.2025,22:4:2.830,44.147,13.0,159.8,41.512,34.1,
13.4.2025,22:4:3.333,44.057,15.0,158.8,42.766,34.4,
13.4.2025,22:4:3.832,43.986,20.0,157.9,41.987,34.6,
13.4.2025,22:4:4.335,44.170,15.0,158.7,41.404,34.2,
13.4.2025,22:4:4.832,44.044,16.0,160.2,40.952,34.7,
13.4.2025,22:4:5.331,44.121,15.0,160.2,40.952,34.7,
13.4.2025,22:4:5.835,44.305,17.0,159.8,42.029,34.4,
13.4.2025,22:4:6.338,44.010,16.0,159.2,41.623,34.3,
13.4.2025,22:4:6.825,44.224,16.0,160.2,42.080,34.4,
13.4.2025,22:4:7.327,44.156,15.0,160.0,41.608,34.3,
13.4.2025,22:4:7.829,44.321,16.0,160.7,41.392,34.3,
13.4.2025,22:4:8.328,44.285,16.0,160.3,41.437,34.5,
13.4.2025,22:4:8.831,43.999,16.0,160.2,41.351,34.7,
13.4.2025,22:4:9.329,44.218,15.0,161.0,41.528,34.3,
13.4.2025,22:4:9.829,43.825,15.0,160.9,42.200,34.6,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
