Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,22:8:40.618,43.519,13.0,74.4,39.510,34.5,
13.4.2025,22:8:41.107,43.980,13.0,75.1,39.461,34.2,
13.4.2025,22:8:41.610,43.437,12.0,75.1,39.623,34.2,
13.4.2025,22:8:42.112,43.731,13.0,75.3,39.480,34.5,
13.4.2025,22:8:42.612,43.885,12.0,74.9,39.159,34.7,
13.4.2025,22:8:43.112,44.026,13.0,75.0,39.472,34.7,
13.4.2025,22:8:43.614,43.133,12.0,74.9,39.413,34.6,
13.4.2025,22:8:44.119,44.044,12.0,75.0,39.203,34.5,
13.4.2025,22:8:44.608,43.389,1.0,75.1,40.203,34.4,
13.4.2025,22:8:45.108,44.130,13.0,75.3,39.869,34.6,
13.4.2025,22:8:45.613,43.731,30.0,75.3,39.105,34.3,
13.4.2025,22:8:46.117,43.768,12.0,75.2,39.314,34.3,
13.4.2025,22:8:46.620,43.035,13.0,75.4,38.488,34.5,
13.4.2025,22:8:47.121,43.914,13.0,75.2,39.816,34.5,
13.4.2025,22:8:47.623,43.414,17.0,75.4,39.510,34.6,
13.4.2025,22:8:48.120,43.730,12.0,75.3,38.996,34.1,
13.4.2025,22:8:48.624,43.728,14.0,75.2,39.035,34.6,
13.4.2025,22:8:49.130,43.284,12.0,75.0,39.338,34.1,
13.4.2025,22:8:49.636,43.461,11.0,75.0,38.591,33.9,
13.4.2025,22:8:50.123,44.061,12.0,74.8,39.571,34.3,
13.4.2025,22:8:50.628,44.211,11.0,75.0,40.770,35.4,
13.4.2025,22:8:51.131,43.269,12.0,75.2,40.141,34.0,
13.4.2025,22:8:51.636,43.680,12.0,74.9,39.411,34.1,
13.4.2025,22:8:52.121,43.332,13.0,75.0,39.341,34.3,
13.4.2025,22:8:52.626,44.064,11.0,75.0,39.257,34.4,
13.4.2025,22:8:53.144,43.810,11.0,75.3,40.015,34.7,
13.4.2025,22:8:53.643,43.432,11.0,75.2,40.111,34.8,
13.4.2025,22:8:54.143,44.229,12.0,75.4,38.694,33.6,
13.4.2025,22:8:54.648,43.620,11.0,75.0,39.204,33.8,
13.4.2025,22:8:55.151,43.792,11.0,74.8,39.105,33.9,
13.4.2025,22:8:55.637,43.584,10.0,74.9,39.256,34.3,
13.4.2025,22:8:56.142,43.834,12.0,75.0,39.250,33.8,
13.4.2025,22:8:56.641,43.717,11.0,75.0,40.095,35.9,
13.4.2025,22:8:57.141,44.413,10.0,74.8,39.264,34.0,
13.4.2025,22:8:57.644,42.914,11.0,74.5,39.175,33.8,
13.4.2025,22:8:58.142,43.992,12.0,74.6,38.841,33.7,
13.4.2025,22:8:58.641,44.694,12.0,74.7,39.146,34.4,
13.4.2025,22:8:59.141,43.563,11.0,74.9,39.240,34.5,
13.4.2025,22:8:59.640,43.758,11.0,74.9,39.240,34.1,
13.4.2025,22:9:0.139,43.578,13.0,75.1,40.297,35.7,
13.4.2025,22:9:0.641,43.578,13.0,75.1,40.297,35.7,
13.4.2025,22:9:1.147,43.324,11.0,75.2,39.762,34.2,
13.4.2025,22:9:1.646,43.676,11.0,75.1,38.811,34.2,
13.4.2025,22:9:2.145,43.436,13.0,75.1,41.418,36.1,
13.4.2025,22:9:2.644,43.386,13.0,75.0,39.988,34.8,
13.4.2025,22:9:3.147,44.067,13.0,75.0,38.211,34.0,
13.4.2025,22:9:3.651,44.056,13.0,75.1,40.312,35.3,
13.4.2025,22:9:4.136,43.521,13.0,74.9,40.056,36.1,
13.4.2025,22:9:4.653,43.434,13.0,74.9,39.684,34.4,
13.4.2025,22:9:5.166,43.667,13.0,74.8,39.691,35.9,
13.4.2025,22:9:5.668,43.895,12.0,74.9,39.219,33.6,
13.4.2025,22:9:6.164,43.313,13.0,74.9,40.162,35.7,
13.4.2025,22:9:6.662,44.332,12.0,74.7,38.732,33.5,
13.4.2025,22:9:7.161,44.203,13.0,74.5,39.767,34.3,
13.4.2025,22:9:7.666,43.553,13.0,74.9,40.649,35.5,
13.4.2025,22:9:8.152,44.425,14.0,75.0,40.431,35.6,
13.4.2025,22:9:8.655,44.110,12.0,75.2,39.746,34.4,
13.4.2025,22:9:9.159,43.507,13.0,75.3,39.178,34.6,
13.4.2025,22:9:9.661,44.138,12.0,75.4,40.078,34.4,
13.4.2025,22:9:10.160,42.942,16.0,75.3,39.639,34.6,
13.4.2025,22:9:10.662,43.678,12.0,74.4,40.791,36.8,
13.4.2025,22:9:11.165,44.241,13.0,74.3,39.916,34.3,
13.4.2025,22:9:11.667,44.009,12.0,74.7,38.722,34.0,
13.4.2025,22:9:12.166,43.540,14.0,74.9,39.091,34.1,
13.4.2025,22:9:12.669,44.159,12.0,74.9,39.536,34.3,
13.4.2025,22:9:13.170,44.207,13.0,75.1,39.255,34.2,
13.4.2025,22:9:13.669,43.548,12.0,75.2,39.206,33.9,
13.4.2025,22:9:14.181,43.992,13.0,74.9,40.351,34.8,
13.4.2025,22:9:14.681,44.090,12.0,75.1,39.400,34.5,
13.4.2025,22:9:15.170,44.581,12.0,75.3,40.105,34.5,
13.4.2025,22:9:15.672,43.711,12.0,75.1,39.634,34.6,
13.4.2025,22:9:16.169,44.254,13.0,75.2,39.625,34.4,
13.4.2025,22:9:16.668,43.581,13.0,75.2,40.216,35.9,
13.4.2025,22:9:17.172,43.119,13.0,75.2,39.463,35.0,
13.4.2025,22:9:17.672,43.132,12.0,75.4,39.619,34.2,
13.4.2025,22:9:18.174,43.391,13.0,75.5,39.705,33.9,
13.4.2025,22:9:18.672,43.498,13.0,75.4,39.331,34.3,
13.4.2025,22:9:19.172,42.382,12.0,75.2,40.906,35.1,
13.4.2025,22:9:19.675,44.321,12.0,75.0,40.381,35.1,
13.4.2025,22:9:20.179,44.232,13.0,75.1,39.901,35.4,
13.4.2025,22:9:20.680,44.251,12.0,75.1,38.841,34.4,
13.4.2025,22:9:21.181,43.133,13.0,75.2,39.543,34.5,
13.4.2025,22:9:21.677,43.233,12.0,75.1,39.283,33.8,
13.4.2025,22:9:22.174,43.398,13.0,75.2,40.945,35.5,
13.4.2025,22:9:22.680,44.358,12.0,75.3,40.130,35.5,
13.4.2025,22:9:23.182,43.786,12.0,75.3,39.378,34.6,
13.4.2025,22:9:23.685,43.820,12.0,75.5,39.691,34.4,
13.4.2025,22:9:24.204,43.570,13.0,75.4,39.417,34.7,
13.4.2025,22:9:24.703,43.629,11.0,75.2,39.279,34.7,
13.4.2025,22:9:25.202,44.222,13.0,75.4,39.538,34.5,
13.4.2025,22:9:25.717,44.217,13.0,75.2,39.899,35.1,
13.4.2025,22:9:26.218,43.704,12.0,75.1,39.958,35.4,
13.4.2025,22:9:26.720,43.548,13.0,75.2,38.897,34.0,
13.4.2025,22:9:27.221,44.123,12.0,75.2,39.407,35.1,
13.4.2025,22:9:27.721,43.404,12.0,74.0,44.961,41.3,
13.4.2025,22:9:28.224,43.707,13.0,74.2,40.445,35.3,
13.4.2025,22:9:28.724,43.698,11.0,74.8,40.868,36.3,
13.4.2025,22:9:29.229,43.730,13.0,74.7,38.612,34.2,
13.4.2025,22:9:29.715,44.052,10.0,74.6,40.235,35.9,
13.4.2025,22:9:30.216,43.694,12.0,75.0,40.566,35.9,
13.4.2025,22:9:30.732,44.408,11.0,74.9,39.399,34.3,
13.4.2025,22:9:31.232,43.660,13.0,75.0,39.030,34.3,
13.4.2025,22:9:31.732,44.131,11.0,75.3,40.629,36.1,
13.4.2025,22:9:32.229,43.325,12.0,75.0,39.277,34.4,
13.4.2025,22:9:32.731,43.542,11.0,74.8,40.246,35.2,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
