Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,21:55:13.327,45.819,35.0,1198.8,51.232,46.3,
13.4.2025,21:55:13.826,45.920,35.0,1209.8,51.055,45.8,
13.4.2025,21:55:14.334,45.792,36.0,1208.4,51.187,46.4,
13.4.2025,21:55:14.831,45.801,36.0,1198.8,50.638,45.2,
13.4.2025,21:55:15.333,45.795,35.0,1224.1,51.185,46.8,
13.4.2025,21:55:15.829,45.861,36.0,1224.1,51.185,46.8,
13.4.2025,21:55:16.336,45.890,35.0,1169.7,50.970,45.8,
13.4.2025,21:55:16.840,45.878,36.0,1169.7,50.970,45.8,
13.4.2025,21:55:17.328,45.996,36.0,1232.7,51.682,45.8,
13.4.2025,21:55:17.833,45.793,35.0,1225.1,51.395,45.4,
13.4.2025,21:55:18.337,45.908,35.0,1224.3,52.023,46.4,
13.4.2025,21:55:18.826,45.854,35.0,1209.4,50.442,44.9,
13.4.2025,21:55:19.328,45.702,34.0,1203.2,50.693,45.5,
13.4.2025,21:55:19.833,45.832,36.0,1203.2,50.693,45.5,
13.4.2025,21:55:20.337,45.833,35.0,1207.7,51.298,45.9,
13.4.2025,21:55:20.840,45.799,35.0,1207.7,51.298,45.9,
13.4.2025,21:55:21.327,45.730,35.0,1173.8,51.870,46.1,
13.4.2025,21:55:21.825,45.888,35.0,1173.8,51.870,46.1,
13.4.2025,21:55:22.327,45.873,35.0,1222.0,51.476,45.9,
13.4.2025,21:55:22.827,45.758,35.0,1210.2,50.938,46.3,
13.4.2025,21:55:23.331,45.805,35.0,1197.1,50.912,46.4,
13.4.2025,21:55:23.829,45.729,35.0,1214.8,51.285,45.8,
13.4.2025,21:55:24.329,45.810,35.0,1209.4,50.521,46.3,
13.4.2025,21:55:24.834,45.780,35.0,1196.9,52.018,46.5,
13.4.2025,21:55:25.334,45.771,35.0,1196.8,50.978,46.1,
13.4.2025,21:55:25.834,45.716,35.0,1176.0,50.178,45.4,
13.4.2025,21:55:26.335,45.808,35.0,1188.5,50.860,45.5,
13.4.2025,21:55:26.834,45.766,34.0,1212.4,52.375,46.6,
13.4.2025,21:55:27.339,45.713,35.0,1201.9,51.361,46.2,
13.4.2025,21:55:27.828,45.648,35.0,1171.3,50.949,45.8,
13.4.2025,21:55:28.329,45.719,35.0,1195.1,51.942,46.7,
