Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,22:58:54.490,37.8,46.328,44.643,19.0,209.4,
16.4.2025,22:58:55.000,38.2,46.112,44.845,18.0,209.6,
16.4.2025,22:58:55.498,38.0,45.571,44.848,19.0,209.1,
16.4.2025,22:58:55.995,38.0,46.595,44.371,19.0,208.4,
16.4.2025,22:58:56.512,39.2,48.483,44.583,19.0,210.3,
16.4.2025,22:58:57.037,37.9,45.628,45.310,18.0,210.0,
16.4.2025,22:58:57.534,37.7,46.584,44.775,19.0,207.9,
16.4.2025,22:58:58.046,37.4,46.357,45.309,19.0,208.6,
16.4.2025,22:58:58.545,37.9,47.320,44.357,19.0,207.8,
16.4.2025,22:58:59.047,37.9,45.956,44.658,19.0,208.7,
16.4.2025,22:58:59.544,38.2,48.082,44.838,19.0,210.6,
16.4.2025,22:59:0.053,38.0,46.187,44.367,19.0,207.9,
16.4.2025,22:59:0.549,38.3,46.028,44.367,31.0,208.3,
16.4.2025,22:59:1.052,38.5,45.838,44.694,15.0,206.3,
16.4.2025,22:59:1.555,66.1,64.187,44.278,17.0,177.0,
16.4.2025,22:59:2.053,38.7,48.603,44.703,18.0,196.7,
16.4.2025,22:59:2.546,39.4,47.016,44.388,19.0,202.2,
16.4.2025,22:59:3.046,39.9,48.497,44.841,18.0,207.5,
16.4.2025,22:59:3.541,37.8,45.792,44.382,18.0,199.3,
16.4.2025,22:59:4.057,64.1,62.449,44.218,18.0,178.2,
16.4.2025,22:59:4.554,39.4,48.019,44.746,17.0,191.3,
16.4.2025,22:59:5.066,37.9,46.386,44.890,19.0,203.2,
16.4.2025,22:59:5.580,37.9,46.158,44.924,18.0,207.6,
16.4.2025,22:59:6.079,37.6,46.111,44.492,19.0,207.7,
16.4.2025,22:59:6.578,40.3,49.115,44.800,18.0,205.0,
16.4.2025,22:59:7.087,38.2,45.981,44.571,19.0,202.6,
16.4.2025,22:59:7.588,38.0,44.889,44.640,18.0,206.9,
16.4.2025,22:59:8.085,38.4,45.599,44.943,19.0,210.4,
16.4.2025,22:59:8.580,37.9,45.482,44.751,17.0,207.4,
16.4.2025,22:59:9.091,38.2,47.218,44.586,19.0,208.7,
16.4.2025,22:59:9.591,38.2,47.218,44.586,19.0,208.7,
16.4.2025,22:59:10.105,38.7,46.303,44.743,18.0,208.9,
16.4.2025,22:59:10.604,37.9,45.901,44.630,19.0,205.2,
16.4.2025,22:59:11.105,37.7,46.739,44.743,19.0,207.3,
16.4.2025,22:59:11.625,38.0,45.890,44.452,18.0,203.0,
16.4.2025,22:59:12.120,38.1,45.929,44.452,18.0,208.3,
16.4.2025,22:59:12.620,38.1,47.265,44.254,19.0,208.6,
16.4.2025,22:59:13.133,38.8,47.708,44.464,18.0,209.6,
16.4.2025,22:59:13.631,38.8,47.708,44.492,18.0,209.6,
16.4.2025,22:59:14.128,37.5,45.796,44.997,19.0,205.7,
16.4.2025,22:59:14.629,37.5,45.796,44.911,19.0,205.7,
16.4.2025,22:59:15.124,37.7,46.777,44.686,19.0,208.3,
16.4.2025,22:59:15.621,37.7,45.714,44.607,19.0,206.1,
16.4.2025,22:59:16.131,39.1,47.546,44.346,21.0,209.9,
16.4.2025,22:59:16.642,37.5,45.522,44.821,19.0,208.7,
16.4.2025,22:59:17.154,37.8,45.152,44.873,19.0,207.0,
16.4.2025,22:59:17.667,38.0,44.857,44.709,19.0,209.8,
16.4.2025,22:59:18.184,38.1,46.054,44.905,20.0,210.9,
16.4.2025,22:59:18.695,37.9,46.040,44.778,19.0,211.5,
16.4.2025,22:59:19.191,37.6,46.923,45.257,19.0,209.4,
16.4.2025,22:59:19.687,38.2,46.868,44.667,20.0,209.1,
16.4.2025,22:59:20.186,38.0,45.514,44.536,19.0,210.3,
16.4.2025,22:59:20.697,38.2,46.086,44.695,19.0,210.8,
16.4.2025,22:59:21.196,39.0,48.115,44.625,19.0,210.5,
16.4.2025,22:59:21.708,37.9,47.699,44.205,19.0,205.2,
16.4.2025,22:59:22.207,38.0,48.374,44.813,19.0,208.7,
16.4.2025,22:59:22.704,38.3,46.312,44.558,19.0,209.4,
16.4.2025,22:59:23.213,37.7,46.147,44.773,19.0,208.2,
16.4.2025,22:59:23.699,38.2,46.392,44.819,31.0,210.0,
16.4.2025,22:59:24.213,37.7,46.083,44.559,19.0,206.1,
16.4.2025,22:59:24.705,38.5,47.221,44.868,17.0,209.4,
16.4.2025,22:59:25.209,37.9,46.096,44.855,19.0,209.3,
16.4.2025,22:59:25.707,38.0,45.228,44.702,18.0,208.8,
16.4.2025,22:59:26.203,37.9,46.348,44.692,19.0,209.4,
16.4.2025,22:59:26.701,38.0,46.266,44.805,18.0,208.6,
16.4.2025,22:59:27.213,37.8,45.238,45.121,19.0,208.0,
16.4.2025,22:59:27.727,38.0,46.576,44.968,18.0,208.4,
16.4.2025,22:59:28.227,37.8,45.584,45.073,19.0,207.9,
16.4.2025,22:59:28.725,38.3,48.879,44.629,18.0,207.7,
16.4.2025,22:59:29.221,37.9,46.321,44.589,19.0,209.5,
16.4.2025,22:59:29.716,37.9,45.296,44.625,18.0,207.7,
16.4.2025,22:59:30.230,37.7,45.056,44.830,19.0,205.6,
16.4.2025,22:59:30.744,37.9,46.249,44.570,18.0,209.0,
16.4.2025,22:59:31.243,37.7,45.875,44.832,19.0,206.9,
16.4.2025,22:59:31.753,38.5,45.730,44.994,18.0,209.5,
16.4.2025,22:59:32.251,37.5,45.479,44.640,19.0,209.5,
16.4.2025,22:59:32.746,38.3,46.124,44.548,18.0,207.4,
16.4.2025,22:59:33.244,37.9,45.418,44.595,19.0,208.1,
16.4.2025,22:59:33.755,37.4,47.421,44.302,18.0,207.6,
16.4.2025,22:59:34.249,38.1,46.127,44.932,18.0,208.9,
16.4.2025,22:59:34.750,38.1,46.651,44.341,20.0,208.1,
16.4.2025,22:59:35.247,38.1,46.651,44.894,19.0,208.1,
16.4.2025,22:59:35.760,38.0,45.686,44.694,18.0,210.3,
16.4.2025,22:59:36.258,38.1,46.728,44.505,18.0,209.5,
16.4.2025,22:59:36.754,37.6,45.703,44.897,18.0,206.1,
16.4.2025,22:59:37.255,38.1,45.698,44.744,19.0,206.8,
16.4.2025,22:59:37.756,37.9,46.148,44.621,18.0,208.3,
16.4.2025,22:59:38.266,37.5,46.576,44.711,18.0,207.8,
16.4.2025,22:59:38.764,38.0,45.865,44.674,18.0,207.5,
16.4.2025,22:59:39.263,37.7,45.403,44.808,18.0,208.6,
16.4.2025,22:59:39.775,38.6,46.088,44.925,18.0,208.1,
16.4.2025,22:59:40.274,37.4,46.438,44.266,18.0,208.6,
16.4.2025,22:59:40.769,37.7,46.676,44.606,18.0,204.4,
16.4.2025,22:59:41.283,37.4,46.137,44.906,18.0,205.4,
16.4.2025,22:59:41.808,37.6,45.733,44.710,18.0,206.5,
16.4.2025,22:59:42.307,37.7,44.857,44.547,19.0,205.8,
16.4.2025,22:59:42.802,37.9,45.981,44.722,18.0,208.8,
16.4.2025,22:59:43.299,37.7,46.322,44.722,18.0,207.1,
16.4.2025,22:59:43.798,37.7,46.322,44.523,18.0,207.1,
16.4.2025,22:59:44.293,37.9,45.368,44.792,19.0,209.2,
16.4.2025,22:59:44.797,38.3,46.383,44.664,19.0,209.1,
16.4.2025,22:59:45.296,38.3,46.383,44.558,19.0,209.1,
16.4.2025,22:59:45.797,38.1,47.290,44.876,20.0,208.0,
16.4.2025,22:59:46.298,38.2,45.819,44.826,19.0,209.3,
16.4.2025,22:59:46.809,38.5,47.375,44.829,19.0,206.4,
16.4.2025,22:59:47.308,38.5,46.227,44.617,19.0,206.3,
16.4.2025,22:59:47.822,38.7,46.731,44.452,23.0,209.7,
16.4.2025,22:59:48.332,37.3,45.613,44.680,19.0,204.7,
16.4.2025,22:59:48.829,37.8,46.901,45.325,19.0,207.9,
16.4.2025,22:59:49.328,38.3,45.473,44.929,19.0,209.4,
16.4.2025,22:59:49.836,38.5,46.088,44.772,18.0,209.2,
16.4.2025,22:59:50.331,38.2,45.549,44.715,19.0,208.9,
16.4.2025,22:59:50.828,37.6,44.595,44.729,17.0,208.5,
16.4.2025,22:59:51.326,37.9,46.142,44.800,19.0,207.9,
16.4.2025,22:59:51.824,38.1,46.903,44.798,18.0,207.7,
16.4.2025,22:59:52.335,38.1,46.169,44.743,19.0,207.8,
16.4.2025,22:59:52.834,38.1,45.411,45.069,18.0,208.2,
16.4.2025,22:59:53.328,38.2,45.839,44.787,19.0,208.4,
16.4.2025,22:59:53.826,38.2,46.472,44.615,19.0,209.4,
16.4.2025,22:59:54.335,37.9,45.781,44.434,19.0,208.2,
16.4.2025,22:59:54.833,38.3,46.054,44.534,18.0,209.3,
16.4.2025,22:59:55.331,38.3,46.075,44.897,18.0,209.7,
16.4.2025,22:59:55.827,38.3,46.624,45.292,18.0,210.8,
