Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,21:35:16.573,39.965,1.0,7.0,12.794,3.3,
13.4.2025,21:35:17.074,39.434,1.0,7.2,13.274,3.5,
13.4.2025,21:35:17.572,38.531,1.0,6.8,12.994,3.4,
13.4.2025,21:35:18.087,38.735,0.0,7.0,12.591,3.4,
13.4.2025,21:35:18.586,39.528,2.0,6.7,12.524,3.3,
13.4.2025,21:35:19.086,39.342,0.0,6.8,12.882,3.7,
13.4.2025,21:35:19.585,39.433,2.0,6.9,13.031,3.4,
13.4.2025,21:35:20.086,39.323,0.0,7.0,13.257,3.5,
13.4.2025,21:35:20.573,39.481,2.0,7.2,12.822,3.4,
13.4.2025,21:35:21.074,39.294,0.0,7.2,12.822,3.4,
13.4.2025,21:35:21.576,38.814,1.0,7.4,13.088,3.4,
13.4.2025,21:35:22.076,38.651,1.0,6.9,14.646,5.0,
13.4.2025,21:35:22.576,38.531,2.0,7.0,14.853,5.1,
13.4.2025,21:35:23.080,38.414,2.0,7.1,13.679,4.0,
13.4.2025,21:35:23.580,39.347,2.0,7.3,13.543,4.1,
13.4.2025,21:35:24.076,39.752,1.0,7.6,16.729,9.8,
13.4.2025,21:35:24.573,38.959,1.0,7.6,13.342,3.7,
13.4.2025,21:35:25.074,39.309,1.0,7.5,13.488,3.8,
13.4.2025,21:35:25.586,39.711,2.0,7.4,12.682,3.3,
13.4.2025,21:35:26.085,39.855,0.0,7.4,13.414,3.6,
13.4.2025,21:35:26.575,39.413,2.0,7.3,13.688,4.4,
13.4.2025,21:35:27.076,39.385,0.0,7.9,13.774,3.9,
13.4.2025,21:35:27.576,39.111,0.0,7.9,13.772,4.1,
13.4.2025,21:35:28.074,39.769,0.0,8.1,13.127,3.7,
13.4.2025,21:35:28.572,40.037,0.0,8.0,13.399,3.5,
13.4.2025,21:35:29.072,39.336,0.0,8.2,13.057,3.4,
13.4.2025,21:35:29.587,38.532,0.0,7.6,14.729,5.3,
13.4.2025,21:35:30.074,38.666,0.0,7.6,12.677,3.4,
13.4.2025,21:35:30.574,38.200,0.0,7.5,12.950,3.3,
13.4.2025,21:35:31.074,39.864,0.0,7.4,12.994,3.6,
13.4.2025,21:35:31.572,39.864,0.0,7.3,14.553,5.1,
13.4.2025,21:35:32.087,39.219,0.0,7.5,13.045,3.7,
13.4.2025,21:35:32.601,39.756,0.0,7.2,13.924,4.0,
13.4.2025,21:35:33.088,39.463,0.0,7.2,13.591,3.5,
13.4.2025,21:35:33.602,38.519,2.0,7.1,13.613,4.3,
13.4.2025,21:35:34.129,39.836,3.0,7.2,16.585,7.0,
13.4.2025,21:35:34.631,39.056,0.0,7.2,13.566,3.8,
13.4.2025,21:35:35.127,39.924,0.0,7.4,13.626,3.8,
13.4.2025,21:35:35.642,39.492,1.0,7.1,13.460,3.6,
13.4.2025,21:35:36.141,39.561,1.0,7.0,13.091,3.5,
13.4.2025,21:35:36.643,39.797,1.0,6.9,13.471,4.0,
13.4.2025,21:35:37.141,38.853,1.0,7.2,13.796,4.3,
13.4.2025,21:35:37.645,38.263,1.0,7.1,13.151,3.4,
13.4.2025,21:35:38.148,39.155,1.0,7.2,13.283,3.7,
13.4.2025,21:35:38.634,38.981,2.0,7.3,13.197,3.8,
13.4.2025,21:35:39.151,39.128,1.0,7.4,13.268,3.7,
13.4.2025,21:35:39.668,38.858,2.0,7.4,13.172,3.4,
13.4.2025,21:35:40.168,39.987,1.0,7.3,13.167,3.5,
13.4.2025,21:35:40.668,39.948,1.0,7.3,13.166,3.1,
13.4.2025,21:35:41.171,39.400,1.0,7.3,13.193,3.3,
13.4.2025,21:35:41.675,37.932,1.0,7.3,13.052,3.2,
13.4.2025,21:35:42.179,39.001,1.0,7.2,13.653,3.6,
13.4.2025,21:35:42.676,39.934,2.0,7.3,13.585,3.9,
13.4.2025,21:35:43.176,38.631,2.0,7.3,13.172,3.5,
13.4.2025,21:35:43.667,39.898,2.0,7.3,13.184,3.6,
13.4.2025,21:35:44.165,39.729,1.0,7.3,12.873,3.4,
13.4.2025,21:35:44.670,39.377,3.0,7.5,13.738,4.0,
13.4.2025,21:35:45.172,39.225,1.0,7.6,13.078,3.7,
13.4.2025,21:35:45.672,39.338,3.0,7.6,13.646,3.5,
13.4.2025,21:35:46.175,39.606,1.0,7.5,12.914,3.4,
13.4.2025,21:35:46.677,38.626,3.0,7.5,12.697,3.2,
13.4.2025,21:35:47.181,39.872,1.0,7.4,13.176,3.4,
13.4.2025,21:35:47.671,39.852,3.0,7.3,13.054,3.3,
13.4.2025,21:35:48.169,38.622,1.0,7.2,13.017,3.4,
13.4.2025,21:35:48.670,39.882,2.0,7.4,13.085,3.4,
13.4.2025,21:35:49.166,38.478,1.0,7.3,13.159,3.2,
13.4.2025,21:35:49.666,39.184,1.0,7.2,13.279,3.3,
13.4.2025,21:35:50.180,39.902,1.0,7.2,13.706,3.6,
13.4.2025,21:35:50.679,39.487,1.0,7.1,13.342,3.5,
13.4.2025,21:35:51.166,38.277,1.0,7.3,13.891,4.1,
13.4.2025,21:35:51.668,39.265,1.0,7.0,13.763,4.1,
13.4.2025,21:35:52.170,39.298,1.0,45.4,13.562,4.1,
13.4.2025,21:35:52.668,38.298,1.0,33.3,13.601,3.6,
13.4.2025,21:35:53.173,38.385,1.0,33.3,13.358,3.4,
13.4.2025,21:35:53.672,40.310,1.0,33.3,13.676,3.8,
13.4.2025,21:35:54.176,39.749,1.0,33.7,13.015,3.3,
13.4.2025,21:35:54.677,39.163,1.0,33.7,13.171,3.6,
13.4.2025,21:35:55.179,39.188,2.0,18.5,13.197,3.5,
13.4.2025,21:35:55.666,38.418,1.0,18.5,13.450,3.5,
13.4.2025,21:35:56.169,39.139,1.0,14.1,13.659,3.9,
13.4.2025,21:35:56.673,39.494,2.0,11.4,12.946,3.5,
13.4.2025,21:35:57.176,39.354,0.0,11.4,13.132,3.7,
13.4.2025,21:35:57.678,39.723,1.0,10.7,13.368,3.7,
13.4.2025,21:35:58.177,39.166,0.0,10.7,13.066,3.7,
13.4.2025,21:35:58.678,39.816,1.0,9.1,13.045,3.4,
13.4.2025,21:35:59.180,40.118,0.0,9.1,12.955,3.4,
13.4.2025,21:35:59.667,39.148,1.0,8.1,13.262,3.6,
13.4.2025,21:36:0.167,38.513,0.0,8.1,13.184,3.6,
13.4.2025,21:36:0.666,38.530,2.0,8.1,14.767,5.0,
13.4.2025,21:36:1.180,38.431,1.0,2582.6,12.771,3.3,
13.4.2025,21:36:1.667,38.504,1.0,222.6,13.301,3.3,
13.4.2025,21:36:2.169,38.739,0.0,222.6,13.011,3.4,
13.4.2025,21:36:2.674,39.262,1.0,222.6,13.051,3.3,
13.4.2025,21:36:3.173,39.440,0.0,222.6,13.052,3.6,
13.4.2025,21:36:3.677,40.041,1.0,222.6,12.718,3.4,
13.4.2025,21:36:4.178,39.494,0.0,222.6,13.052,3.6,
13.4.2025,21:36:4.680,38.832,1.0,222.6,13.060,3.4,
13.4.2025,21:36:5.168,38.590,0.0,222.6,12.839,3.3,
13.4.2025,21:36:5.673,39.440,1.0,7.3,13.242,3.4,
13.4.2025,21:36:6.172,39.291,0.0,7.5,13.052,3.2,
13.4.2025,21:36:6.671,38.995,1.0,7.2,13.291,3.5,
13.4.2025,21:36:7.170,38.899,0.0,7.2,13.291,3.5,
13.4.2025,21:36:7.667,38.113,1.0,7.2,12.901,3.6,
13.4.2025,21:36:8.166,39.538,0.0,7.5,13.186,4.0,
13.4.2025,21:36:8.668,39.844,0.0,7.3,13.262,3.6,
13.4.2025,21:36:9.167,39.724,0.0,7.3,13.308,3.6,
13.4.2025,21:36:9.677,38.942,0.0,7.1,13.625,4.0,
13.4.2025,21:36:10.181,39.098,0.0,7.2,13.351,3.7,
13.4.2025,21:36:10.668,38.677,0.0,7.6,13.198,3.3,
13.4.2025,21:36:11.170,38.394,0.0,7.7,13.216,3.6,
13.4.2025,21:36:11.672,38.650,0.0,7.5,13.364,3.8,
13.4.2025,21:36:12.177,39.499,0.0,7.6,13.683,3.9,
13.4.2025,21:36:12.680,38.676,0.0,7.5,13.191,3.5,
13.4.2025,21:36:13.179,38.664,0.0,7.8,13.466,3.8,
13.4.2025,21:36:13.666,39.561,1.0,7.4,13.500,3.4,
13.4.2025,21:36:14.165,39.957,1.0,7.7,13.169,3.4,
13.4.2025,21:36:14.680,38.860,1.0,7.5,13.888,4.1,
13.4.2025,21:36:15.178,38.496,0.0,7.4,21.064,10.2,
13.4.2025,21:36:15.681,39.855,1.0,7.4,14.628,4.9,
13.4.2025,21:36:16.178,39.086,0.0,7.4,14.653,4.7,
13.4.2025,21:36:16.677,38.307,1.0,7.5,13.996,4.0,
13.4.2025,21:36:17.176,38.307,1.0,7.4,13.282,3.6,
13.4.2025,21:36:17.677,38.080,0.0,7.4,14.340,4.5,
13.4.2025,21:36:18.165,38.901,1.0,7.3,13.432,3.4,
13.4.2025,21:36:18.676,39.768,2.0,7.2,13.426,3.5,
13.4.2025,21:36:19.174,38.457,1.0,7.2,13.045,3.2,
13.4.2025,21:36:19.676,39.354,1.0,7.1,13.019,3.4,
13.4.2025,21:36:20.175,38.262,1.0,7.3,13.081,3.2,
13.4.2025,21:36:20.676,38.382,2.0,7.0,13.422,3.6,
13.4.2025,21:36:21.172,39.303,1.0,6.9,13.025,3.2,
13.4.2025,21:36:21.671,38.755,4.0,7.1,13.326,3.7,
13.4.2025,21:36:22.173,40.028,1.0,7.0,12.955,3.5,
13.4.2025,21:36:22.670,40.234,3.0,7.2,13.466,3.7,
13.4.2025,21:36:23.169,38.958,1.0,7.1,12.903,3.3,
13.4.2025,21:36:23.669,39.701,3.0,7.2,13.379,3.5,
13.4.2025,21:36:24.171,39.492,1.0,7.1,13.100,3.3,
13.4.2025,21:36:24.673,39.918,3.0,7.4,13.325,3.5,
13.4.2025,21:36:25.176,38.967,1.0,7.3,13.945,3.6,
13.4.2025,21:36:25.679,38.231,3.0,7.5,13.625,3.7,
13.4.2025,21:36:26.180,37.834,1.0,7.6,13.335,3.3,
13.4.2025,21:36:26.678,39.942,2.0,7.7,13.141,3.3,
13.4.2025,21:36:27.179,39.287,1.0,8.1,13.796,3.6,
13.4.2025,21:36:27.677,39.376,2.0,8.2,13.004,3.5,
13.4.2025,21:36:28.174,39.043,1.0,8.3,13.358,3.3,
13.4.2025,21:36:28.676,38.621,1.0,8.1,13.192,3.5,
13.4.2025,21:36:29.173,38.826,1.0,8.1,13.506,3.5,
13.4.2025,21:36:29.674,38.103,1.0,7.9,12.705,3.3,
13.4.2025,21:36:30.173,39.492,1.0,8.2,13.014,3.2,
13.4.2025,21:36:30.676,39.357,1.0,7.7,13.159,3.5,
13.4.2025,21:36:31.174,39.371,1.0,7.6,13.209,3.4,
13.4.2025,21:36:31.676,39.685,1.0,7.5,13.032,3.3,
13.4.2025,21:36:32.174,39.419,1.0,7.7,13.409,3.5,
13.4.2025,21:36:32.672,39.055,1.0,7.2,13.350,3.5,
13.4.2025,21:36:33.174,38.232,2.0,7.3,13.544,3.9,
13.4.2025,21:36:33.671,39.296,1.0,7.3,13.256,3.3,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [dwm.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
