Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,22:48:27.622,16.3,30.960,50.137,21.0,230.0,
16.4.2025,22:48:28.124,16.3,31.696,50.624,21.0,229.1,
16.4.2025,22:48:28.627,16.4,31.234,50.324,21.0,231.2,
16.4.2025,22:48:29.125,16.3,31.080,50.254,21.0,230.9,
16.4.2025,22:48:29.624,16.7,31.739,50.154,21.0,229.0,
16.4.2025,22:48:30.123,16.2,30.996,50.929,20.0,231.1,
16.4.2025,22:48:30.622,16.4,31.145,50.474,21.0,231.2,
16.4.2025,22:48:31.121,16.3,31.204,50.094,21.0,231.5,
16.4.2025,22:48:31.623,16.4,31.199,50.404,21.0,231.3,
16.4.2025,22:48:32.121,16.4,31.003,50.404,21.0,231.3,
16.4.2025,22:48:32.620,17.3,31.953,50.250,21.0,230.9,
16.4.2025,22:48:33.133,16.2,31.174,50.681,21.0,230.7,
16.4.2025,22:48:33.632,16.4,31.315,50.333,21.0,230.7,
16.4.2025,22:48:34.132,16.3,31.062,50.279,21.0,231.4,
16.4.2025,22:48:34.632,16.3,31.127,49.731,26.0,231.5,
16.4.2025,22:48:35.129,16.3,30.872,49.292,21.0,230.3,
16.4.2025,22:48:35.627,16.4,31.518,49.685,21.0,231.1,
16.4.2025,22:48:36.128,16.2,31.779,50.667,21.0,229.2,
16.4.2025,22:48:36.626,16.7,31.271,50.120,21.0,229.6,
16.4.2025,22:48:37.128,16.2,31.074,50.661,21.0,231.0,
16.4.2025,22:48:37.630,16.3,31.343,49.692,21.0,230.6,
16.4.2025,22:48:38.127,16.2,31.624,50.293,21.0,229.2,
16.4.2025,22:48:38.623,16.6,31.181,50.849,21.0,230.0,
16.4.2025,22:48:39.137,16.4,31.319,50.288,21.0,229.4,
16.4.2025,22:48:39.637,16.8,30.920,49.975,20.0,229.0,
16.4.2025,22:48:40.152,16.3,30.936,50.052,22.0,229.2,
16.4.2025,22:48:40.666,16.4,30.991,50.410,21.0,230.6,
16.4.2025,22:48:41.179,16.4,30.942,49.996,22.0,230.9,
16.4.2025,22:48:41.676,16.4,30.964,50.002,23.0,231.0,
16.4.2025,22:48:42.173,16.3,31.209,50.770,22.0,229.2,
16.4.2025,22:48:42.671,16.6,31.699,50.220,21.0,230.1,
16.4.2025,22:48:43.171,16.4,31.115,50.682,22.0,229.7,
16.4.2025,22:48:43.671,16.5,31.328,50.762,21.0,229.7,
16.4.2025,22:48:44.169,16.5,31.309,50.783,20.0,230.3,
16.4.2025,22:48:44.669,16.3,30.862,49.718,21.0,230.4,
16.4.2025,22:48:45.172,16.5,31.406,50.275,22.0,226.2,
16.4.2025,22:48:45.668,16.3,31.125,50.298,22.0,229.8,
16.4.2025,22:48:46.171,16.6,30.970,49.794,22.0,230.8,
16.4.2025,22:48:46.672,16.6,31.075,49.811,21.0,229.7,
16.4.2025,22:48:47.170,16.5,31.196,49.930,21.0,230.3,
16.4.2025,22:48:47.666,16.2,31.348,50.314,21.0,230.4,
16.4.2025,22:48:48.166,16.2,30.365,50.960,21.0,230.2,
16.4.2025,22:48:48.666,16.3,31.163,49.351,21.0,229.0,
16.4.2025,22:48:49.180,16.4,31.247,50.514,20.0,229.3,
16.4.2025,22:48:49.681,16.1,31.059,50.158,21.0,230.0,
16.4.2025,22:48:50.179,16.4,31.502,49.434,21.0,230.8,
16.4.2025,22:48:50.676,16.4,31.169,49.785,21.0,229.2,
16.4.2025,22:48:51.177,16.4,31.692,49.887,21.0,227.2,
16.4.2025,22:48:51.693,16.4,31.117,49.618,21.0,228.2,
16.4.2025,22:48:52.189,17.0,31.412,50.241,21.0,229.3,
16.4.2025,22:48:52.703,16.4,31.335,50.384,22.0,228.2,
16.4.2025,22:48:53.203,16.3,30.700,49.998,21.0,230.3,
16.4.2025,22:48:53.702,16.4,31.053,50.203,22.0,231.1,
16.4.2025,22:48:54.216,17.1,31.790,49.713,21.0,230.8,
16.4.2025,22:48:54.732,16.3,30.722,49.794,21.0,228.6,
16.4.2025,22:48:55.245,16.3,30.968,50.626,21.0,229.9,
16.4.2025,22:48:55.744,16.3,30.950,49.949,21.0,229.7,
16.4.2025,22:48:56.245,16.5,31.054,50.223,21.0,230.0,
16.4.2025,22:48:56.755,16.3,30.981,51.660,21.0,230.2,
16.4.2025,22:48:57.270,16.3,31.103,50.175,21.0,230.8,
16.4.2025,22:48:57.769,16.3,31.284,49.812,21.0,229.3,
16.4.2025,22:48:58.268,16.1,31.066,50.621,21.0,229.8,
16.4.2025,22:48:58.764,16.4,31.375,49.842,20.0,229.1,
16.4.2025,22:48:59.263,16.2,30.988,49.916,21.0,226.5,
16.4.2025,22:48:59.778,16.3,30.978,50.231,20.0,230.2,
16.4.2025,22:49:0.292,16.8,31.324,50.583,21.0,230.2,
16.4.2025,22:49:0.804,16.4,31.250,50.197,20.0,229.2,
16.4.2025,22:49:1.305,16.6,31.021,49.191,22.0,227.9,
16.4.2025,22:49:1.806,16.3,30.764,50.351,21.0,230.3,
16.4.2025,22:49:2.292,16.3,30.764,49.993,21.0,230.3,
16.4.2025,22:49:2.792,16.4,31.207,50.022,21.0,229.5,
16.4.2025,22:49:3.306,16.7,30.919,50.067,21.0,230.7,
16.4.2025,22:49:3.820,16.2,30.593,49.806,20.0,229.1,
16.4.2025,22:49:4.316,16.5,30.912,49.776,21.0,230.1,
16.4.2025,22:49:4.831,17.6,32.144,50.511,21.0,227.8,
16.4.2025,22:49:5.330,16.3,30.924,50.335,20.0,231.1,
16.4.2025,22:49:5.829,16.7,31.201,50.157,21.0,230.2,
16.4.2025,22:49:6.342,16.3,30.837,50.259,19.0,229.9,
16.4.2025,22:49:6.854,18.8,33.489,50.262,21.0,228.8,
16.4.2025,22:49:7.382,16.4,31.063,49.794,21.0,229.1,
16.4.2025,22:49:7.870,16.3,30.935,50.965,21.0,231.4,
16.4.2025,22:49:8.370,16.4,31.303,49.978,21.0,229.0,
16.4.2025,22:49:8.885,16.1,30.960,50.235,21.0,230.1,
16.4.2025,22:49:9.383,17.0,31.341,49.368,21.0,229.1,
16.4.2025,22:49:9.882,16.7,32.042,50.755,21.0,229.3,
16.4.2025,22:49:10.379,16.4,31.188,49.358,21.0,230.5,
16.4.2025,22:49:10.880,16.5,31.137,50.038,21.0,230.9,
16.4.2025,22:49:11.379,16.2,31.962,50.038,21.0,229.5,
16.4.2025,22:49:11.877,16.4,31.283,50.259,20.0,227.7,
16.4.2025,22:49:12.377,16.3,31.325,50.452,22.0,229.2,
16.4.2025,22:49:12.878,16.6,31.509,50.710,22.0,229.8,
16.4.2025,22:49:13.384,16.2,31.359,50.143,22.0,229.1,
16.4.2025,22:49:13.879,16.7,30.954,49.658,22.0,224.7,
16.4.2025,22:49:14.379,16.1,31.566,49.363,21.0,229.3,
