Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,23:41:53.638,49.425,27.0,514.2,35.192,22.6,
13.4.2025,23:41:54.133,49.152,28.0,517.0,53.796,54.3,
13.4.2025,23:41:54.623,50.071,28.0,517.0,53.796,54.3,
13.4.2025,23:41:55.140,49.906,27.0,564.8,34.172,22.1,
13.4.2025,23:41:55.643,50.020,26.0,569.6,33.336,20.6,
13.4.2025,23:41:56.143,50.143,29.0,569.6,33.336,20.6,
13.4.2025,23:41:56.644,49.993,26.0,566.8,33.440,20.6,
13.4.2025,23:41:57.148,49.975,27.0,560.9,33.501,20.6,
13.4.2025,23:41:57.649,50.059,26.0,560.9,33.501,20.6,
13.4.2025,23:41:58.137,49.955,26.0,565.5,33.784,20.5,
13.4.2025,23:41:58.636,50.054,26.0,559.5,33.231,20.9,
13.4.2025,23:41:59.138,50.124,27.0,559.5,33.231,20.9,
13.4.2025,23:41:59.640,50.295,26.0,565.3,32.972,20.7,
13.4.2025,23:42:0.139,50.219,26.0,561.8,32.895,21.0,
13.4.2025,23:42:0.637,49.960,26.0,561.8,33.516,20.8,
13.4.2025,23:42:1.137,50.094,26.0,561.8,33.516,20.8,
13.4.2025,23:42:1.637,50.060,26.0,568.7,33.147,20.5,
13.4.2025,23:42:2.137,50.042,26.0,569.6,32.968,20.6,
13.4.2025,23:42:2.637,49.704,26.0,549.6,33.846,20.8,
13.4.2025,23:42:3.139,50.069,25.0,549.6,33.846,20.8,
13.4.2025,23:42:3.641,49.720,26.0,568.5,34.096,21.6,
13.4.2025,23:42:4.142,50.089,26.0,566.1,33.781,20.7,
13.4.2025,23:42:4.641,50.079,26.0,566.1,33.781,20.7,
13.4.2025,23:42:5.145,50.049,26.0,555.7,32.960,20.5,
13.4.2025,23:42:5.644,50.237,26.0,568.3,33.775,21.0,
13.4.2025,23:42:6.145,50.174,26.0,570.9,33.327,20.9,
13.4.2025,23:42:6.643,50.202,26.0,569.0,33.151,20.8,
13.4.2025,23:42:7.143,50.270,26.0,569.0,33.423,21.0,
13.4.2025,23:42:7.643,50.062,26.0,552.0,33.285,21.0,
13.4.2025,23:42:8.146,49.874,26.0,563.7,33.761,21.0,
13.4.2025,23:42:8.644,50.178,26.0,571.3,33.548,20.8,
13.4.2025,23:42:9.144,50.111,25.0,562.8,33.147,21.2,
13.4.2025,23:42:9.643,50.002,26.0,561.1,33.092,20.7,
13.4.2025,23:42:10.148,50.145,26.0,551.8,34.084,22.1,
13.4.2025,23:42:10.638,50.034,25.0,556.4,33.424,20.5,
13.4.2025,23:42:11.141,50.056,26.0,559.8,32.927,20.5,
13.4.2025,23:42:11.646,50.157,26.0,572.7,32.995,20.5,
13.4.2025,23:42:12.147,50.216,26.0,573.0,32.921,21.0,
13.4.2025,23:42:12.651,50.100,26.0,556.6,33.170,20.6,
13.4.2025,23:42:13.149,50.073,26.0,566.4,33.341,21.2,
13.4.2025,23:42:13.649,50.234,26.0,570.5,33.553,20.8,
13.4.2025,23:42:14.150,50.002,25.0,568.0,33.306,20.8,
13.4.2025,23:42:14.637,50.046,26.0,557.4,33.086,20.7,
13.4.2025,23:42:15.138,50.017,25.0,566.4,33.133,20.7,
13.4.2025,23:42:15.641,50.029,26.0,561.5,32.951,20.5,
13.4.2025,23:42:16.139,50.015,25.0,553.5,32.642,20.8,
13.4.2025,23:42:16.638,50.232,26.0,551.9,32.762,20.6,
13.4.2025,23:42:17.137,50.227,26.0,572.5,33.255,20.7,
13.4.2025,23:42:17.650,50.130,26.0,572.4,33.212,20.7,
13.4.2025,23:42:18.137,50.157,26.0,568.8,33.230,20.9,
13.4.2025,23:42:18.637,49.943,26.0,570.3,32.922,20.8,
13.4.2025,23:42:19.140,50.028,26.0,555.9,33.484,21.0,
13.4.2025,23:42:19.640,50.058,26.0,568.2,34.233,21.1,
13.4.2025,23:42:20.143,50.062,26.0,555.0,33.261,20.9,
13.4.2025,23:42:20.645,49.896,26.0,557.6,33.414,20.6,
13.4.2025,23:42:21.145,49.896,26.0,564.2,33.372,20.8,
13.4.2025,23:42:21.644,50.032,26.0,565.4,33.288,21.1,
13.4.2025,23:42:22.151,50.120,26.0,557.0,32.919,20.6,
13.4.2025,23:42:22.636,50.047,26.0,562.9,32.902,20.7,
13.4.2025,23:42:23.139,50.282,26.0,559.1,33.610,21.1,
13.4.2025,23:42:23.641,50.137,27.0,562.8,33.191,20.8,
13.4.2025,23:42:24.144,50.052,26.0,572.2,33.263,20.9,
13.4.2025,23:42:24.647,50.142,27.0,571.3,33.450,20.8,
13.4.2025,23:42:25.150,50.186,26.0,570.3,32.656,20.9,
13.4.2025,23:42:25.651,50.359,25.0,573.8,33.153,21.1,
13.4.2025,23:42:26.151,50.031,26.0,559.1,33.379,20.9,
13.4.2025,23:42:26.637,50.208,29.0,568.4,35.621,26.8,
13.4.2025,23:42:27.138,49.750,26.0,554.7,34.102,22.2,
13.4.2025,23:42:27.638,50.129,27.0,562.1,33.348,20.3,
13.4.2025,23:42:28.140,49.815,26.0,562.0,33.187,20.7,
13.4.2025,23:42:28.645,50.290,27.0,569.8,33.501,20.9,
13.4.2025,23:42:29.143,50.025,26.0,561.6,33.562,21.2,
13.4.2025,23:42:29.645,50.293,27.0,572.9,32.989,20.6,
13.4.2025,23:42:30.149,50.026,27.0,563.0,32.777,20.6,
13.4.2025,23:42:30.637,50.207,26.0,550.2,35.536,22.9,
13.4.2025,23:42:31.137,50.126,26.0,568.5,33.388,20.6,
13.4.2025,23:42:31.641,50.117,26.0,565.7,33.140,20.4,
13.4.2025,23:42:32.142,49.936,27.0,569.5,33.108,20.8,
13.4.2025,23:42:32.647,50.300,27.0,569.7,33.388,20.8,
13.4.2025,23:42:33.137,49.890,27.0,556.9,33.618,20.9,
13.4.2025,23:42:33.641,50.060,27.0,555.4,33.393,21.6,
13.4.2025,23:42:34.144,50.110,29.0,572.2,33.296,20.8,
13.4.2025,23:42:34.641,50.284,26.0,567.6,33.345,20.8,
13.4.2025,23:42:35.144,50.000,27.0,571.9,33.357,21.4,
13.4.2025,23:42:35.638,50.227,26.0,569.9,33.577,20.7,
13.4.2025,23:42:36.150,50.062,26.0,562.5,34.238,21.2,
13.4.2025,23:42:36.651,50.289,27.0,574.2,33.040,20.7,
13.4.2025,23:42:37.150,50.212,28.0,562.9,33.050,20.9,
13.4.2025,23:42:37.650,50.189,27.0,562.9,33.050,20.9,
13.4.2025,23:42:38.150,49.989,26.0,561.0,33.454,21.1,
13.4.2025,23:42:38.637,49.967,26.0,563.5,34.235,22.8,
13.4.2025,23:42:39.151,49.676,25.0,537.0,41.491,32.5,
13.4.2025,23:42:39.638,49.798,25.0,548.9,36.516,24.5,
13.4.2025,23:42:40.139,49.630,26.0,551.0,32.789,20.5,
13.4.2025,23:42:40.642,49.954,26.0,560.9,36.284,26.2,
13.4.2025,23:42:41.144,48.667,24.0,471.9,49.311,48.6,
13.4.2025,23:42:41.644,49.944,26.0,562.2,33.409,21.1,
13.4.2025,23:42:42.149,49.876,26.0,566.0,33.096,20.9,
13.4.2025,23:42:42.651,49.988,27.0,564.8,33.775,21.6,
13.4.2025,23:42:43.146,50.276,27.0,570.4,32.977,21.5,
13.4.2025,23:42:43.650,50.372,27.0,571.6,33.402,21.7,
13.4.2025,23:42:44.137,49.959,26.0,559.3,33.873,20.8,
13.4.2025,23:42:44.637,49.905,26.0,566.5,32.752,20.8,
13.4.2025,23:42:45.140,50.236,26.0,570.2,32.523,20.8,
13.4.2025,23:42:45.640,50.209,26.0,557.5,33.560,21.1,
13.4.2025,23:42:46.146,50.145,27.0,567.9,33.900,22.5,
13.4.2025,23:42:46.648,50.026,25.0,567.7,34.213,22.2,
13.4.2025,23:42:47.149,49.926,25.0,554.9,34.820,22.3,
13.4.2025,23:42:47.638,49.889,26.0,561.9,34.164,21.5,
13.4.2025,23:42:48.151,50.109,26.0,551.4,32.666,20.9,
13.4.2025,23:42:48.637,50.122,26.0,561.0,32.558,20.9,
13.4.2025,23:42:49.141,50.227,25.0,565.4,32.944,20.7,
13.4.2025,23:42:49.649,50.041,26.0,556.5,32.818,20.8,
13.4.2025,23:42:50.149,50.088,28.0,571.1,33.213,20.8,
13.4.2025,23:42:50.650,50.086,26.0,564.0,33.620,20.9,
13.4.2025,23:42:51.137,50.117,26.0,564.0,33.620,20.9,
13.4.2025,23:42:51.636,49.797,25.0,568.5,32.878,21.0,
13.4.2025,23:42:52.140,49.929,25.0,558.8,33.014,20.6,
13.4.2025,23:42:52.643,50.183,26.0,557.2,33.049,20.6,
13.4.2025,23:42:53.147,50.190,26.0,557.1,33.177,21.2,
13.4.2025,23:42:53.644,49.996,26.0,568.7,33.574,20.7,
13.4.2025,23:42:54.143,49.843,26.0,568.5,33.399,21.8,
13.4.2025,23:42:54.641,49.820,26.0,572.3,33.998,21.4,
13.4.2025,23:42:55.138,50.121,26.0,557.6,33.888,21.0,
13.4.2025,23:42:55.638,50.064,27.0,568.9,33.179,20.9,
13.4.2025,23:42:56.140,50.085,26.0,565.6,33.314,21.2,
13.4.2025,23:42:56.662,49.795,26.0,530.7,34.986,24.1,
13.4.2025,23:42:57.151,48.646,29.0,455.9,44.509,41.8,
13.4.2025,23:42:57.639,49.254,26.0,537.2,52.961,52.4,
13.4.2025,23:42:58.141,49.815,26.0,499.4,52.257,52.8,
13.4.2025,23:42:58.641,49.651,25.0,554.5,34.476,21.1,
13.4.2025,23:42:59.140,49.916,26.0,562.9,35.844,24.9,
13.4.2025,23:42:59.641,49.455,27.0,564.4,34.414,22.3,
13.4.2025,23:43:0.139,50.221,26.0,531.4,53.953,53.8,
13.4.2025,23:43:0.637,49.993,26.0,566.6,34.611,21.3,
13.4.2025,23:43:1.138,50.206,26.0,568.9,34.439,22.0,
13.4.2025,23:43:1.637,50.074,26.0,571.0,33.468,20.7,
13.4.2025,23:43:2.137,50.262,26.0,572.1,33.349,20.6,
13.4.2025,23:43:2.637,50.184,26.0,568.4,32.823,20.7,
13.4.2025,23:43:3.137,50.245,26.0,565.6,32.929,20.8,
13.4.2025,23:43:3.638,50.129,26.0,567.7,33.250,21.0,
13.4.2025,23:43:4.137,50.129,26.0,566.3,33.297,21.0,
13.4.2025,23:43:4.640,50.031,26.0,552.2,34.130,22.2,
13.4.2025,23:43:5.143,50.023,26.0,558.7,34.368,22.1,
13.4.2025,23:43:5.645,49.752,25.0,550.4,34.754,22.3,
13.4.2025,23:43:6.147,49.888,25.0,550.7,34.779,22.0,
13.4.2025,23:43:6.649,49.983,25.0,549.3,34.334,21.9,
13.4.2025,23:43:7.148,49.715,26.0,548.7,34.183,21.9,
13.4.2025,23:43:7.650,50.119,26.0,568.5,34.323,23.2,
13.4.2025,23:43:8.136,49.583,26.0,550.3,34.996,23.2,
13.4.2025,23:43:8.639,50.173,26.0,565.0,33.329,21.4,
13.4.2025,23:43:9.142,49.885,26.0,560.8,33.756,21.7,
13.4.2025,23:43:9.641,50.205,26.0,561.5,34.450,22.4,
13.4.2025,23:43:10.147,49.934,27.0,546.6,37.821,26.9,
13.4.2025,23:43:10.649,49.715,26.0,555.5,37.705,26.6,
13.4.2025,23:43:11.137,49.754,27.0,551.1,34.166,21.8,
13.4.2025,23:43:11.640,50.102,27.0,567.2,33.881,21.6,
13.4.2025,23:43:12.140,50.028,31.0,562.9,33.719,21.1,
13.4.2025,23:43:12.639,49.746,26.0,553.8,33.728,21.3,
13.4.2025,23:43:13.138,50.068,27.0,567.9,33.611,20.7,
13.4.2025,23:43:13.652,50.059,27.0,569.0,33.593,21.2,
13.4.2025,23:43:14.167,49.932,26.0,569.0,32.985,20.9,
13.4.2025,23:43:14.672,50.180,27.0,570.1,33.191,21.4,
13.4.2025,23:43:15.174,50.081,28.0,570.9,33.411,21.6,
13.4.2025,23:43:15.680,49.805,26.0,566.4,33.318,21.0,
13.4.2025,23:43:16.183,50.210,27.0,567.9,33.527,21.0,
13.4.2025,23:43:16.684,49.911,27.0,563.9,33.407,20.7,
13.4.2025,23:43:17.204,49.851,29.0,569.3,33.768,21.4,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
