Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
14.4.2025,23:24:40.982,49.566,35.0,2112.8,43.618,36.8,
14.4.2025,23:24:41.482,49.630,34.0,2113.1,42.712,34.7,
14.4.2025,23:24:41.983,49.651,34.0,2103.2,43.200,36.1,
14.4.2025,23:24:42.482,49.497,35.0,2099.7,42.042,34.6,
14.4.2025,23:24:42.982,49.339,36.0,1997.1,42.803,36.0,
14.4.2025,23:24:43.482,49.515,35.0,2068.4,41.961,34.3,
14.4.2025,23:24:43.983,49.374,35.0,2040.1,42.972,36.0,
14.4.2025,23:24:44.496,49.366,36.0,2048.9,42.810,34.7,
14.4.2025,23:24:44.996,49.528,36.0,1975.0,43.121,35.3,
14.4.2025,23:24:45.499,49.344,35.0,2078.6,41.763,33.9,
14.4.2025,23:24:46.012,49.425,35.0,2066.5,43.082,35.6,
14.4.2025,23:24:46.510,49.507,36.0,2091.2,42.036,34.6,
14.4.2025,23:24:47.008,49.622,34.0,2195.8,43.351,36.8,
14.4.2025,23:24:47.510,49.656,34.0,2159.9,42.622,35.0,
14.4.2025,23:24:48.006,49.699,38.0,2125.3,42.860,36.2,
14.4.2025,23:24:48.504,49.508,34.0,2069.5,42.001,34.7,
14.4.2025,23:24:49.000,49.557,33.0,2065.0,42.849,36.5,
14.4.2025,23:24:49.498,49.795,34.0,2014.5,42.238,34.8,
14.4.2025,23:24:50.010,49.556,33.0,1543.3,43.394,36.9,
14.4.2025,23:24:50.508,49.557,34.0,1910.8,42.198,34.6,
14.4.2025,23:24:50.998,49.199,35.0,1947.7,42.201,35.8,
14.4.2025,23:24:51.506,49.484,34.0,1342.5,42.018,34.8,
14.4.2025,23:24:52.007,49.425,33.0,1316.6,42.727,35.7,
14.4.2025,23:24:52.506,49.415,35.0,1437.2,42.038,34.6,
14.4.2025,23:24:53.003,49.446,35.0,1216.5,42.621,36.2,
14.4.2025,23:24:53.506,49.634,35.0,1216.5,42.621,36.2,
14.4.2025,23:24:54.004,49.564,34.0,2147.1,43.299,36.1,
14.4.2025,23:24:54.504,49.409,34.0,2188.0,42.282,34.8,
14.4.2025,23:24:54.998,49.417,33.0,2073.0,42.820,36.1,
14.4.2025,23:24:55.497,49.493,34.0,2138.5,42.868,35.1,
14.4.2025,23:24:55.996,49.514,34.0,2110.0,43.253,36.0,
14.4.2025,23:24:56.506,49.533,34.0,2167.1,43.626,36.3,
14.4.2025,23:24:57.003,49.580,33.0,2144.3,42.433,35.5,
14.4.2025,23:24:57.502,49.587,34.0,2157.6,43.221,36.1,
14.4.2025,23:24:58.002,49.373,33.0,1968.4,42.434,34.8,
14.4.2025,23:24:58.498,49.292,35.0,2110.6,42.704,34.9,
14.4.2025,23:24:58.996,49.343,34.0,2047.9,41.942,34.6,
14.4.2025,23:24:59.497,49.511,34.0,2116.0,42.987,35.5,
14.4.2025,23:25:0.012,49.221,34.0,2096.3,42.460,34.8,
14.4.2025,23:25:0.507,49.366,35.0,2021.1,43.048,35.3,
14.4.2025,23:25:1.007,49.312,33.0,2026.4,42.296,34.7,
14.4.2025,23:25:1.504,49.587,35.0,2184.6,42.911,35.2,
14.4.2025,23:25:2.004,49.541,33.0,2106.8,42.592,35.1,
14.4.2025,23:25:2.505,49.565,34.0,2064.8,43.464,35.8,
14.4.2025,23:25:3.002,49.528,33.0,2193.1,43.400,35.4,
14.4.2025,23:25:3.500,49.626,34.0,2115.0,42.996,35.6,
14.4.2025,23:25:4.003,49.502,33.0,2139.4,43.044,35.7,
14.4.2025,23:25:4.499,49.565,34.0,2137.2,43.403,35.6,
14.4.2025,23:25:5.001,49.334,35.0,2136.9,42.728,35.4,
14.4.2025,23:25:5.499,49.334,35.0,2105.8,43.400,36.0,
14.4.2025,23:25:6.012,49.485,35.0,2030.9,42.277,35.0,
14.4.2025,23:25:6.511,49.425,33.0,2072.6,42.412,34.9,
14.4.2025,23:25:7.011,49.453,35.0,2060.7,42.756,35.2,
14.4.2025,23:25:7.510,49.409,35.0,2085.6,42.974,34.9,
14.4.2025,23:25:8.007,49.529,35.0,2039.6,42.589,35.0,
14.4.2025,23:25:8.509,49.300,36.0,1915.5,43.485,36.6,
14.4.2025,23:25:9.007,49.424,35.0,2086.4,44.184,36.3,
14.4.2025,23:25:9.510,49.413,35.0,2132.7,43.293,35.6,
14.4.2025,23:25:10.009,49.564,34.0,2183.0,43.000,35.4,
14.4.2025,23:25:10.508,49.474,35.0,2140.1,42.564,34.8,
14.4.2025,23:25:11.005,49.663,34.0,2125.8,42.834,35.2,
14.4.2025,23:25:11.509,49.572,35.0,2152.8,42.899,35.4,
14.4.2025,23:25:12.007,49.551,34.0,2001.4,42.959,35.0,
14.4.2025,23:25:12.507,49.458,37.0,2124.9,43.260,35.2,
14.4.2025,23:25:13.006,49.313,35.0,1949.2,42.380,34.6,
14.4.2025,23:25:13.504,49.430,36.0,2079.6,42.885,34.3,
14.4.2025,23:25:14.003,49.442,35.0,1700.7,41.880,34.6,
14.4.2025,23:25:14.502,49.267,36.0,1952.5,42.424,34.8,
14.4.2025,23:25:15.000,49.387,34.0,862.8,42.439,34.7,
14.4.2025,23:25:15.499,49.437,35.0,1512.0,43.003,34.9,
14.4.2025,23:25:15.999,49.477,36.0,1186.8,42.268,34.3,
14.4.2025,23:25:16.496,49.255,34.0,1436.4,42.940,34.9,
14.4.2025,23:25:17.013,49.563,35.0,686.6,42.373,34.9,
14.4.2025,23:25:17.511,49.426,36.0,1073.8,42.600,35.7,
14.4.2025,23:25:18.013,49.677,34.0,1073.8,42.600,35.7,
14.4.2025,23:25:18.516,49.560,34.0,2165.2,43.092,35.4,
14.4.2025,23:25:19.015,49.632,34.0,843.4,43.222,35.6,
14.4.2025,23:25:19.521,49.647,34.0,925.4,42.934,35.0,
14.4.2025,23:25:20.023,49.619,32.0,1439.7,42.988,35.3,
14.4.2025,23:25:20.526,49.400,35.0,1439.7,42.988,35.3,
14.4.2025,23:25:21.015,49.626,32.0,311.8,42.940,35.2,
14.4.2025,23:25:21.527,49.385,35.0,566.5,42.945,35.1,
14.4.2025,23:25:22.024,49.627,33.0,2221.1,42.433,34.5,
14.4.2025,23:25:22.522,49.401,35.0,2135.6,42.973,35.5,
14.4.2025,23:25:23.016,49.652,32.0,2126.7,42.763,34.7,
14.4.2025,23:25:23.519,49.449,35.0,2025.3,43.872,36.1,
14.4.2025,23:25:24.021,49.574,34.0,2197.5,42.707,34.2,
14.4.2025,23:25:24.518,49.449,34.0,2111.1,43.344,36.2,
14.4.2025,23:25:25.016,49.510,33.0,2095.0,42.227,34.6,
14.4.2025,23:25:25.517,49.563,33.0,2111.8,43.411,35.7,
14.4.2025,23:25:26.015,49.573,33.0,2177.8,42.665,34.7,
14.4.2025,23:25:26.512,49.525,34.0,2051.4,43.696,36.4,
14.4.2025,23:25:27.013,49.474,33.0,2101.1,42.386,34.3,
14.4.2025,23:25:27.526,49.369,34.0,2027.2,43.329,35.6,
14.4.2025,23:25:28.025,49.395,34.0,1974.4,41.762,33.3,
14.4.2025,23:25:28.520,49.456,34.0,2069.2,43.154,35.8,
14.4.2025,23:25:29.018,49.543,34.0,2059.5,42.231,34.4,
14.4.2025,23:25:29.517,49.330,34.0,2098.3,43.055,35.5,
14.4.2025,23:25:30.017,49.449,34.0,2038.8,42.276,34.5,
14.4.2025,23:25:30.515,49.309,34.0,1982.2,43.370,35.4,
14.4.2025,23:25:31.012,49.438,34.0,1977.0,41.936,33.8,
14.4.2025,23:25:31.527,49.600,34.0,2128.8,42.935,35.8,
14.4.2025,23:25:32.025,49.600,34.0,2150.4,42.583,34.6,
14.4.2025,23:25:32.523,49.587,33.0,2162.8,43.524,36.4,
14.4.2025,23:25:33.018,49.650,35.0,2128.3,42.670,35.2,
14.4.2025,23:25:33.515,49.610,34.0,2107.0,43.615,36.5,
14.4.2025,23:25:34.013,49.640,34.0,2145.1,42.678,34.9,
14.4.2025,23:25:34.527,49.609,35.0,2105.1,43.839,36.2,
14.4.2025,23:25:35.022,49.546,36.0,2113.6,42.494,34.9,
14.4.2025,23:25:35.522,49.571,35.0,2165.3,43.558,35.9,
14.4.2025,23:25:36.019,49.327,35.0,2110.1,42.514,34.2,
14.4.2025,23:25:36.520,49.368,35.0,1980.3,42.747,35.5,
14.4.2025,23:25:37.020,49.535,36.0,1964.3,41.901,34.4,
14.4.2025,23:25:37.517,49.471,35.0,1967.5,43.228,35.5,
14.4.2025,23:25:38.015,49.433,35.0,1937.1,41.634,33.7,
14.4.2025,23:25:38.513,49.368,35.0,1933.7,43.428,36.5,
14.4.2025,23:25:39.026,49.416,35.0,1929.8,41.975,34.6,
14.4.2025,23:25:39.525,49.555,34.0,1960.7,43.728,37.0,
14.4.2025,23:25:40.025,49.594,35.0,1914.1,42.180,34.7,
14.4.2025,23:25:40.519,49.630,34.0,1693.7,43.790,36.3,
14.4.2025,23:25:41.016,49.614,34.0,1184.9,42.820,34.6,
14.4.2025,23:25:41.516,49.297,35.0,1183.3,43.218,36.1,
14.4.2025,23:25:42.013,49.610,33.0,1183.3,43.218,36.1,
14.4.2025,23:25:42.525,49.496,37.0,340.2,42.686,34.7,
14.4.2025,23:25:43.023,49.560,34.0,233.6,43.663,36.4,
14.4.2025,23:25:43.518,49.309,33.0,2064.9,42.848,34.8,
14.4.2025,23:25:44.019,49.415,34.0,2148.3,43.286,36.2,
14.4.2025,23:25:44.517,49.470,35.0,2110.2,41.526,34.0,
14.4.2025,23:25:45.014,49.522,33.0,2105.2,43.441,36.0,
14.4.2025,23:25:45.513,49.434,34.0,2012.0,42.229,34.8,
14.4.2025,23:25:46.014,49.324,34.0,1984.4,42.123,34.8,
14.4.2025,23:25:46.512,49.596,34.0,2067.2,42.020,34.8,
14.4.2025,23:25:47.026,49.572,33.0,2090.0,43.836,35.7,
14.4.2025,23:25:47.521,49.522,33.0,2116.9,42.590,35.2,
14.4.2025,23:25:48.018,49.519,34.0,2162.6,43.991,36.8,
14.4.2025,23:25:48.517,49.522,33.0,2105.5,42.875,35.4,
14.4.2025,23:25:49.014,49.638,33.0,2117.4,44.333,37.1,
14.4.2025,23:25:49.527,49.554,34.0,2173.0,42.595,35.2,
14.4.2025,23:25:50.035,49.644,33.0,2115.6,43.633,36.0,
14.4.2025,23:25:50.531,49.351,34.0,2038.9,42.644,34.7,
14.4.2025,23:25:51.040,49.600,34.0,2212.7,43.453,36.0,
14.4.2025,23:25:51.537,49.478,33.0,2145.6,42.745,35.2,
14.4.2025,23:25:52.035,49.686,33.0,2166.6,42.855,35.8,
14.4.2025,23:25:52.531,49.629,34.0,2086.4,42.926,35.3,
14.4.2025,23:25:53.031,49.582,34.0,2097.2,43.161,35.1,
14.4.2025,23:25:53.530,49.582,34.0,2123.8,42.658,35.0,
14.4.2025,23:25:54.028,49.531,34.0,2199.3,43.412,36.2,
14.4.2025,23:25:54.542,49.668,34.0,2097.7,43.162,35.8,
14.4.2025,23:25:55.041,49.492,33.0,2161.8,43.633,35.9,
14.4.2025,23:25:55.541,49.572,34.0,2145.1,42.954,35.3,
14.4.2025,23:25:56.039,49.496,35.0,2130.4,42.830,35.5,
14.4.2025,23:25:56.540,49.514,34.0,2147.7,42.865,35.2,
14.4.2025,23:25:57.043,49.499,34.0,2169.9,43.650,35.9,
14.4.2025,23:25:57.541,49.564,34.0,2004.0,42.561,34.8,
14.4.2025,23:25:58.039,49.355,35.0,2144.0,43.337,34.8,
14.4.2025,23:25:58.542,49.456,35.0,2057.0,42.724,34.9,
14.4.2025,23:25:59.040,49.425,35.0,2082.0,42.450,34.5,
14.4.2025,23:25:59.537,49.421,35.0,1954.7,43.109,37.0,
14.4.2025,23:26:0.038,49.206,35.0,2108.8,43.460,35.3,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
