Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,23:46:33.412,50.511,20.0,216.7,31.841,18.1,
13.4.2025,23:46:33.913,50.093,21.0,215.7,31.309,18.3,
13.4.2025,23:46:34.415,50.561,21.0,214.0,32.175,18.6,
13.4.2025,23:46:34.912,50.133,20.0,212.3,32.144,18.5,
13.4.2025,23:46:35.416,49.433,19.0,215.4,31.749,18.8,
13.4.2025,23:46:35.912,50.399,20.0,216.5,34.147,24.1,
13.4.2025,23:46:36.412,50.343,20.0,212.3,33.307,21.1,
13.4.2025,23:46:36.910,50.250,21.0,215.6,31.938,18.5,
13.4.2025,23:46:37.409,50.069,20.0,216.4,31.898,18.3,
13.4.2025,23:46:37.908,50.444,21.0,216.0,31.554,18.2,
13.4.2025,23:46:38.406,49.906,21.0,217.2,31.684,18.3,
13.4.2025,23:46:38.901,50.737,19.0,217.4,31.735,19.1,
13.4.2025,23:46:39.416,51.060,18.0,210.3,36.119,26.2,
13.4.2025,23:46:39.904,50.533,20.0,210.1,34.702,22.4,
13.4.2025,23:46:40.404,50.298,20.0,215.2,32.309,19.0,
13.4.2025,23:46:40.919,50.222,20.0,216.8,31.466,18.3,
13.4.2025,23:46:41.422,50.217,21.0,216.7,31.171,17.9,
13.4.2025,23:46:41.922,49.978,20.0,215.0,31.422,18.5,
13.4.2025,23:46:42.421,49.897,20.0,214.3,31.940,18.2,
13.4.2025,23:46:42.917,49.897,20.0,215.0,32.119,18.7,
13.4.2025,23:46:43.416,50.265,20.0,215.7,32.210,19.0,
13.4.2025,23:46:43.948,50.644,20.0,214.1,32.635,19.5,
13.4.2025,23:46:44.449,50.644,20.0,215.6,33.633,20.3,
13.4.2025,23:46:44.946,49.248,19.0,188.1,51.142,51.6,
13.4.2025,23:46:45.443,49.259,23.0,208.9,32.070,18.3,
13.4.2025,23:46:45.942,49.762,20.0,213.7,31.755,18.3,
13.4.2025,23:46:46.441,49.664,23.0,213.8,31.498,18.3,
13.4.2025,23:46:46.941,49.933,20.0,214.6,31.631,18.4,
13.4.2025,23:46:47.444,50.696,22.0,213.7,31.365,18.4,
13.4.2025,23:46:47.947,50.715,20.0,211.2,32.331,19.8,
13.4.2025,23:46:48.446,49.992,24.0,215.1,31.030,18.3,
13.4.2025,23:46:48.948,50.125,21.0,214.8,32.327,19.4,
13.4.2025,23:46:49.461,50.681,24.0,215.0,31.717,18.9,
13.4.2025,23:46:49.961,50.327,21.0,214.3,33.028,20.3,
13.4.2025,23:46:50.450,50.266,23.0,212.9,32.372,19.8,
13.4.2025,23:46:50.949,50.133,20.0,211.4,32.279,20.0,
13.4.2025,23:46:51.449,50.061,21.0,211.8,30.556,18.0,
13.4.2025,23:46:51.949,50.184,21.0,216.6,31.789,18.2,
13.4.2025,23:46:52.464,50.010,23.0,216.1,31.014,18.0,
13.4.2025,23:46:52.962,49.762,21.0,214.0,32.013,19.0,
13.4.2025,23:46:53.462,50.117,22.0,216.1,31.403,18.1,
13.4.2025,23:46:53.959,50.269,21.0,215.4,31.605,19.4,
13.4.2025,23:46:54.459,49.958,21.0,214.8,31.798,18.8,
13.4.2025,23:46:54.957,50.320,20.0,213.4,31.480,18.4,
13.4.2025,23:46:55.457,50.602,19.0,204.6,35.296,23.3,
13.4.2025,23:46:55.956,49.621,21.0,183.0,53.145,57.4,
13.4.2025,23:46:56.455,49.297,20.0,192.4,37.966,25.5,
13.4.2025,23:46:56.955,50.161,20.0,208.7,34.762,22.2,
13.4.2025,23:46:57.456,50.251,21.0,209.3,31.753,18.0,
13.4.2025,23:46:57.958,49.883,22.0,183.1,47.410,46.9,
13.4.2025,23:46:58.463,48.656,22.0,199.1,42.873,34.7,
13.4.2025,23:46:58.960,49.047,25.0,188.8,48.851,42.6,
13.4.2025,23:46:59.460,50.474,21.0,207.4,34.132,21.5,
13.4.2025,23:46:59.957,49.615,20.0,210.3,31.969,18.1,
13.4.2025,23:47:0.456,50.282,21.0,214.9,32.284,18.0,
13.4.2025,23:47:0.957,50.247,22.0,214.3,31.801,18.2,
13.4.2025,23:47:1.460,49.412,21.0,214.3,31.146,18.0,
13.4.2025,23:47:1.959,49.822,20.0,213.7,31.734,18.0,
13.4.2025,23:47:2.458,50.105,21.0,213.7,31.734,18.0,
13.4.2025,23:47:2.959,50.192,19.0,211.0,31.142,18.0,
13.4.2025,23:47:3.461,51.469,21.0,211.0,31.142,18.0,
13.4.2025,23:47:3.962,50.855,21.0,212.9,31.743,18.1,
13.4.2025,23:47:4.459,50.220,21.0,213.5,31.634,18.1,
13.4.2025,23:47:4.959,50.741,20.0,213.5,31.634,18.1,
13.4.2025,23:47:5.460,50.269,21.0,215.7,31.601,18.6,
13.4.2025,23:47:5.957,50.678,21.0,213.8,31.709,18.1,
13.4.2025,23:47:6.457,50.136,21.0,216.3,32.488,18.7,
13.4.2025,23:47:6.958,50.179,20.0,216.0,32.140,17.9,
13.4.2025,23:47:7.460,50.218,20.0,215.9,31.113,18.1,
13.4.2025,23:47:7.958,49.554,21.0,216.0,31.399,17.8,
13.4.2025,23:47:8.460,49.776,20.0,215.5,32.090,18.7,
13.4.2025,23:47:8.959,50.509,21.0,213.3,31.071,18.0,
13.4.2025,23:47:9.460,50.109,20.0,216.0,31.601,18.2,
13.4.2025,23:47:9.955,50.854,20.0,214.7,31.498,18.0,
13.4.2025,23:47:10.454,50.622,19.0,216.0,31.450,18.1,
13.4.2025,23:47:10.949,50.069,21.0,212.3,32.638,20.1,
13.4.2025,23:47:11.450,50.397,20.0,215.1,31.623,18.1,
13.4.2025,23:47:11.951,49.852,21.0,215.6,31.773,18.1,
13.4.2025,23:47:12.450,49.774,20.0,214.2,30.978,17.9,
13.4.2025,23:47:12.954,50.124,20.0,216.1,31.214,18.3,
13.4.2025,23:47:13.455,50.297,20.0,215.2,31.161,17.8,
13.4.2025,23:47:13.955,50.297,20.0,213.3,31.399,18.2,
13.4.2025,23:47:14.455,51.497,22.0,215.2,32.891,19.4,
13.4.2025,23:47:14.951,49.780,20.0,212.5,32.792,19.5,
13.4.2025,23:47:15.452,50.713,22.0,214.3,31.674,17.7,
13.4.2025,23:47:15.954,50.481,21.0,215.1,30.743,18.0,
13.4.2025,23:47:16.458,50.171,24.0,215.8,31.098,18.1,
13.4.2025,23:47:16.959,50.791,24.0,216.2,31.442,17.6,
13.4.2025,23:47:17.462,50.190,23.0,217.1,31.360,17.9,
13.4.2025,23:47:17.949,50.054,21.0,213.7,31.546,17.9,
13.4.2025,23:47:18.464,49.697,23.0,215.4,32.178,18.1,
13.4.2025,23:47:18.963,50.582,20.0,216.6,31.229,18.0,
13.4.2025,23:47:19.450,50.896,22.0,213.1,31.863,18.0,
13.4.2025,23:47:19.950,50.745,25.0,214.3,31.742,18.1,
13.4.2025,23:47:20.450,50.155,23.0,215.5,31.542,17.7,
13.4.2025,23:47:20.962,50.364,21.0,214.8,31.747,18.0,
13.4.2025,23:47:21.461,50.069,23.0,215.2,31.321,17.7,
13.4.2025,23:47:21.964,50.350,24.0,215.9,31.713,17.8,
13.4.2025,23:47:22.465,50.301,22.0,214.4,31.948,17.6,
13.4.2025,23:47:22.950,50.506,21.0,215.9,32.140,18.1,
13.4.2025,23:47:23.462,49.913,22.0,215.0,31.611,18.0,
13.4.2025,23:47:23.964,51.471,20.0,213.3,31.809,18.0,
13.4.2025,23:47:24.462,50.517,22.0,215.4,31.805,18.0,
13.4.2025,23:47:24.962,51.002,20.0,216.5,30.920,18.1,
13.4.2025,23:47:25.458,50.838,21.0,214.5,31.190,17.9,
13.4.2025,23:47:25.958,51.025,20.0,215.7,31.294,18.0,
13.4.2025,23:47:26.458,50.538,21.0,216.6,31.249,17.8,
13.4.2025,23:47:26.962,50.377,21.0,216.7,31.649,18.0,
13.4.2025,23:47:27.462,50.043,19.0,214.7,31.441,17.8,
13.4.2025,23:47:27.964,50.239,20.0,215.0,31.675,17.8,
13.4.2025,23:47:28.459,50.201,21.0,215.7,31.493,17.9,
13.4.2025,23:47:28.957,49.544,21.0,216.9,31.082,18.0,
13.4.2025,23:47:29.456,49.618,20.0,215.7,31.162,17.9,
13.4.2025,23:47:29.958,50.836,21.0,216.0,32.053,18.3,
13.4.2025,23:47:30.458,50.095,20.0,215.0,32.505,19.8,
13.4.2025,23:47:30.956,50.623,21.0,214.2,31.784,18.1,
13.4.2025,23:47:31.453,50.316,21.0,215.5,31.412,17.8,
13.4.2025,23:47:31.952,50.027,21.0,215.5,31.412,17.8,
13.4.2025,23:47:32.452,50.139,20.0,214.4,31.584,18.3,
13.4.2025,23:47:32.951,50.453,21.0,214.6,31.635,18.2,
13.4.2025,23:47:33.453,50.285,21.0,217.3,31.830,18.0,
13.4.2025,23:47:33.954,50.672,21.0,216.5,31.950,18.6,
13.4.2025,23:47:34.451,49.727,20.0,213.7,31.915,18.4,
13.4.2025,23:47:34.962,50.155,20.0,213.1,31.413,18.2,
13.4.2025,23:47:35.462,49.820,21.0,215.1,32.204,18.5,
13.4.2025,23:47:35.960,49.975,20.0,216.5,31.426,17.8,
13.4.2025,23:47:36.461,50.444,21.0,216.9,31.684,18.4,
13.4.2025,23:47:36.961,51.053,21.0,216.3,31.515,18.1,
13.4.2025,23:47:37.460,50.832,21.0,215.7,31.888,17.8,
13.4.2025,23:47:37.958,50.300,19.0,215.0,31.260,17.9,
13.4.2025,23:47:38.456,51.416,21.0,215.4,31.657,18.0,
13.4.2025,23:47:38.959,50.394,21.0,215.9,31.640,18.0,
13.4.2025,23:47:39.460,50.516,21.0,213.0,30.942,18.2,
13.4.2025,23:47:39.948,50.710,20.0,214.4,31.489,18.0,
13.4.2025,23:47:40.464,49.926,21.0,215.7,31.456,18.1,
13.4.2025,23:47:40.992,50.394,20.0,216.3,31.661,17.7,
13.4.2025,23:47:41.507,51.515,21.0,217.0,31.705,18.0,
13.4.2025,23:47:42.009,50.569,19.0,215.5,31.711,18.0,
13.4.2025,23:47:42.497,50.297,20.0,214.5,31.815,17.8,
13.4.2025,23:47:43.004,50.185,20.0,215.2,31.971,18.1,
13.4.2025,23:47:43.503,50.209,20.0,212.0,31.052,18.2,
13.4.2025,23:47:44.004,51.215,21.0,216.0,31.383,18.0,
13.4.2025,23:47:44.503,50.210,21.0,216.6,31.314,18.2,
13.4.2025,23:47:45.004,51.070,24.0,216.2,31.424,17.9,
13.4.2025,23:47:45.507,50.382,20.0,214.1,31.398,18.0,
13.4.2025,23:47:46.006,50.237,18.0,215.8,31.375,18.2,
13.4.2025,23:47:46.505,49.736,20.0,214.8,31.358,17.8,
13.4.2025,23:47:47.006,50.337,19.0,215.6,32.095,17.7,
13.4.2025,23:47:47.508,50.891,21.0,215.6,31.400,18.1,
13.4.2025,23:47:48.007,50.687,19.0,216.5,31.530,18.0,
13.4.2025,23:47:48.503,50.687,19.0,217.3,31.360,18.3,
13.4.2025,23:47:49.005,50.195,20.0,216.0,32.314,18.9,
13.4.2025,23:47:49.504,50.312,19.0,213.1,32.636,19.6,
13.4.2025,23:47:50.004,50.069,20.0,211.3,31.640,17.8,
13.4.2025,23:47:50.505,50.603,22.0,215.4,31.889,17.9,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
