Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,22:44:34.876,19.6,33.183,51.316,29.0,615.8,
16.4.2025,22:44:35.375,19.1,33.076,51.044,28.0,612.0,
16.4.2025,22:44:35.876,19.1,33.076,51.279,29.0,612.0,
16.4.2025,22:44:36.375,19.2,32.931,51.252,29.0,612.5,
16.4.2025,22:44:36.874,19.3,33.466,51.273,29.0,625.8,
16.4.2025,22:44:37.375,19.3,33.314,51.334,29.0,621.2,
16.4.2025,22:44:37.874,19.3,33.314,51.178,28.0,621.2,
16.4.2025,22:44:38.378,19.3,33.475,51.147,28.0,625.5,
16.4.2025,22:44:38.878,20.8,33.959,51.126,28.0,628.3,
16.4.2025,22:44:39.381,19.1,32.907,51.082,29.0,620.6,
16.4.2025,22:44:39.881,20.2,34.271,51.060,28.0,624.4,
16.4.2025,22:44:40.384,19.5,33.305,51.156,29.0,624.1,
16.4.2025,22:44:40.882,19.2,33.181,51.193,29.0,620.0,
16.4.2025,22:44:41.383,19.7,33.289,51.275,28.0,624.8,
16.4.2025,22:44:41.884,19.3,33.165,50.963,28.0,628.2,
16.4.2025,22:44:42.383,19.6,33.434,51.488,26.0,629.3,
16.4.2025,22:44:42.881,19.4,33.562,51.320,29.0,625.6,
16.4.2025,22:44:43.379,19.1,33.016,51.325,28.0,628.9,
16.4.2025,22:44:43.877,19.4,32.966,51.272,29.0,626.6,
16.4.2025,22:44:44.395,19.3,33.385,51.230,29.0,623.8,
16.4.2025,22:44:44.909,19.1,32.764,51.185,28.0,628.6,
16.4.2025,22:44:45.424,19.2,33.927,51.051,28.0,622.4,
16.4.2025,22:44:45.925,19.1,33.220,51.190,29.0,624.5,
16.4.2025,22:44:46.426,19.1,33.887,51.253,27.0,620.2,
16.4.2025,22:44:46.925,19.3,33.852,51.172,29.0,622.2,
16.4.2025,22:44:47.422,19.1,33.292,51.069,28.0,627.5,
16.4.2025,22:44:47.920,18.8,33.598,51.142,28.0,617.0,
16.4.2025,22:44:48.421,19.3,32.845,51.164,28.0,627.7,
16.4.2025,22:44:48.924,19.2,34.461,51.173,29.0,624.6,
16.4.2025,22:44:49.426,19.3,32.788,51.223,28.0,625.0,
16.4.2025,22:44:49.937,19.1,34.482,50.896,28.0,620.0,
16.4.2025,22:44:50.452,19.1,33.467,51.132,28.0,627.9,
16.4.2025,22:44:50.967,19.2,33.929,51.423,29.0,617.9,
16.4.2025,22:44:51.480,19.2,33.810,51.107,28.0,620.7,
16.4.2025,22:44:51.980,19.4,33.558,51.346,29.0,625.5,
16.4.2025,22:44:52.493,19.1,33.561,51.368,28.0,625.6,
16.4.2025,22:44:53.007,19.1,33.402,51.302,29.0,613.6,
16.4.2025,22:44:53.506,19.1,33.189,51.219,28.0,623.1,
16.4.2025,22:44:54.005,19.1,33.113,51.424,28.0,621.7,
16.4.2025,22:44:54.506,19.1,32.889,51.413,28.0,629.5,
16.4.2025,22:44:55.004,19.4,33.043,51.157,28.0,625.4,
16.4.2025,22:44:55.516,19.3,32.925,51.328,28.0,626.5,
16.4.2025,22:44:56.036,19.2,33.261,51.146,28.0,620.0,
16.4.2025,22:44:56.549,19.7,34.048,51.311,28.0,620.0,
16.4.2025,22:44:57.052,19.2,33.233,50.911,27.0,628.2,
16.4.2025,22:44:57.551,19.1,33.793,51.049,28.0,613.8,
16.4.2025,22:44:58.064,19.3,33.243,51.243,28.0,620.1,
16.4.2025,22:44:58.560,19.4,33.228,51.240,28.0,625.7,
16.4.2025,22:44:59.057,19.5,33.271,51.259,28.0,627.3,
16.4.2025,22:44:59.556,19.3,33.086,51.374,28.0,624.4,
16.4.2025,22:45:0.087,19.5,33.462,51.238,28.0,628.5,
16.4.2025,22:45:0.586,20.0,33.507,51.269,28.0,623.5,
16.4.2025,22:45:1.074,19.8,34.309,51.272,27.0,616.7,
16.4.2025,22:45:1.589,19.3,34.232,50.864,27.0,619.4,
16.4.2025,22:45:2.103,19.5,33.725,51.076,28.0,616.3,
16.4.2025,22:45:2.617,19.2,32.661,51.138,28.0,626.4,
16.4.2025,22:45:3.114,19.1,32.714,51.454,28.0,619.6,
16.4.2025,22:45:3.610,19.3,32.737,51.444,28.0,622.6,
16.4.2025,22:45:4.124,19.2,32.822,51.054,28.0,621.8,
16.4.2025,22:45:4.624,19.2,32.862,51.153,28.0,624.9,
16.4.2025,22:45:5.125,19.3,32.877,51.396,28.0,607.1,
16.4.2025,22:45:5.628,19.3,32.952,51.347,28.0,607.4,
16.4.2025,22:45:6.128,19.3,33.817,51.524,29.0,623.0,
16.4.2025,22:45:6.625,19.5,33.257,51.327,28.0,625.9,
16.4.2025,22:45:7.126,19.4,32.947,51.034,28.0,623.7,
16.4.2025,22:45:7.627,19.2,33.621,51.051,28.0,617.3,
16.4.2025,22:45:8.129,19.8,33.652,51.471,29.0,624.0,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
