Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,22:52:0.064,16.3,31.033,50.771,20.0,174.2,
16.4.2025,22:52:0.569,16.5,31.144,50.688,20.0,173.3,
16.4.2025,22:52:1.071,16.3,31.024,51.660,20.0,173.7,
16.4.2025,22:52:1.559,15.9,31.319,50.606,18.0,173.8,
16.4.2025,22:52:2.079,16.4,31.249,50.281,20.0,173.5,
16.4.2025,22:52:2.583,16.2,31.062,49.904,19.0,174.3,
16.4.2025,22:52:3.088,16.1,30.737,50.587,20.0,173.7,
16.4.2025,22:52:3.576,15.9,30.935,49.739,20.0,174.0,
16.4.2025,22:52:4.079,16.1,30.668,49.592,20.0,174.4,
16.4.2025,22:52:4.581,15.8,30.946,50.282,19.0,174.3,
16.4.2025,22:52:5.082,16.3,31.335,50.792,20.0,173.7,
16.4.2025,22:52:5.585,16.0,31.019,51.259,20.0,174.3,
16.4.2025,22:52:6.074,16.1,31.123,49.960,20.0,174.0,
16.4.2025,22:52:6.578,16.1,31.421,50.461,19.0,174.1,
16.4.2025,22:52:7.081,16.2,31.046,50.738,20.0,174.0,
16.4.2025,22:52:7.587,15.9,30.974,50.870,19.0,174.0,
16.4.2025,22:52:8.083,16.4,31.348,49.808,20.0,172.6,
16.4.2025,22:52:8.581,16.1,31.237,50.141,20.0,173.5,
16.4.2025,22:52:9.080,16.4,31.481,50.379,20.0,173.5,
16.4.2025,22:52:9.582,16.5,31.376,51.308,19.0,174.1,
16.4.2025,22:52:10.085,16.1,31.930,49.809,20.0,174.4,
16.4.2025,22:52:10.573,16.1,31.635,50.029,20.0,174.4,
16.4.2025,22:52:11.076,16.1,31.395,50.712,20.0,174.0,
16.4.2025,22:52:11.580,16.4,31.612,50.313,19.0,174.8,
16.4.2025,22:52:12.080,16.1,31.125,49.574,20.0,174.4,
16.4.2025,22:52:12.584,16.3,31.652,50.716,20.0,174.4,
16.4.2025,22:52:13.072,16.3,31.652,50.935,20.0,174.4,
16.4.2025,22:52:13.586,16.1,31.221,49.898,19.0,174.4,
16.4.2025,22:52:14.083,16.3,31.220,50.129,20.0,174.7,
16.4.2025,22:52:14.584,16.3,31.220,50.832,19.0,174.7,
16.4.2025,22:52:15.078,16.1,31.279,51.013,19.0,174.5,
16.4.2025,22:52:15.579,16.5,31.013,50.557,20.0,174.0,
16.4.2025,22:52:16.080,16.7,31.493,51.473,20.0,172.4,
16.4.2025,22:52:16.584,16.4,31.152,51.119,19.0,172.4,
16.4.2025,22:52:17.086,16.3,31.116,50.621,20.0,174.5,
16.4.2025,22:52:17.573,16.0,30.686,50.827,19.0,174.9,
16.4.2025,22:52:18.073,16.2,31.034,50.497,20.0,175.0,
16.4.2025,22:52:18.574,16.1,31.208,51.129,19.0,175.2,
16.4.2025,22:52:19.075,16.1,31.232,50.941,20.0,173.8,
16.4.2025,22:52:19.574,16.2,31.221,51.023,19.0,174.0,
16.4.2025,22:52:20.075,16.0,30.715,51.063,20.0,175.2,
16.4.2025,22:52:20.576,16.1,30.977,51.034,19.0,175.2,
16.4.2025,22:52:21.077,16.1,30.941,50.865,20.0,175.0,
16.4.2025,22:52:21.578,16.1,31.092,50.865,20.0,173.5,
16.4.2025,22:52:22.081,16.2,30.994,50.341,19.0,172.2,
16.4.2025,22:52:22.584,16.1,31.248,50.187,18.0,174.3,
16.4.2025,22:52:23.087,16.1,31.620,50.744,19.0,174.6,
16.4.2025,22:52:23.575,15.9,31.313,49.811,20.0,174.5,
16.4.2025,22:52:24.088,16.3,31.066,50.586,20.0,174.4,
16.4.2025,22:52:24.575,16.1,31.456,50.614,20.0,174.9,
16.4.2025,22:52:25.079,15.9,31.013,51.159,20.0,175.0,
16.4.2025,22:52:25.578,16.0,30.919,50.177,20.0,173.7,
16.4.2025,22:52:26.080,16.4,31.286,50.232,21.0,174.6,
16.4.2025,22:52:26.587,16.2,30.961,50.833,20.0,174.6,
16.4.2025,22:52:27.072,16.0,30.934,51.573,20.0,173.0,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
