Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,23:43:51.244,49.900,21.0,314.3,32.656,18.5,
13.4.2025,23:43:51.741,49.900,21.0,313.3,32.691,18.7,
13.4.2025,23:43:52.239,49.835,20.0,314.1,32.229,18.7,
13.4.2025,23:43:52.737,50.442,21.0,310.0,32.368,18.5,
13.4.2025,23:43:53.238,50.232,22.0,311.8,32.717,18.7,
13.4.2025,23:43:53.737,49.871,21.0,305.2,35.369,23.4,
13.4.2025,23:43:54.243,49.059,20.0,300.3,40.705,33.2,
13.4.2025,23:43:54.736,48.819,24.0,263.4,56.383,54.8,
13.4.2025,23:43:55.241,49.282,23.0,302.7,34.074,20.7,
13.4.2025,23:43:55.735,49.419,23.0,274.4,54.519,52.5,
13.4.2025,23:43:56.234,50.052,23.0,303.5,33.603,19.3,
13.4.2025,23:43:56.731,49.755,22.0,308.0,33.749,20.5,
13.4.2025,23:43:57.232,50.502,24.0,310.9,32.575,19.4,
13.4.2025,23:43:57.744,50.522,22.0,314.9,32.066,18.7,
13.4.2025,23:43:58.230,50.427,22.0,314.6,32.499,19.4,
13.4.2025,23:43:58.743,49.723,22.0,312.6,33.102,18.8,
13.4.2025,23:43:59.243,50.229,19.0,312.8,32.025,18.7,
13.4.2025,23:43:59.732,50.190,21.0,307.3,31.967,18.6,
13.4.2025,23:44:0.235,50.586,20.0,314.4,31.684,19.0,
13.4.2025,23:44:0.738,50.130,22.0,314.4,31.684,19.0,
13.4.2025,23:44:1.238,50.665,22.0,312.8,31.832,18.7,
13.4.2025,23:44:1.737,50.095,22.0,311.2,32.210,18.5,
13.4.2025,23:44:2.236,50.316,22.0,311.2,32.210,18.5,
13.4.2025,23:44:2.737,50.351,22.0,310.7,32.379,18.7,
13.4.2025,23:44:3.236,50.445,21.0,311.9,31.833,18.7,
13.4.2025,23:44:3.737,49.662,22.0,315.1,32.041,19.1,
13.4.2025,23:44:4.240,50.579,21.0,314.7,32.036,18.7,
13.4.2025,23:44:4.743,50.361,21.0,314.9,33.332,19.9,
13.4.2025,23:44:5.231,50.056,21.0,314.0,32.020,18.9,
13.4.2025,23:44:5.730,50.081,22.0,315.2,31.729,18.5,
13.4.2025,23:44:6.245,50.484,21.0,306.1,31.779,18.5,
13.4.2025,23:44:6.743,50.046,21.0,313.1,32.091,18.6,
13.4.2025,23:44:7.246,50.595,21.0,315.8,32.882,19.7,
13.4.2025,23:44:7.749,50.470,21.0,313.2,32.187,18.6,
13.4.2025,23:44:8.249,50.678,21.0,312.7,32.277,18.9,
13.4.2025,23:44:8.748,50.258,22.0,312.5,32.124,18.9,
13.4.2025,23:44:9.245,49.991,21.0,312.5,32.124,18.9,
13.4.2025,23:44:9.748,49.325,21.0,308.8,32.282,18.9,
13.4.2025,23:44:10.250,50.200,21.0,308.6,31.729,18.3,
13.4.2025,23:44:10.748,50.061,22.0,306.6,31.847,18.8,
13.4.2025,23:44:11.247,50.001,21.0,306.9,31.632,18.8,
13.4.2025,23:44:11.746,49.849,22.0,311.3,32.933,19.2,
13.4.2025,23:44:12.248,50.671,21.0,309.2,32.429,19.1,
13.4.2025,23:44:12.746,50.416,21.0,312.1,32.710,19.0,
13.4.2025,23:44:13.246,50.237,21.0,311.9,32.034,18.7,
13.4.2025,23:44:13.761,50.060,22.0,313.7,31.762,18.5,
13.4.2025,23:44:14.248,50.293,21.0,310.9,32.028,18.8,
13.4.2025,23:44:14.751,50.042,22.0,306.9,32.593,18.6,
13.4.2025,23:44:15.252,50.653,21.0,314.5,32.037,18.6,
13.4.2025,23:44:15.753,50.463,22.0,312.3,32.273,19.7,
13.4.2025,23:44:16.251,50.242,21.0,311.0,32.065,18.6,
13.4.2025,23:44:16.750,49.818,22.0,314.2,32.048,18.7,
13.4.2025,23:44:17.247,50.162,21.0,311.7,31.805,18.5,
13.4.2025,23:44:17.749,49.642,22.0,311.7,31.555,18.6,
13.4.2025,23:44:18.254,50.215,21.0,315.2,32.107,18.8,
13.4.2025,23:44:18.754,50.146,22.0,312.1,32.050,18.6,
13.4.2025,23:44:19.266,50.441,21.0,313.6,32.271,18.8,
13.4.2025,23:44:19.761,50.272,21.0,307.8,33.063,18.5,
13.4.2025,23:44:20.261,50.388,21.0,306.2,31.244,18.8,
13.4.2025,23:44:20.776,49.855,21.0,313.0,31.477,18.5,
13.4.2025,23:44:21.288,50.368,21.0,313.7,31.818,18.6,
13.4.2025,23:44:21.784,49.543,22.0,309.1,32.008,18.5,
13.4.2025,23:44:22.282,50.350,21.0,314.0,31.873,18.5,
13.4.2025,23:44:22.779,50.362,21.0,308.0,31.495,19.1,
13.4.2025,23:44:23.292,50.529,21.0,310.5,31.835,18.5,
13.4.2025,23:44:23.788,50.529,21.0,311.8,32.024,19.0,
13.4.2025,23:44:24.288,50.406,21.0,315.2,32.201,18.7,
13.4.2025,23:44:24.792,50.033,22.0,312.5,31.996,18.7,
13.4.2025,23:44:25.306,50.213,22.0,314.2,32.148,18.4,
13.4.2025,23:44:25.804,50.283,21.0,309.4,31.745,18.5,
13.4.2025,23:44:26.303,49.638,22.0,314.4,31.901,18.5,
13.4.2025,23:44:26.801,49.968,18.0,308.9,31.595,18.6,
13.4.2025,23:44:27.297,50.064,22.0,312.5,36.084,25.2,
13.4.2025,23:44:27.795,49.691,21.0,308.3,32.868,20.7,
13.4.2025,23:44:28.297,50.023,22.0,312.8,32.812,19.5,
13.4.2025,23:44:28.797,49.597,21.0,312.5,32.113,19.0,
13.4.2025,23:44:29.297,50.542,21.0,315.7,31.833,18.9,
13.4.2025,23:44:29.795,50.339,22.0,315.5,31.879,18.7,
13.4.2025,23:44:30.294,50.262,20.0,314.8,31.769,18.4,
13.4.2025,23:44:30.794,50.274,22.0,310.8,33.314,20.6,
13.4.2025,23:44:31.294,50.554,22.0,313.6,31.672,18.5,
13.4.2025,23:44:31.798,50.278,22.0,316.1,31.611,18.8,
13.4.2025,23:44:32.298,50.547,21.0,315.3,31.548,18.6,
13.4.2025,23:44:32.801,50.387,22.0,314.6,35.292,26.3,
13.4.2025,23:44:33.300,50.144,21.0,308.0,31.983,18.5,
13.4.2025,23:44:33.802,50.762,22.0,314.1,32.272,18.9,
13.4.2025,23:44:34.299,50.128,21.0,314.4,31.915,18.9,
13.4.2025,23:44:34.799,50.428,21.0,304.0,33.815,20.4,
13.4.2025,23:44:35.297,50.309,22.0,314.4,32.060,19.5,
13.4.2025,23:44:35.802,50.246,22.0,312.3,32.517,19.9,
13.4.2025,23:44:36.303,50.470,21.0,314.2,32.672,18.6,
13.4.2025,23:44:36.798,50.428,22.0,314.4,32.448,18.8,
13.4.2025,23:44:37.299,50.147,21.0,312.4,31.757,18.8,
13.4.2025,23:44:37.797,50.172,21.0,310.3,31.965,18.7,
13.4.2025,23:44:38.297,50.304,21.0,310.7,32.805,19.0,
13.4.2025,23:44:38.796,50.748,22.0,314.4,37.487,28.4,
13.4.2025,23:44:39.295,49.759,21.0,309.2,32.803,20.0,
13.4.2025,23:44:39.796,49.567,21.0,306.4,33.334,20.9,
13.4.2025,23:44:40.298,50.465,21.0,311.0,31.733,18.5,
13.4.2025,23:44:40.798,50.108,22.0,314.0,32.222,18.9,
13.4.2025,23:44:41.300,50.094,21.0,312.9,32.547,18.9,
13.4.2025,23:44:41.804,50.187,22.0,315.3,32.091,19.1,
13.4.2025,23:44:42.302,50.009,21.0,315.8,32.396,18.6,
13.4.2025,23:44:42.799,50.024,23.0,312.1,32.392,19.3,
13.4.2025,23:44:43.294,50.150,21.0,313.4,31.671,18.5,
13.4.2025,23:44:43.797,50.459,22.0,314.9,31.998,18.9,
13.4.2025,23:44:44.296,50.088,21.0,313.3,32.332,18.6,
13.4.2025,23:44:44.795,50.064,21.0,311.5,32.481,18.9,
13.4.2025,23:44:45.293,50.171,21.0,313.5,32.283,18.4,
13.4.2025,23:44:45.807,50.087,22.0,310.0,32.210,18.5,
13.4.2025,23:44:46.304,50.186,21.0,310.0,32.210,18.5,
13.4.2025,23:44:46.804,50.441,21.0,313.1,32.273,18.4,
13.4.2025,23:44:47.292,50.624,21.0,313.6,31.935,19.1,
13.4.2025,23:44:47.806,50.370,21.0,315.5,31.917,18.8,
13.4.2025,23:44:48.294,49.866,21.0,314.9,33.072,18.7,
13.4.2025,23:44:48.795,50.374,21.0,312.7,32.863,19.5,
13.4.2025,23:44:49.306,50.510,21.0,313.9,31.961,19.0,
13.4.2025,23:44:49.805,50.521,21.0,315.9,31.802,18.4,
13.4.2025,23:44:50.295,50.321,21.0,307.6,31.708,18.8,
13.4.2025,23:44:50.794,50.425,21.0,313.1,31.864,18.4,
13.4.2025,23:44:51.305,50.188,21.0,309.7,31.948,18.6,
13.4.2025,23:44:51.806,50.248,21.0,309.3,31.714,18.2,
13.4.2025,23:44:52.306,50.207,21.0,311.6,32.312,18.7,
13.4.2025,23:44:52.807,49.905,21.0,308.6,31.798,18.5,
13.4.2025,23:44:53.306,49.793,21.0,306.8,32.263,18.8,
13.4.2025,23:44:53.794,50.110,21.0,312.6,31.684,18.5,
13.4.2025,23:44:54.295,50.036,21.0,312.8,32.519,19.0,
13.4.2025,23:44:54.797,50.133,22.0,313.2,31.564,18.6,
13.4.2025,23:44:55.301,50.810,21.0,315.6,31.830,18.7,
13.4.2025,23:44:55.800,50.186,22.0,310.4,31.608,18.6,
13.4.2025,23:44:56.302,50.115,21.0,314.6,32.444,18.6,
13.4.2025,23:44:56.803,50.224,22.0,315.6,31.947,18.4,
13.4.2025,23:44:57.304,50.413,21.0,312.4,32.198,18.7,
13.4.2025,23:44:57.803,50.413,21.0,312.0,31.715,18.4,
13.4.2025,23:44:58.306,50.763,22.0,315.0,31.712,18.8,
13.4.2025,23:44:58.803,50.367,21.0,302.8,32.490,19.8,
13.4.2025,23:44:59.307,50.212,22.0,305.0,35.750,23.9,
13.4.2025,23:44:59.823,49.006,25.0,245.4,59.978,68.8,
13.4.2025,23:45:0.301,49.742,22.0,251.4,52.895,54.3,
13.4.2025,23:45:0.805,49.888,23.0,295.3,37.391,26.9,
13.4.2025,23:45:1.300,48.767,25.0,278.7,50.419,46.6,
13.4.2025,23:45:1.799,50.542,28.0,312.6,32.759,20.2,
13.4.2025,23:45:2.299,50.679,22.0,311.9,32.184,18.5,
13.4.2025,23:45:2.797,50.494,23.0,312.8,31.526,18.8,
13.4.2025,23:45:3.299,50.287,22.0,312.1,32.083,18.6,
13.4.2025,23:45:3.799,50.321,22.0,312.1,32.083,18.6,
13.4.2025,23:45:4.299,50.594,18.0,313.0,32.258,18.8,
13.4.2025,23:45:4.802,49.768,24.0,310.2,31.769,18.6,
13.4.2025,23:45:5.304,50.537,22.0,314.1,32.330,18.9,
13.4.2025,23:45:5.803,50.240,21.0,308.4,32.134,18.6,
13.4.2025,23:45:6.302,50.173,20.0,311.1,32.102,18.4,
13.4.2025,23:45:6.806,50.320,20.0,313.0,32.171,18.4,
13.4.2025,23:45:7.293,50.362,21.0,313.6,31.446,18.5,
13.4.2025,23:45:7.792,50.549,22.0,313.0,31.799,18.6,
13.4.2025,23:45:8.297,50.283,21.0,311.6,31.854,18.5,
13.4.2025,23:45:8.798,50.689,22.0,312.5,31.673,18.8,
13.4.2025,23:45:9.299,49.697,21.0,314.0,31.812,18.7,
13.4.2025,23:45:9.801,49.902,22.0,312.6,31.956,18.5,
13.4.2025,23:45:10.305,50.802,21.0,314.9,32.750,20.9,
13.4.2025,23:45:10.793,50.265,22.0,308.3,32.542,19.0,
13.4.2025,23:45:11.294,50.755,21.0,314.2,32.027,18.6,
13.4.2025,23:45:11.794,50.072,22.0,315.1,31.721,18.6,
13.4.2025,23:45:12.294,49.875,21.0,313.3,31.690,18.7,
13.4.2025,23:45:12.807,50.228,22.0,314.5,31.693,18.8,
13.4.2025,23:45:13.320,50.269,21.0,313.9,31.167,18.4,
13.4.2025,23:45:13.822,50.096,21.0,311.5,32.082,18.9,
13.4.2025,23:45:14.324,49.803,21.0,307.0,32.251,18.9,
13.4.2025,23:45:14.824,50.383,22.0,312.6,31.772,18.7,
13.4.2025,23:45:15.330,50.584,21.0,314.0,31.503,18.6,
13.4.2025,23:45:15.832,50.246,22.0,313.1,31.513,18.4,
13.4.2025,23:45:16.334,50.576,21.0,314.3,31.600,18.6,
13.4.2025,23:45:16.837,50.573,22.0,311.8,31.790,18.7,
13.4.2025,23:45:17.334,50.390,21.0,312.5,31.890,18.6,
13.4.2025,23:45:17.837,50.573,22.0,314.4,31.514,18.8,
13.4.2025,23:45:18.324,50.571,21.0,314.4,31.514,18.8,
13.4.2025,23:45:18.838,50.112,22.0,311.3,31.626,19.0,
13.4.2025,23:45:19.338,50.115,21.0,313.1,32.115,19.4,
13.4.2025,23:45:19.837,50.483,22.0,312.5,32.171,18.9,
13.4.2025,23:45:20.337,50.559,21.0,313.5,32.116,18.7,
13.4.2025,23:45:20.836,50.392,23.0,307.6,32.246,18.7,
13.4.2025,23:45:21.333,50.247,21.0,307.6,32.246,18.7,
13.4.2025,23:45:21.831,51.166,22.0,314.1,32.100,18.7,
13.4.2025,23:45:22.332,50.378,21.0,311.5,32.299,18.9,
13.4.2025,23:45:22.834,50.492,21.0,315.6,31.787,18.8,
13.4.2025,23:45:23.336,50.269,21.0,313.9,31.585,18.7,
13.4.2025,23:45:23.834,50.066,22.0,311.2,32.342,19.0,
13.4.2025,23:45:24.333,50.036,21.0,310.8,31.816,19.3,
13.4.2025,23:45:24.830,50.379,21.0,312.9,31.850,19.1,
13.4.2025,23:45:25.329,50.345,21.0,313.8,32.428,18.9,
13.4.2025,23:45:25.829,50.245,21.0,314.3,31.909,18.7,
13.4.2025,23:45:26.329,50.741,21.0,312.6,31.651,18.7,
13.4.2025,23:45:26.827,50.769,22.0,313.3,32.027,18.7,
13.4.2025,23:45:27.326,49.903,20.0,309.0,32.581,19.6,
13.4.2025,23:45:27.824,50.342,21.0,303.9,37.204,25.6,
13.4.2025,23:45:28.327,50.798,21.0,307.7,34.333,22.2,
13.4.2025,23:45:28.825,50.068,21.0,307.6,32.135,19.9,
13.4.2025,23:45:29.326,50.726,21.0,303.1,32.628,20.6,
13.4.2025,23:45:29.824,50.484,21.0,314.0,33.181,20.8,
13.4.2025,23:45:30.324,49.962,21.0,315.8,32.076,19.3,
13.4.2025,23:45:30.824,50.192,22.0,312.6,34.023,20.8,
13.4.2025,23:45:31.338,50.293,21.0,313.3,31.962,18.6,
13.4.2025,23:45:31.824,50.293,21.0,315.6,32.064,18.7,
13.4.2025,23:45:32.327,50.116,21.0,310.0,32.092,18.7,
13.4.2025,23:45:32.824,50.119,21.0,314.7,32.028,18.6,
13.4.2025,23:45:33.335,50.662,22.0,315.5,31.832,18.7,
13.4.2025,23:45:33.839,50.423,22.0,314.7,31.906,18.8,
13.4.2025,23:45:34.367,50.277,34.0,311.7,32.377,19.4,
13.4.2025,23:45:34.867,50.266,21.0,312.7,31.624,18.5,
13.4.2025,23:45:35.366,49.602,22.0,309.9,32.599,19.2,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
