Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,21:23:52.211,54.9,49.280,145.554,73.0,971.0,
16.4.2025,21:23:52.711,53.6,48.616,146.008,74.0,969.8,
16.4.2025,21:23:53.211,56.3,49.843,144.878,73.0,963.8,
16.4.2025,21:23:53.712,53.2,47.225,146.507,74.0,961.3,
16.4.2025,21:23:54.224,53.4,49.205,146.746,74.0,925.3,
16.4.2025,21:23:54.724,53.6,48.307,144.869,73.0,963.6,
16.4.2025,21:23:55.224,53.0,47.741,146.030,74.0,965.8,
16.4.2025,21:23:55.723,52.9,46.644,147.257,74.0,950.3,
16.4.2025,21:23:56.226,53.3,49.005,146.191,74.0,953.1,
16.4.2025,21:23:56.725,55.3,52.682,145.925,74.0,965.2,
16.4.2025,21:23:57.224,53.7,49.314,146.794,74.0,963.4,
16.4.2025,21:23:57.727,53.2,48.053,145.338,74.0,963.5,
16.4.2025,21:23:58.222,53.1,48.814,145.466,75.0,967.4,
16.4.2025,21:23:58.723,53.8,47.730,146.352,74.0,981.7,
16.4.2025,21:23:59.219,53.4,50.634,146.305,74.0,978.5,
16.4.2025,21:23:59.719,53.7,49.567,146.352,74.0,979.5,
16.4.2025,21:24:0.222,54.3,47.082,144.039,74.0,966.3,
16.4.2025,21:24:0.723,49.9,45.660,138.665,75.0,931.4,
16.4.2025,21:24:1.220,54.7,47.988,138.665,75.0,804.5,
16.4.2025,21:24:1.718,47.4,43.682,128.663,75.0,845.1,
16.4.2025,21:24:2.217,47.8,43.551,133.000,77.0,848.1,
16.4.2025,21:24:2.719,47.6,43.182,134.350,76.0,846.3,
16.4.2025,21:24:3.216,47.7,44.166,135.110,78.0,839.8,
16.4.2025,21:24:3.716,53.4,48.013,136.645,76.0,955.9,
16.4.2025,21:24:4.216,53.5,49.847,146.417,74.0,969.3,
16.4.2025,21:24:4.722,53.7,50.006,145.489,74.0,961.0,
16.4.2025,21:24:5.225,53.2,47.937,146.025,74.0,972.9,
16.4.2025,21:24:5.724,53.2,47.937,146.360,74.0,972.9,
16.4.2025,21:24:6.226,53.6,47.737,145.143,74.0,927.9,
16.4.2025,21:24:6.728,56.7,50.698,143.965,74.0,883.7,
16.4.2025,21:24:7.226,57.5,51.484,144.836,74.0,920.6,
16.4.2025,21:24:7.730,55.2,49.483,145.067,74.0,924.3,
16.4.2025,21:24:8.215,54.7,47.161,145.685,74.0,968.4,
16.4.2025,21:24:8.729,52.9,48.367,144.657,75.0,961.4,
16.4.2025,21:24:9.229,52.7,49.211,144.654,74.0,961.5,
16.4.2025,21:24:9.727,52.5,47.316,145.958,74.0,943.9,
16.4.2025,21:24:10.214,53.4,47.489,144.823,74.0,939.8,
16.4.2025,21:24:10.730,53.5,49.070,145.240,74.0,943.7,
16.4.2025,21:24:11.229,55.5,49.848,145.376,74.0,926.8,
16.4.2025,21:24:11.726,54.9,49.592,144.692,75.0,934.8,
16.4.2025,21:24:12.227,53.8,51.071,145.370,75.0,930.1,
16.4.2025,21:24:12.726,54.7,50.768,145.398,74.0,943.7,
16.4.2025,21:24:13.224,54.9,51.723,144.701,74.0,939.9,
16.4.2025,21:24:13.729,54.4,48.150,146.032,74.0,948.0,
16.4.2025,21:24:14.228,56.4,50.910,131.714,78.0,815.1,
16.4.2025,21:24:14.731,47.5,43.309,134.178,77.0,839.8,
16.4.2025,21:24:15.261,47.7,42.575,137.356,72.0,815.6,
16.4.2025,21:24:15.754,53.3,46.661,146.015,74.0,926.2,
16.4.2025,21:24:16.269,53.5,49.530,144.911,74.0,942.0,
16.4.2025,21:24:16.769,53.3,49.597,145.674,74.0,931.6,
16.4.2025,21:24:17.282,53.2,47.862,145.048,74.0,943.0,
16.4.2025,21:24:17.799,52.4,49.102,145.430,74.0,942.3,
16.4.2025,21:24:18.297,52.9,48.071,145.653,74.0,915.8,
16.4.2025,21:24:18.799,53.1,48.017,146.310,74.0,909.4,
16.4.2025,21:24:19.316,52.9,48.624,145.644,74.0,936.1,
16.4.2025,21:24:19.823,53.6,49.012,144.383,74.0,913.1,
16.4.2025,21:24:20.309,53.4,47.910,145.915,74.0,931.1,
16.4.2025,21:24:20.817,53.4,47.310,124.569,76.0,835.8,
16.4.2025,21:24:21.322,48.5,43.502,134.376,77.0,847.2,
16.4.2025,21:24:21.822,47.6,43.695,135.766,77.0,837.1,
16.4.2025,21:24:22.322,47.8,42.503,135.851,77.0,839.5,
16.4.2025,21:24:22.809,48.4,43.278,134.753,77.0,844.4,
16.4.2025,21:24:23.308,48.4,44.925,134.200,77.0,820.4,
16.4.2025,21:24:23.811,50.0,45.158,140.691,75.0,933.0,
16.4.2025,21:24:24.310,53.1,47.708,146.015,74.0,946.6,
16.4.2025,21:24:24.810,53.5,48.131,147.394,74.0,962.9,
16.4.2025,21:24:25.311,54.1,47.814,145.842,75.0,943.4,
16.4.2025,21:24:25.821,53.2,49.116,147.157,74.0,956.2,
16.4.2025,21:24:26.316,54.5,48.172,146.175,73.0,934.2,
16.4.2025,21:24:26.815,53.4,49.165,145.807,74.0,959.7,
16.4.2025,21:24:27.317,53.9,47.878,146.555,74.0,973.6,
16.4.2025,21:24:27.817,53.9,48.337,146.224,74.0,931.9,
16.4.2025,21:24:28.319,53.1,49.004,146.799,73.0,963.5,
16.4.2025,21:24:28.818,53.8,48.460,146.033,74.0,960.4,
16.4.2025,21:24:29.319,53.4,48.136,146.936,74.0,976.9,
16.4.2025,21:24:29.818,53.0,49.785,146.677,74.0,948.1,
16.4.2025,21:24:30.316,52.9,46.935,146.479,74.0,955.4,
16.4.2025,21:24:30.816,53.5,46.605,124.305,76.0,838.3,
16.4.2025,21:24:31.313,52.7,46.808,145.582,73.0,964.2,
16.4.2025,21:24:31.816,53.4,49.734,147.310,74.0,967.1,
16.4.2025,21:24:32.315,53.1,48.537,147.272,74.0,961.0,
16.4.2025,21:24:32.820,53.2,47.293,146.286,74.0,961.9,
16.4.2025,21:24:33.319,53.5,48.858,147.589,73.0,964.0,
16.4.2025,21:24:33.817,53.0,51.771,146.403,74.0,965.7,
16.4.2025,21:24:34.321,54.3,47.789,146.185,74.0,963.8,
16.4.2025,21:24:34.823,54.2,50.679,146.753,74.0,960.0,
16.4.2025,21:24:35.318,53.7,48.161,146.450,74.0,965.8,
16.4.2025,21:24:35.817,54.4,49.672,147.347,74.0,967.4,
16.4.2025,21:24:36.317,54.7,50.616,145.121,73.0,948.0,
16.4.2025,21:24:36.816,54.4,51.216,146.583,74.0,953.9,
16.4.2025,21:24:37.315,53.9,50.642,147.360,74.0,961.9,
16.4.2025,21:24:37.815,54.6,48.641,147.360,74.0,946.6,
16.4.2025,21:24:38.315,53.9,48.641,146.753,74.0,946.6,
16.4.2025,21:24:38.809,55.9,51.598,146.232,74.0,965.8,
16.4.2025,21:24:39.325,55.3,51.603,147.367,74.0,955.0,
16.4.2025,21:24:39.838,57.9,51.351,147.342,74.0,937.7,
16.4.2025,21:24:40.333,55.6,52.061,145.888,73.0,968.5,
16.4.2025,21:24:40.833,55.6,52.061,146.158,73.0,968.5,
16.4.2025,21:24:41.337,55.6,51.444,146.861,73.0,901.4,
16.4.2025,21:24:41.839,56.6,50.780,147.665,74.0,971.4,
16.4.2025,21:24:42.326,56.6,50.780,146.324,74.0,971.4,
16.4.2025,21:24:42.829,54.2,48.208,147.740,74.0,942.5,
16.4.2025,21:24:43.325,57.0,53.929,147.756,74.0,921.5,
16.4.2025,21:24:43.838,56.3,53.312,147.597,74.0,970.2,
16.4.2025,21:24:44.325,53.6,51.048,146.038,74.0,956.7,
16.4.2025,21:24:44.839,52.7,47.396,125.580,76.0,819.3,
16.4.2025,21:24:45.338,51.1,46.916,139.812,75.0,922.0,
16.4.2025,21:24:45.839,54.8,52.474,146.509,74.0,926.1,
16.4.2025,21:24:46.329,56.0,49.702,147.497,72.0,926.3,
16.4.2025,21:24:46.832,55.1,47.999,147.726,74.0,932.0,
16.4.2025,21:24:47.335,54.4,51.143,147.209,75.0,915.5,
16.4.2025,21:24:47.836,54.4,50.062,147.021,74.0,912.9,
16.4.2025,21:24:48.335,54.4,49.160,148.213,74.0,952.0,
16.4.2025,21:24:48.835,54.5,51.375,147.792,74.0,931.4,
16.4.2025,21:24:49.333,54.4,50.260,147.939,73.0,954.3,
16.4.2025,21:24:49.833,54.3,51.037,147.986,74.0,959.4,
16.4.2025,21:24:50.338,54.6,52.474,146.808,73.0,956.6,
16.4.2025,21:24:50.837,54.2,48.238,148.265,74.0,959.9,
16.4.2025,21:24:51.332,54.8,52.595,147.831,73.0,945.9,
16.4.2025,21:24:51.835,54.3,50.255,147.101,74.0,951.7,
16.4.2025,21:24:52.339,55.7,53.154,146.821,72.0,959.2,
16.4.2025,21:24:52.840,56.2,50.416,128.213,75.0,837.0,
16.4.2025,21:24:53.325,54.6,48.142,129.472,76.0,812.0,
16.4.2025,21:24:53.828,50.5,46.700,134.790,76.0,851.6,
16.4.2025,21:24:54.330,49.3,45.525,137.121,76.0,854.9,
16.4.2025,21:24:54.834,52.3,49.270,144.469,74.0,942.7,
16.4.2025,21:24:55.350,54.0,50.850,148.240,74.0,960.0,
16.4.2025,21:24:55.848,53.9,52.126,146.879,74.0,956.6,
16.4.2025,21:24:56.348,53.9,49.171,147.894,74.0,951.1,
16.4.2025,21:24:56.847,54.3,51.793,147.252,74.0,942.3,
16.4.2025,21:24:57.346,53.2,49.183,147.680,74.0,951.0,
16.4.2025,21:24:57.860,53.3,47.703,146.825,73.0,939.8,
16.4.2025,21:24:58.371,52.8,50.692,147.383,74.0,960.9,
16.4.2025,21:24:58.886,55.4,50.511,147.857,74.0,963.9,
16.4.2025,21:24:59.371,53.2,49.054,147.907,74.0,965.0,
16.4.2025,21:24:59.883,53.7,51.377,148.995,74.0,970.7,
16.4.2025,21:25:0.383,53.5,50.460,147.700,74.0,952.9,
16.4.2025,21:25:0.895,52.8,49.639,146.732,73.0,971.5,
16.4.2025,21:25:1.394,53.4,47.548,148.331,74.0,971.1,
16.4.2025,21:25:1.891,53.1,49.948,147.712,74.0,957.3,
16.4.2025,21:25:2.394,53.1,48.908,147.766,74.0,960.6,
16.4.2025,21:25:2.908,53.3,49.464,145.898,73.0,962.0,
16.4.2025,21:25:3.424,55.7,50.168,131.855,73.0,946.4,
16.4.2025,21:25:3.922,53.3,50.910,148.383,74.0,971.7,
16.4.2025,21:25:4.418,53.5,48.594,148.995,74.0,963.6,
16.4.2025,21:25:4.932,53.1,51.357,147.581,74.0,965.9,
16.4.2025,21:25:5.430,50.5,47.745,141.725,77.0,848.0,
16.4.2025,21:25:5.929,52.2,48.816,145.987,74.0,959.6,
16.4.2025,21:25:6.423,53.9,50.738,148.942,73.0,967.9,
16.4.2025,21:25:6.924,53.2,45.984,148.545,74.0,965.2,
16.4.2025,21:25:7.422,53.3,51.161,147.203,75.0,958.1,
16.4.2025,21:25:7.920,54.1,48.909,147.946,74.0,966.0,
16.4.2025,21:25:8.423,53.5,49.873,147.880,75.0,965.6,
16.4.2025,21:25:8.921,53.7,47.959,147.700,74.0,955.1,
16.4.2025,21:25:9.419,53.2,49.374,148.650,74.0,961.5,
16.4.2025,21:25:9.920,53.7,51.484,148.249,74.0,976.9,
16.4.2025,21:25:10.422,56.8,49.515,134.403,78.0,773.1,
16.4.2025,21:25:10.919,52.1,46.568,143.840,75.0,961.7,
16.4.2025,21:25:11.422,55.9,52.508,147.251,74.0,943.5,
16.4.2025,21:25:11.932,53.8,49.008,147.324,74.0,967.1,
16.4.2025,21:25:12.419,53.7,49.159,147.315,74.0,959.7,
16.4.2025,21:25:12.919,54.3,50.022,147.210,74.0,968.2,
16.4.2025,21:25:13.432,53.5,50.532,147.906,75.0,965.3,
16.4.2025,21:25:13.932,53.9,52.007,147.643,74.0,943.0,
16.4.2025,21:25:14.421,53.7,52.250,147.468,75.0,961.9,
16.4.2025,21:25:14.920,53.7,48.571,146.201,75.0,951.2,
16.4.2025,21:25:15.420,52.9,48.571,146.201,75.0,951.2,
16.4.2025,21:25:15.921,54.5,47.011,147.228,74.0,950.2,
16.4.2025,21:25:16.422,54.5,51.397,146.791,74.0,950.3,
16.4.2025,21:25:16.921,53.9,49.547,146.791,74.0,968.7,
16.4.2025,21:25:17.420,53.2,49.854,147.378,75.0,962.5,
16.4.2025,21:25:17.933,53.8,49.485,147.604,74.0,958.5,
16.4.2025,21:25:18.431,52.9,47.245,147.643,75.0,961.7,
16.4.2025,21:25:18.932,53.2,49.513,147.265,75.0,954.0,
16.4.2025,21:25:19.429,53.1,48.897,147.278,81.0,932.1,
16.4.2025,21:25:19.929,53.0,50.309,147.463,74.0,916.1,
16.4.2025,21:25:20.429,53.0,50.125,147.210,74.0,931.0,
16.4.2025,21:25:20.926,54.0,49.575,147.254,74.0,936.5,
16.4.2025,21:25:21.429,53.4,48.749,147.212,74.0,941.5,
16.4.2025,21:25:21.919,55.0,51.853,146.260,74.0,922.7,
16.4.2025,21:25:22.420,53.8,47.868,147.393,74.0,927.1,
16.4.2025,21:25:22.930,53.8,50.662,147.134,75.0,939.0,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
