Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
14.4.2025,0:25:38.469,111.916,70.0,1128.3,54.466,59.9,
14.4.2025,0:25:38.955,118.840,71.0,1002.2,65.001,79.0,
14.4.2025,0:25:39.474,113.499,70.0,1008.3,56.507,60.3,
14.4.2025,0:25:39.995,122.007,71.0,1115.4,51.454,54.1,
14.4.2025,0:25:40.471,120.096,71.0,996.1,60.681,72.2,
14.4.2025,0:25:40.970,119.130,72.0,1110.0,62.184,69.3,
14.4.2025,0:25:41.471,125.151,71.0,1129.9,52.220,55.1,
14.4.2025,0:25:41.969,126.090,72.0,1120.0,49.509,52.6,
14.4.2025,0:25:42.482,126.776,71.0,1114.0,48.990,52.2,
14.4.2025,0:25:42.996,125.707,72.0,1117.4,48.895,52.3,
14.4.2025,0:25:43.494,125.792,71.0,1120.7,48.594,51.4,
14.4.2025,0:25:43.992,126.832,71.0,1115.7,48.949,52.3,
14.4.2025,0:25:44.487,126.873,71.0,1124.4,48.349,51.4,
14.4.2025,0:25:44.984,127.125,72.0,1114.5,48.259,51.7,
14.4.2025,0:25:45.485,127.112,71.0,1118.4,47.884,51.4,
14.4.2025,0:25:45.984,126.270,71.0,1114.6,48.304,51.9,
14.4.2025,0:25:46.496,126.748,71.0,1116.5,48.430,51.8,
14.4.2025,0:25:47.009,127.146,71.0,1121.5,48.444,51.6,
14.4.2025,0:25:47.508,126.238,71.0,1126.3,48.243,51.4,
14.4.2025,0:25:48.011,126.798,71.0,1126.9,48.467,51.9,
14.4.2025,0:25:48.506,127.560,70.0,1129.9,48.690,52.0,
14.4.2025,0:25:49.007,126.165,71.0,1121.4,48.833,51.7,
14.4.2025,0:25:49.506,125.914,71.0,1123.4,48.807,52.7,
14.4.2025,0:25:50.010,126.496,71.0,1126.7,48.639,51.9,
14.4.2025,0:25:50.508,125.637,71.0,1118.4,47.886,51.5,
14.4.2025,0:25:51.008,126.010,71.0,1126.1,49.093,52.2,
14.4.2025,0:25:51.508,126.012,71.0,1125.8,48.518,52.1,
14.4.2025,0:25:52.007,126.452,71.0,1115.4,49.032,52.1,
14.4.2025,0:25:52.509,126.741,71.0,1128.5,48.134,51.9,
14.4.2025,0:25:53.006,125.988,71.0,1122.6,49.956,53.4,
14.4.2025,0:25:53.511,125.805,71.0,1122.5,48.698,52.3,
14.4.2025,0:25:54.010,126.574,71.0,1130.5,50.115,53.4,
14.4.2025,0:25:54.497,126.694,71.0,1124.9,49.085,52.0,
14.4.2025,0:25:55.011,126.886,71.0,1114.6,48.586,52.2,
14.4.2025,0:25:55.511,127.411,71.0,1110.8,48.606,51.7,
14.4.2025,0:25:56.010,126.964,71.0,1117.1,48.732,52.1,
14.4.2025,0:25:56.511,125.717,71.0,1129.6,49.238,52.5,
14.4.2025,0:25:57.012,125.766,71.0,1111.7,48.653,51.8,
14.4.2025,0:25:57.498,125.258,71.0,1118.4,48.730,52.1,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
