Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,21:31:57.420,50.7,49.029,116.137,70.0,1511.7,
16.4.2025,21:31:57.918,51.3,49.717,115.980,72.0,1524.9,
16.4.2025,21:31:58.421,50.6,48.427,115.781,69.0,1527.5,
16.4.2025,21:31:58.922,50.7,49.497,115.545,72.0,1522.0,
16.4.2025,21:31:59.418,50.6,48.183,115.943,71.0,1518.5,
16.4.2025,21:31:59.920,51.0,48.313,116.304,72.0,1532.1,
16.4.2025,21:32:0.433,50.4,48.515,115.885,72.0,1525.6,
16.4.2025,21:32:0.935,50.4,49.132,114.415,72.0,1498.8,
16.4.2025,21:32:1.433,50.7,49.093,114.700,72.0,1534.1,
16.4.2025,21:32:1.938,50.5,48.576,115.554,72.0,1531.3,
16.4.2025,21:32:2.439,50.6,48.145,115.459,72.0,1544.4,
16.4.2025,21:32:2.938,50.8,48.921,115.579,72.0,1537.6,
16.4.2025,21:32:3.453,50.7,48.689,115.696,72.0,1547.2,
16.4.2025,21:32:3.970,50.8,48.886,115.876,73.0,1556.2,
16.4.2025,21:32:4.483,50.8,48.587,115.811,73.0,1553.5,
16.4.2025,21:32:5.000,50.1,48.543,115.497,73.0,1544.8,
16.4.2025,21:32:5.510,50.2,48.014,115.695,72.0,1543.0,
16.4.2025,21:32:6.012,50.7,48.046,115.524,73.0,1518.9,
16.4.2025,21:32:6.511,50.7,47.921,115.707,73.0,1566.5,
16.4.2025,21:32:7.009,50.5,48.485,115.253,73.0,1520.5,
16.4.2025,21:32:7.508,50.2,48.148,115.398,73.0,1537.2,
16.4.2025,21:32:8.005,50.1,48.446,116.174,73.0,1559.5,
16.4.2025,21:32:8.506,50.9,48.475,115.654,73.0,1536.2,
16.4.2025,21:32:9.001,50.3,47.564,115.954,72.0,1537.8,
16.4.2025,21:32:9.504,50.0,47.308,115.904,72.0,1567.8,
16.4.2025,21:32:10.002,54.8,51.145,105.412,72.0,1540.3,
16.4.2025,21:32:10.518,50.7,49.134,115.232,72.0,1580.1,
16.4.2025,21:32:11.016,50.4,48.326,114.939,73.0,1558.4,
16.4.2025,21:32:11.512,49.9,47.503,115.573,73.0,1548.0,
16.4.2025,21:32:12.017,50.3,48.179,114.841,72.0,1556.7,
16.4.2025,21:32:12.514,50.0,48.132,116.234,73.0,1556.9,
16.4.2025,21:32:13.016,50.2,48.352,116.639,73.0,1544.7,
16.4.2025,21:32:13.516,50.6,47.953,116.290,72.0,1544.0,
16.4.2025,21:32:14.014,50.4,48.200,116.464,73.0,1546.5,
16.4.2025,21:32:14.514,53.9,51.650,114.702,72.0,1512.8,
16.4.2025,21:32:15.017,50.7,48.708,116.906,72.0,1533.1,
16.4.2025,21:32:15.515,50.6,48.746,115.643,72.0,1489.3,
16.4.2025,21:32:16.016,50.2,48.193,115.849,72.0,1550.1,
16.4.2025,21:32:16.515,50.8,48.770,115.992,72.0,1576.3,
16.4.2025,21:32:17.015,50.5,48.495,115.930,72.0,1547.1,
16.4.2025,21:32:17.513,50.5,48.542,116.728,72.0,1570.4,
16.4.2025,21:32:18.012,51.0,48.776,116.672,72.0,1594.4,
16.4.2025,21:32:18.513,49.9,47.333,115.977,72.0,1572.1,
16.4.2025,21:32:19.027,50.5,48.551,116.326,72.0,1547.4,
16.4.2025,21:32:19.515,50.5,48.051,116.331,72.0,1546.3,
16.4.2025,21:32:20.012,50.5,48.324,116.355,72.0,1580.1,
16.4.2025,21:32:20.526,50.0,48.251,116.530,72.0,1555.0,
16.4.2025,21:32:21.027,51.3,49.034,116.127,72.0,1533.1,
16.4.2025,21:32:21.526,51.0,48.591,115.994,72.0,1570.6,
16.4.2025,21:32:22.026,50.3,48.128,116.064,72.0,1577.0,
16.4.2025,21:32:22.512,50.8,48.697,116.166,72.0,1591.5,
16.4.2025,21:32:23.027,50.8,48.211,116.277,72.0,1561.5,
16.4.2025,21:32:23.525,50.6,48.665,116.277,72.0,1545.4,
16.4.2025,21:32:24.025,50.4,48.131,116.291,73.0,1546.9,
16.4.2025,21:32:24.512,50.7,48.883,115.777,72.0,1565.5,
16.4.2025,21:32:25.011,50.9,48.440,116.403,72.0,1552.4,
16.4.2025,21:32:25.526,50.0,48.409,116.080,73.0,1551.6,
16.4.2025,21:32:26.025,50.9,48.540,116.147,72.0,1574.2,
16.4.2025,21:32:26.514,50.9,48.540,115.889,72.0,1574.2,
16.4.2025,21:32:27.014,50.7,48.107,115.954,73.0,1529.0,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
