Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,21:32:58.630,54.4,51.446,139.142,73.0,1263.0,
16.4.2025,21:32:59.134,54.1,51.574,138.958,76.0,1272.5,
16.4.2025,21:32:59.635,49.5,46.669,131.657,76.0,1127.6,
16.4.2025,21:33:0.134,53.3,50.113,131.657,76.0,1257.8,
16.4.2025,21:33:0.633,53.3,50.113,137.530,74.0,1257.8,
16.4.2025,21:33:1.135,53.3,51.006,138.488,72.0,1227.4,
16.4.2025,21:33:1.636,50.9,48.591,131.051,76.0,1150.6,
16.4.2025,21:33:2.121,50.1,47.865,131.174,76.0,1121.4,
16.4.2025,21:33:2.626,51.1,48.717,131.076,76.0,1086.4,
16.4.2025,21:33:3.127,51.4,48.308,131.459,76.0,1092.6,
16.4.2025,21:33:3.627,51.0,48.464,130.252,77.0,1083.4,
16.4.2025,21:33:4.127,51.3,48.504,130.467,75.0,1093.7,
16.4.2025,21:33:4.627,60.8,56.054,131.274,75.0,1061.3,
16.4.2025,21:33:5.129,53.4,50.900,135.881,73.0,1233.3,
16.4.2025,21:33:5.629,55.6,52.301,139.879,73.0,1217.6,
16.4.2025,21:33:6.129,51.7,48.700,133.851,77.0,1102.0,
16.4.2025,21:33:6.629,50.1,47.321,132.038,76.0,1081.2,
16.4.2025,21:33:7.129,50.1,47.755,131.601,76.0,1097.1,
16.4.2025,21:33:7.629,50.6,47.904,131.717,76.0,1115.5,
16.4.2025,21:33:8.134,50.1,47.461,131.208,75.0,1085.5,
16.4.2025,21:33:8.636,51.1,47.741,131.818,76.0,1110.4,
16.4.2025,21:33:9.124,50.7,48.427,133.511,75.0,1093.1,
16.4.2025,21:33:9.626,55.7,50.479,122.603,73.0,908.9,
16.4.2025,21:33:10.125,50.2,47.865,129.721,76.0,1087.9,
16.4.2025,21:33:10.624,50.4,47.870,130.461,76.0,1081.6,
16.4.2025,21:33:11.137,51.2,48.663,128.937,75.0,1099.2,
16.4.2025,21:33:11.622,53.0,50.636,130.383,75.0,1045.7,
16.4.2025,21:33:12.136,49.5,47.267,130.444,75.0,1103.9,
16.4.2025,21:33:12.622,50.0,47.426,130.941,76.0,1089.6,
16.4.2025,21:33:13.137,49.7,47.957,130.244,76.0,1129.5,
16.4.2025,21:33:13.636,49.7,47.780,131.171,76.0,1096.8,
16.4.2025,21:33:14.133,49.8,47.271,129.849,75.0,1075.1,
16.4.2025,21:33:14.620,49.9,47.510,132.328,76.0,1122.3,
16.4.2025,21:33:15.120,49.7,47.028,130.624,76.0,1123.8,
16.4.2025,21:33:15.636,50.2,47.835,131.309,76.0,1142.3,
16.4.2025,21:33:16.123,49.3,46.871,130.374,76.0,1090.4,
16.4.2025,21:33:16.626,53.9,51.158,139.175,72.0,1247.9,
16.4.2025,21:33:17.128,54.4,51.414,139.776,73.0,1236.3,
16.4.2025,21:33:17.627,55.1,53.173,140.905,72.0,1264.5,
16.4.2025,21:33:18.125,54.4,51.435,123.239,75.0,1084.6,
16.4.2025,21:33:18.626,54.9,52.016,140.264,72.0,1247.2,
16.4.2025,21:33:19.129,55.1,51.848,139.852,72.0,1214.9,
16.4.2025,21:33:19.630,55.1,52.072,139.649,73.0,1272.0,
16.4.2025,21:33:20.129,51.0,48.403,129.999,75.0,1146.2,
16.4.2025,21:33:20.629,49.8,47.548,130.277,74.0,1146.3,
16.4.2025,21:33:21.127,49.5,46.399,129.584,75.0,1096.3,
16.4.2025,21:33:21.629,54.1,51.155,139.261,73.0,1223.4,
16.4.2025,21:33:22.132,54.4,51.527,139.316,73.0,1263.8,
16.4.2025,21:33:22.633,54.7,51.649,139.937,73.0,1192.4,
16.4.2025,21:33:23.135,51.5,49.186,134.134,76.0,1155.4,
16.4.2025,21:33:23.632,52.2,49.936,133.776,72.0,1238.3,
16.4.2025,21:33:24.133,54.6,51.885,139.555,73.0,1206.6,
16.4.2025,21:33:24.636,53.8,51.241,138.430,74.0,1250.0,
16.4.2025,21:33:25.122,54.7,51.568,139.189,73.0,1214.6,
16.4.2025,21:33:25.638,54.0,51.347,140.023,73.0,1212.5,
16.4.2025,21:33:26.135,51.8,50.179,132.420,75.0,1141.5,
16.4.2025,21:33:26.622,50.4,47.604,131.898,75.0,1119.1,
16.4.2025,21:33:27.121,54.4,51.707,138.986,73.0,1258.5,
16.4.2025,21:33:27.622,52.3,50.504,134.989,75.0,1108.7,
16.4.2025,21:33:28.135,49.6,47.238,130.499,76.0,1145.1,
16.4.2025,21:33:28.635,49.6,47.109,131.644,76.0,1107.7,
16.4.2025,21:33:29.121,54.2,50.211,123.767,73.0,959.6,
16.4.2025,21:33:29.622,50.2,47.894,129.423,76.0,1140.6,
16.4.2025,21:33:30.133,52.8,49.687,135.784,73.0,1239.5,
16.4.2025,21:33:30.633,53.2,50.503,136.344,75.0,1109.2,
16.4.2025,21:33:31.128,50.2,48.155,131.615,76.0,1147.0,
16.4.2025,21:33:31.630,53.5,49.898,137.346,74.0,1273.6,
16.4.2025,21:33:32.136,54.6,52.100,140.082,73.0,1266.9,
16.4.2025,21:33:32.626,55.0,52.922,140.440,74.0,1276.0,
16.4.2025,21:33:33.125,54.7,52.274,140.538,73.0,1270.4,
16.4.2025,21:33:33.625,54.1,51.316,137.790,74.0,1243.6,
16.4.2025,21:33:34.123,50.0,48.031,131.193,79.0,1147.8,
16.4.2025,21:33:34.638,49.6,47.764,131.239,76.0,1105.4,
16.4.2025,21:33:35.152,49.2,47.066,131.410,76.0,1162.0,
16.4.2025,21:33:35.671,49.9,47.736,130.540,76.0,1144.6,
16.4.2025,21:33:36.197,51.1,48.866,134.396,73.0,1261.9,
16.4.2025,21:33:36.711,54.4,51.827,138.767,73.0,1241.0,
16.4.2025,21:33:37.213,49.6,47.932,130.792,75.0,1146.1,
16.4.2025,21:33:37.701,49.6,47.572,130.879,76.0,1136.2,
16.4.2025,21:33:38.200,50.2,47.188,130.797,75.0,1145.3,
16.4.2025,21:33:38.702,50.3,48.084,131.194,76.0,1154.9,
16.4.2025,21:33:39.205,49.8,47.184,131.106,76.0,1126.8,
16.4.2025,21:33:39.707,52.8,50.019,137.796,73.0,1252.5,
16.4.2025,21:33:40.221,50.6,48.205,132.535,75.0,1141.2,
16.4.2025,21:33:40.722,49.9,47.559,131.640,76.0,1144.6,
16.4.2025,21:33:41.221,49.5,47.068,131.324,76.0,1145.4,
16.4.2025,21:33:41.721,51.8,47.068,134.754,73.0,1145.4,
16.4.2025,21:33:42.221,55.7,48.863,140.229,73.0,1238.2,
16.4.2025,21:33:42.725,55.7,52.748,139.894,73.0,1252.0,
16.4.2025,21:33:43.228,52.4,52.380,134.315,73.0,1237.9,
16.4.2025,21:33:43.727,52.0,50.379,134.315,76.0,1103.3,
16.4.2025,21:33:44.230,55.6,48.985,131.236,75.0,1134.7,
16.4.2025,21:33:44.729,55.6,51.654,140.081,73.0,1221.8,
16.4.2025,21:33:45.229,52.8,50.136,134.457,76.0,1059.2,
16.4.2025,21:33:45.729,51.8,49.198,130.889,75.0,1074.3,
16.4.2025,21:33:46.226,51.8,48.519,131.676,76.0,1054.3,
16.4.2025,21:33:46.730,51.2,49.352,130.962,76.0,1058.3,
16.4.2025,21:33:47.225,52.8,49.748,133.478,73.0,1162.0,
16.4.2025,21:33:47.729,56.0,52.044,140.373,73.0,1174.1,
16.4.2025,21:33:48.227,54.5,51.278,137.326,74.0,1085.6,
16.4.2025,21:33:48.726,55.8,52.172,139.306,73.0,1198.4,
16.4.2025,21:33:49.227,57.0,54.219,142.205,74.0,1232.5,
16.4.2025,21:33:49.727,54.2,51.314,136.862,76.0,1078.1,
16.4.2025,21:33:50.226,51.2,48.730,132.983,76.0,1117.0,
16.4.2025,21:33:50.727,50.3,48.142,131.775,76.0,1051.4,
16.4.2025,21:33:51.224,51.9,49.221,133.697,76.0,1104.3,
16.4.2025,21:33:51.725,50.1,47.826,132.331,76.0,1092.8,
16.4.2025,21:33:52.221,50.0,47.519,133.137,76.0,1112.8,
16.4.2025,21:33:52.718,49.9,47.278,132.711,76.0,1127.1,
16.4.2025,21:33:53.215,53.2,50.711,140.095,74.0,1249.2,
16.4.2025,21:33:53.716,54.8,51.264,141.869,73.0,1245.1,
16.4.2025,21:33:54.215,53.3,51.325,139.737,74.0,1162.8,
16.4.2025,21:33:54.716,51.0,47.934,133.172,77.0,1151.3,
16.4.2025,21:33:55.228,56.1,51.061,139.321,73.0,1255.5,
16.4.2025,21:33:55.716,53.3,51.622,140.982,74.0,1180.7,
16.4.2025,21:33:56.216,51.3,48.573,132.436,76.0,1155.6,
16.4.2025,21:33:56.720,51.7,48.732,132.681,76.0,1128.0,
16.4.2025,21:33:57.216,52.5,49.899,132.787,76.0,1133.4,
16.4.2025,21:33:57.721,51.1,48.503,131.947,76.0,1118.4,
16.4.2025,21:33:58.221,51.8,49.295,133.420,76.0,1148.9,
16.4.2025,21:33:58.723,52.1,49.898,132.576,76.0,1133.6,
16.4.2025,21:33:59.226,52.0,48.259,132.456,76.0,1142.1,
16.4.2025,21:33:59.721,51.3,49.131,132.317,76.0,1144.6,
16.4.2025,21:34:0.226,51.4,48.826,132.031,76.0,1137.8,
16.4.2025,21:34:0.726,51.1,48.574,130.752,76.0,1137.8,
16.4.2025,21:34:1.224,56.2,52.774,140.669,73.0,1234.4,
16.4.2025,21:34:1.728,56.2,53.631,140.590,73.0,1242.2,
16.4.2025,21:34:2.231,51.7,48.526,133.714,75.0,1128.5,
16.4.2025,21:34:2.728,54.0,51.278,137.760,74.0,1258.4,
16.4.2025,21:34:3.228,55.9,53.387,141.485,73.0,1265.2,
16.4.2025,21:34:3.726,52.8,50.379,134.223,76.0,1151.0,
16.4.2025,21:34:4.225,53.0,49.535,136.834,75.0,1243.2,
16.4.2025,21:34:4.722,56.5,53.123,140.533,73.0,1265.0,
16.4.2025,21:34:5.220,53.0,50.627,135.706,76.0,1146.6,
16.4.2025,21:34:5.722,52.0,49.158,133.198,76.0,1244.0,
16.4.2025,21:34:6.227,56.7,52.446,140.903,73.0,1254.7,
16.4.2025,21:34:6.727,56.7,54.301,135.430,74.0,1124.9,
16.4.2025,21:34:7.226,55.6,52.456,140.681,73.0,1260.4,
16.4.2025,21:34:7.722,56.2,53.876,140.494,73.0,1255.3,
16.4.2025,21:34:8.218,54.1,51.035,136.055,75.0,1136.2,
16.4.2025,21:34:8.719,52.0,49.255,132.741,76.0,1153.6,
16.4.2025,21:34:9.218,51.2,48.326,132.939,77.0,1132.5,
16.4.2025,21:34:9.719,52.9,50.610,135.011,75.0,1128.7,
16.4.2025,21:34:10.220,52.2,49.384,132.650,76.0,1138.8,
16.4.2025,21:34:10.723,51.5,48.914,132.860,76.0,1152.2,
16.4.2025,21:34:11.222,54.6,51.967,137.930,76.0,1151.5,
16.4.2025,21:34:11.721,52.4,49.395,132.585,76.0,1146.0,
16.4.2025,21:34:12.223,52.5,49.395,133.998,76.0,1146.0,
16.4.2025,21:34:12.725,51.6,49.568,132.745,76.0,1129.2,
16.4.2025,21:34:13.227,51.5,48.763,133.462,77.0,1167.1,
16.4.2025,21:34:13.729,50.5,47.474,133.835,76.0,1171.7,
16.4.2025,21:34:14.229,51.6,48.931,135.285,76.0,1188.1,
16.4.2025,21:34:14.730,49.8,46.918,133.649,76.0,1155.4,
16.4.2025,21:34:15.228,49.9,47.913,133.356,77.0,1163.5,
16.4.2025,21:34:15.718,49.9,47.913,132.325,76.0,1163.5,
16.4.2025,21:34:16.231,50.3,48.000,133.468,76.0,1165.8,
16.4.2025,21:34:16.717,50.1,46.309,133.468,76.0,1140.6,
16.4.2025,21:34:17.217,51.0,48.421,133.811,76.0,1135.8,
16.4.2025,21:34:17.719,49.8,47.719,132.976,77.0,1157.7,
16.4.2025,21:34:18.223,49.5,46.528,132.937,77.0,1131.8,
16.4.2025,21:34:18.726,49.4,47.145,133.173,77.0,1166.5,
16.4.2025,21:34:19.228,50.3,46.925,133.257,76.0,1153.1,
16.4.2025,21:34:19.723,50.0,47.552,132.813,76.0,1116.0,
16.4.2025,21:34:20.223,50.2,48.057,132.695,76.0,1135.9,
16.4.2025,21:34:20.724,50.6,48.721,132.214,76.0,1072.0,
16.4.2025,21:34:21.228,52.6,49.567,137.475,74.0,1219.2,
16.4.2025,21:34:21.723,56.8,51.999,128.652,76.0,1066.7,
16.4.2025,21:34:22.223,50.4,48.260,131.674,76.0,1083.5,
16.4.2025,21:34:22.725,49.9,46.370,132.430,76.0,1092.0,
16.4.2025,21:34:23.228,51.8,49.075,131.252,76.0,1118.5,
16.4.2025,21:34:23.726,55.0,52.630,137.218,73.0,1209.8,
16.4.2025,21:34:24.228,53.2,50.044,134.737,75.0,1119.5,
16.4.2025,21:34:24.728,51.7,48.859,132.565,76.0,1126.4,
16.4.2025,21:34:25.229,51.4,49.004,133.063,76.0,1119.2,
16.4.2025,21:34:25.717,52.0,48.988,131.853,75.0,1105.7,
16.4.2025,21:34:26.222,51.4,48.690,132.307,76.0,1067.7,
16.4.2025,21:34:26.722,53.5,49.702,134.651,73.0,1234.4,
16.4.2025,21:34:27.222,53.7,50.819,136.747,76.0,1123.0,
16.4.2025,21:34:27.721,51.5,48.719,132.403,76.0,1099.5,
16.4.2025,21:34:28.228,52.0,49.201,132.163,76.0,1151.0,
16.4.2025,21:34:28.726,51.5,48.968,131.857,76.0,1120.1,
16.4.2025,21:34:29.226,51.6,49.107,132.841,77.0,1137.5,
16.4.2025,21:34:29.715,51.3,48.435,131.912,76.0,1128.8,
16.4.2025,21:34:30.215,51.2,48.633,131.988,76.0,1143.0,
16.4.2025,21:34:30.717,55.2,50.313,124.922,75.0,1108.6,
16.4.2025,21:34:31.229,51.2,48.721,131.262,76.0,1151.6,
16.4.2025,21:34:31.729,51.3,48.335,132.214,76.0,1141.1,
16.4.2025,21:34:32.216,51.3,48.888,132.110,76.0,1135.5,
16.4.2025,21:34:32.718,52.0,49.568,131.450,75.0,1151.5,
16.4.2025,21:34:33.215,51.5,49.440,132.713,76.0,1089.8,
16.4.2025,21:34:33.715,51.8,48.684,132.621,76.0,1145.7,
16.4.2025,21:34:34.229,51.3,48.785,132.446,76.0,1143.3,
16.4.2025,21:34:34.727,52.7,49.983,132.777,76.0,1153.7,
16.4.2025,21:34:35.230,51.1,48.583,132.170,76.0,1142.3,
16.4.2025,21:34:35.748,51.1,48.222,132.741,76.0,1138.4,
16.4.2025,21:34:36.250,51.6,48.176,131.942,75.0,1143.5,
16.4.2025,21:34:36.749,50.3,47.608,133.493,76.0,1145.4,
16.4.2025,21:34:37.265,49.9,47.815,132.955,76.0,1150.0,
16.4.2025,21:34:37.765,50.1,49.042,132.299,76.0,1144.9,
16.4.2025,21:34:38.268,52.2,49.794,135.096,74.0,1249.5,
16.4.2025,21:34:38.767,54.3,50.676,140.824,73.0,1256.4,
16.4.2025,21:34:39.264,54.5,51.756,141.057,73.0,1261.1,
16.4.2025,21:34:39.764,51.6,49.677,133.235,75.0,1117.0,
16.4.2025,21:34:40.264,59.1,55.066,127.659,74.0,919.7,
16.4.2025,21:34:40.792,52.6,50.338,124.001,76.0,1122.5,
16.4.2025,21:34:41.307,51.0,48.453,131.486,76.0,1140.9,
16.4.2025,21:34:41.803,51.8,49.682,132.138,76.0,1141.8,
16.4.2025,21:34:42.306,54.9,52.173,137.884,66.0,1239.6,
16.4.2025,21:34:42.805,52.4,49.802,134.454,75.0,1135.1,
16.4.2025,21:34:43.321,51.3,48.979,132.975,78.0,1128.4,
16.4.2025,21:34:43.820,51.4,48.297,131.631,76.0,1119.3,
16.4.2025,21:34:44.320,51.4,48.641,132.939,77.0,1140.5,
16.4.2025,21:34:44.822,51.9,48.714,132.509,76.0,1143.0,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
