Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,21:47:28.305,42.0,35.951,134.018,79.0,630.9,
16.4.2025,21:47:28.806,41.2,35.979,133.432,79.0,626.4,
16.4.2025,21:47:29.306,42.1,36.225,133.459,79.0,624.6,
16.4.2025,21:47:29.804,41.8,36.400,133.459,79.0,623.8,
16.4.2025,21:47:30.303,41.7,35.396,133.876,79.0,627.6,
16.4.2025,21:47:30.807,42.2,35.971,133.266,83.0,628.0,
16.4.2025,21:47:31.304,42.1,36.489,133.727,79.0,628.0,
16.4.2025,21:47:31.801,42.1,36.489,133.620,81.0,628.0,
16.4.2025,21:47:32.301,41.3,35.806,132.871,79.0,625.6,
16.4.2025,21:47:32.806,41.8,35.342,133.253,79.0,628.2,
16.4.2025,21:47:33.320,41.4,36.073,132.988,79.0,625.1,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
