Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
14.4.2025,0:29:45.415,131.414,77.0,621.2,39.873,43.9,
14.4.2025,0:29:45.913,131.238,77.0,621.9,40.311,43.9,
14.4.2025,0:29:46.417,131.278,77.0,625.0,39.635,43.8,
14.4.2025,0:29:46.918,131.383,78.0,620.6,39.564,44.8,
14.4.2025,0:29:47.416,132.103,78.0,622.1,39.154,43.7,
14.4.2025,0:29:47.918,131.363,77.0,623.6,39.661,43.9,
14.4.2025,0:29:48.414,131.536,77.0,622.5,39.314,43.7,
14.4.2025,0:29:48.913,132.258,77.0,622.4,39.387,43.8,
14.4.2025,0:29:49.414,131.319,77.0,620.9,39.689,43.5,
14.4.2025,0:29:49.913,130.685,77.0,618.1,39.426,43.7,
14.4.2025,0:29:50.412,131.484,77.0,620.4,38.996,43.7,
14.4.2025,0:29:50.910,131.773,77.0,623.4,39.445,44.2,
14.4.2025,0:29:51.411,131.096,77.0,618.0,38.768,43.6,
14.4.2025,0:29:51.910,131.846,76.0,616.9,39.394,44.1,
14.4.2025,0:29:52.414,132.364,77.0,621.5,40.003,44.4,
14.4.2025,0:29:52.914,131.920,77.0,621.9,41.062,44.9,
14.4.2025,0:29:53.407,131.879,77.0,622.2,39.763,44.2,
14.4.2025,0:29:53.907,132.065,77.0,626.6,39.975,44.1,
14.4.2025,0:29:54.407,132.304,77.0,623.4,39.923,44.8,
14.4.2025,0:29:54.909,131.748,77.0,614.3,62.629,74.4,
14.4.2025,0:29:55.411,131.922,77.0,621.7,45.311,49.4,
14.4.2025,0:29:55.908,131.852,77.0,623.1,40.996,43.9,
14.4.2025,0:29:56.408,131.493,77.0,623.6,40.792,44.4,
14.4.2025,0:29:56.907,131.585,77.0,623.2,41.179,44.8,
14.4.2025,0:29:57.407,131.635,77.0,624.1,39.876,44.5,
14.4.2025,0:29:57.904,132.466,77.0,627.0,39.821,44.1,
14.4.2025,0:29:58.418,131.180,77.0,619.4,39.138,43.8,
14.4.2025,0:29:58.917,133.081,77.0,621.4,39.968,43.7,
14.4.2025,0:29:59.404,132.108,77.0,623.6,40.830,44.5,
14.4.2025,0:29:59.904,132.085,77.0,626.4,41.583,46.0,
14.4.2025,0:30:0.419,131.700,77.0,620.7,44.103,48.4,
14.4.2025,0:30:0.915,131.717,77.0,620.7,44.103,48.4,
14.4.2025,0:30:1.414,131.491,77.0,622.7,42.395,46.4,
14.4.2025,0:30:1.913,130.896,76.0,621.4,39.768,44.2,
14.4.2025,0:30:2.413,132.633,77.0,625.0,47.727,52.1,
14.4.2025,0:30:2.912,132.294,77.0,626.7,43.510,47.2,
14.4.2025,0:30:3.409,131.929,77.0,622.6,44.801,50.7,
14.4.2025,0:30:3.906,132.343,77.0,626.3,41.489,45.3,
14.4.2025,0:30:4.406,132.242,77.0,628.6,45.214,51.8,
14.4.2025,0:30:4.910,131.993,77.0,623.0,39.705,44.1,
14.4.2025,0:30:5.404,132.115,77.0,628.4,39.517,44.3,
14.4.2025,0:30:5.904,131.807,77.0,618.5,39.366,43.9,
14.4.2025,0:30:6.424,132.572,77.0,624.8,40.172,44.4,
14.4.2025,0:30:6.933,131.816,77.0,627.2,41.313,45.6,
14.4.2025,0:30:7.420,131.713,77.0,618.3,39.496,43.4,
14.4.2025,0:30:7.933,132.208,77.0,624.6,39.595,43.9,
14.4.2025,0:30:8.421,131.868,77.0,619.0,39.478,43.8,
14.4.2025,0:30:8.924,133.665,77.0,619.0,39.255,44.1,
14.4.2025,0:30:9.424,133.665,77.0,624.5,39.391,43.5,
14.4.2025,0:30:9.922,134.356,77.0,624.8,39.454,44.2,
14.4.2025,0:30:10.423,133.934,77.0,622.3,39.093,43.9,
14.4.2025,0:30:10.922,133.598,77.0,625.2,39.398,44.0,
14.4.2025,0:30:11.420,132.864,77.0,625.0,38.712,43.8,
14.4.2025,0:30:11.919,133.315,77.0,628.6,39.884,44.4,
14.4.2025,0:30:12.434,133.607,77.0,625.2,39.237,43.9,
14.4.2025,0:30:12.933,133.193,77.0,619.0,39.738,44.5,
14.4.2025,0:30:13.420,133.742,77.0,622.9,39.900,43.7,
14.4.2025,0:30:13.933,133.837,77.0,616.0,39.843,43.9,
14.4.2025,0:30:14.434,133.496,78.0,616.6,39.157,43.6,
14.4.2025,0:30:14.930,132.031,77.0,618.7,39.869,44.3,
14.4.2025,0:30:15.430,134.424,77.0,621.7,39.422,43.6,
14.4.2025,0:30:15.942,132.459,77.0,623.9,40.743,44.4,
14.4.2025,0:30:16.458,131.980,77.0,623.3,39.665,43.7,
14.4.2025,0:30:16.957,132.080,77.0,620.5,40.692,44.3,
14.4.2025,0:30:17.452,132.292,77.0,619.6,39.029,43.5,
14.4.2025,0:30:17.951,132.844,77.0,621.8,39.068,43.7,
14.4.2025,0:30:18.465,132.498,77.0,622.6,39.628,43.8,
14.4.2025,0:30:18.976,132.597,76.0,621.8,40.218,44.2,
14.4.2025,0:30:19.474,131.584,77.0,623.2,39.279,43.6,
14.4.2025,0:30:19.974,131.867,77.0,618.3,40.092,44.3,
14.4.2025,0:30:20.476,133.073,77.0,622.9,38.837,43.7,
14.4.2025,0:30:20.973,132.096,77.0,622.9,40.039,44.3,
14.4.2025,0:30:21.471,131.270,77.0,625.4,39.783,43.7,
14.4.2025,0:30:21.967,133.465,77.0,625.3,40.418,44.3,
14.4.2025,0:30:22.480,132.830,77.0,625.7,38.564,43.5,
14.4.2025,0:30:22.981,134.774,77.0,620.4,40.345,44.6,
14.4.2025,0:30:23.477,132.135,77.0,623.5,39.568,43.7,
14.4.2025,0:30:23.978,132.732,77.0,623.7,39.635,44.1,
14.4.2025,0:30:24.477,132.871,77.0,625.8,39.844,43.7,
14.4.2025,0:30:24.975,132.158,77.0,624.0,40.402,44.4,
14.4.2025,0:30:25.475,132.424,77.0,621.3,39.222,43.6,
14.4.2025,0:30:25.974,132.262,77.0,618.7,40.728,45.3,
14.4.2025,0:30:26.474,132.119,77.0,622.3,40.078,43.6,
14.4.2025,0:30:26.978,134.684,77.0,624.5,39.637,44.9,
14.4.2025,0:30:27.472,127.340,75.0,613.2,43.871,49.3,
14.4.2025,0:30:27.972,132.417,79.0,610.2,70.005,88.4,
14.4.2025,0:30:28.471,131.601,77.0,624.6,47.277,52.7,
14.4.2025,0:30:28.983,126.384,74.0,620.0,44.470,48.9,
14.4.2025,0:30:29.469,126.650,77.0,602.3,45.671,50.1,
14.4.2025,0:30:29.981,130.226,77.0,616.2,43.556,48.9,
14.4.2025,0:30:30.472,131.812,78.0,613.6,65.313,77.7,
14.4.2025,0:30:30.969,131.883,77.0,617.1,42.678,46.4,
14.4.2025,0:30:31.468,132.607,77.0,617.1,42.678,46.4,
14.4.2025,0:30:31.967,132.442,77.0,625.4,43.644,47.2,
14.4.2025,0:30:32.481,131.967,77.0,620.9,39.462,44.6,
14.4.2025,0:30:32.980,132.354,77.0,623.4,39.038,43.6,
14.4.2025,0:30:33.479,132.492,77.0,623.9,39.483,44.6,
14.4.2025,0:30:33.977,132.750,77.0,621.3,39.588,44.2,
14.4.2025,0:30:34.474,131.383,77.0,619.7,39.683,44.1,
14.4.2025,0:30:34.976,133.024,78.0,623.1,39.875,43.6,
14.4.2025,0:30:35.476,132.001,77.0,622.0,39.841,43.8,
14.4.2025,0:30:35.975,132.618,77.0,620.5,39.391,43.7,
14.4.2025,0:30:36.481,131.958,77.0,614.5,39.432,44.5,
14.4.2025,0:30:36.967,131.958,77.0,626.6,38.843,43.8,
14.4.2025,0:30:37.481,132.579,77.0,629.4,39.513,43.9,
14.4.2025,0:30:37.982,132.601,76.0,623.0,38.363,43.5,
14.4.2025,0:30:38.479,131.318,77.0,625.6,39.077,44.0,
14.4.2025,0:30:38.981,131.810,77.0,625.0,40.146,44.8,
14.4.2025,0:30:39.480,133.175,77.0,621.8,46.589,50.8,
14.4.2025,0:30:39.978,132.392,77.0,622.1,39.595,44.2,
14.4.2025,0:30:40.480,132.077,77.0,626.7,39.846,44.5,
14.4.2025,0:30:40.980,132.743,77.0,623.4,39.549,43.6,
14.4.2025,0:30:41.479,132.542,77.0,627.8,39.908,44.1,
14.4.2025,0:30:41.978,134.147,77.0,626.0,39.594,43.9,
14.4.2025,0:30:42.476,134.476,78.0,618.9,39.773,43.9,
14.4.2025,0:30:42.977,133.360,77.0,621.7,39.687,44.0,
14.4.2025,0:30:43.476,133.089,77.0,622.4,39.753,44.1,
14.4.2025,0:30:43.972,134.015,78.0,617.1,40.283,43.9,
14.4.2025,0:30:44.473,132.981,77.0,617.1,39.312,43.7,
14.4.2025,0:30:44.980,133.533,77.0,618.2,39.104,43.6,
14.4.2025,0:30:45.468,133.624,77.0,620.3,39.850,43.9,
14.4.2025,0:30:45.968,133.590,77.0,619.3,38.721,43.6,
14.4.2025,0:30:46.472,133.325,78.0,619.0,39.341,43.7,
14.4.2025,0:30:46.970,132.811,77.0,618.0,39.011,43.9,
14.4.2025,0:30:47.468,133.501,78.0,621.3,38.082,43.5,
14.4.2025,0:30:47.966,133.086,77.0,622.0,38.926,43.6,
14.4.2025,0:30:48.480,133.117,77.0,625.5,39.900,43.8,
14.4.2025,0:30:49.000,133.586,78.0,622.9,39.179,43.9,
14.4.2025,0:30:49.512,133.820,77.0,627.1,39.216,43.7,
14.4.2025,0:30:50.013,133.524,78.0,620.4,40.143,43.7,
14.4.2025,0:30:50.497,132.555,77.0,621.2,39.274,43.7,
14.4.2025,0:30:51.011,134.014,78.0,621.5,38.849,43.7,
14.4.2025,0:30:51.503,132.820,77.0,621.2,39.238,43.6,
14.4.2025,0:30:52.021,132.304,77.0,623.5,40.177,44.2,
14.4.2025,0:30:52.522,133.154,77.0,618.8,39.769,44.2,
14.4.2025,0:30:53.021,132.138,77.0,616.2,38.544,43.6,
14.4.2025,0:30:53.518,132.071,78.0,618.6,38.765,43.6,
14.4.2025,0:30:54.018,133.016,77.0,618.8,38.861,43.6,
14.4.2025,0:30:54.518,132.318,78.0,617.8,38.217,43.4,
14.4.2025,0:30:55.016,131.646,77.0,614.7,39.117,43.7,
14.4.2025,0:30:55.515,132.599,77.0,619.3,38.719,43.2,
14.4.2025,0:30:56.013,132.178,78.0,617.5,40.822,44.2,
14.4.2025,0:30:56.516,133.355,78.0,618.0,39.166,43.7,
14.4.2025,0:30:57.018,132.274,77.0,621.8,39.726,43.8,
14.4.2025,0:30:57.517,131.742,77.0,621.7,38.867,43.4,
14.4.2025,0:30:58.015,132.495,77.0,622.7,38.604,43.5,
14.4.2025,0:30:58.512,132.761,77.0,622.7,38.604,43.5,
14.4.2025,0:30:59.015,132.773,77.0,617.9,38.928,43.7,
14.4.2025,0:30:59.515,132.514,77.0,619.9,39.190,43.5,
14.4.2025,0:31:0.015,132.548,77.0,622.2,39.235,43.8,
14.4.2025,0:31:0.513,132.133,78.0,617.6,39.001,44.3,
14.4.2025,0:31:1.027,132.995,77.0,619.6,39.388,44.0,
14.4.2025,0:31:1.528,132.689,78.0,621.4,39.258,43.7,
14.4.2025,0:31:2.026,133.044,77.0,623.8,39.023,43.9,
14.4.2025,0:31:2.528,132.943,77.0,620.1,39.833,43.6,
14.4.2025,0:31:3.041,132.569,77.0,621.6,39.318,43.6,
14.4.2025,0:31:3.540,133.044,78.0,616.5,39.601,43.7,
14.4.2025,0:31:4.040,132.788,78.0,615.8,38.849,43.6,
14.4.2025,0:31:4.536,133.504,78.0,616.0,39.513,43.5,
14.4.2025,0:31:5.033,132.995,78.0,619.4,39.635,43.8,
14.4.2025,0:31:5.531,133.017,78.0,627.5,39.062,44.2,
14.4.2025,0:31:6.032,132.504,77.0,618.0,39.355,44.2,
14.4.2025,0:31:6.538,133.156,78.0,617.9,38.996,43.7,
14.4.2025,0:31:7.040,133.045,77.0,628.0,39.503,44.3,
14.4.2025,0:31:7.539,133.307,78.0,630.4,40.720,44.5,
14.4.2025,0:31:8.038,132.331,77.0,619.7,39.149,43.8,
14.4.2025,0:31:8.536,133.072,78.0,628.0,39.090,43.9,
14.4.2025,0:31:9.037,133.362,77.0,623.6,39.849,43.7,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
