Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,23:51:48.173,46.7,49.440,45.469,19.0,128.4,
16.4.2025,23:51:48.672,54.4,54.813,45.219,18.0,126.3,
16.4.2025,23:51:49.173,48.4,50.469,45.476,19.0,127.6,
16.4.2025,23:51:49.673,46.3,49.146,45.471,20.0,129.8,
16.4.2025,23:51:50.171,46.2,48.896,45.091,19.0,129.6,
16.4.2025,23:51:50.671,45.8,48.121,44.908,19.0,130.5,
16.4.2025,23:51:51.170,46.1,49.255,44.840,20.0,131.3,
16.4.2025,23:51:51.671,45.4,49.126,46.059,19.0,130.9,
16.4.2025,23:51:52.172,45.5,48.633,45.237,18.0,130.6,
16.4.2025,23:51:52.671,46.4,49.722,45.040,19.0,130.1,
16.4.2025,23:51:53.171,45.6,49.165,45.153,19.0,130.3,
16.4.2025,23:51:53.674,45.9,48.425,45.346,20.0,130.4,
16.4.2025,23:51:54.177,45.4,48.552,45.533,19.0,130.8,
16.4.2025,23:51:54.676,45.4,47.672,45.523,18.0,130.2,
16.4.2025,23:51:55.181,45.8,49.001,45.482,19.0,130.8,
16.4.2025,23:51:55.675,45.2,49.012,45.432,19.0,130.3,
16.4.2025,23:51:56.174,45.4,48.961,45.432,19.0,130.5,
16.4.2025,23:51:56.672,45.3,48.249,45.708,25.0,130.4,
16.4.2025,23:51:57.171,45.4,48.603,45.340,35.0,130.7,
16.4.2025,23:51:57.674,44.8,47.786,45.515,27.0,129.6,
16.4.2025,23:51:58.170,45.5,48.989,45.729,19.0,130.4,
16.4.2025,23:51:58.670,45.4,47.989,45.489,23.0,130.3,
16.4.2025,23:51:59.172,45.3,49.058,45.727,19.0,130.1,
16.4.2025,23:51:59.670,45.4,48.561,45.073,23.0,130.1,
16.4.2025,23:52:0.170,45.8,49.209,45.530,19.0,130.1,
16.4.2025,23:52:0.669,45.7,48.428,45.595,23.0,129.9,
16.4.2025,23:52:1.170,45.6,48.829,45.698,19.0,130.5,
16.4.2025,23:52:1.668,46.3,49.264,45.650,23.0,130.6,
16.4.2025,23:52:2.168,45.6,47.879,45.011,19.0,129.6,
16.4.2025,23:52:2.689,55.4,53.510,45.470,21.0,130.0,
