Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,22:55:45.653,45.076,19.0,210.3,47.301,41.4,
13.4.2025,22:55:46.181,45.380,19.0,210.3,46.888,41.0,
13.4.2025,22:55:46.680,45.212,20.0,212.0,46.710,40.9,
13.4.2025,22:55:47.183,44.785,19.0,213.2,47.716,41.1,
13.4.2025,22:55:47.696,45.320,19.0,210.8,47.693,41.1,
13.4.2025,22:55:48.213,45.037,20.0,212.1,46.995,41.2,
13.4.2025,22:55:48.712,44.966,20.0,210.0,46.963,41.8,
13.4.2025,22:55:49.213,45.307,20.0,212.8,47.613,41.1,
13.4.2025,22:55:49.712,44.983,19.0,212.8,47.534,41.1,
13.4.2025,22:55:50.210,44.457,19.0,211.3,47.300,41.2,
13.4.2025,22:55:50.712,44.872,19.0,213.1,47.741,41.7,
13.4.2025,22:55:51.212,44.972,18.0,213.8,47.949,41.1,
13.4.2025,22:55:51.710,44.683,19.0,210.0,47.534,41.7,
13.4.2025,22:55:52.213,45.018,20.0,209.4,47.210,40.7,
13.4.2025,22:55:52.715,45.044,19.0,212.6,47.872,41.2,
13.4.2025,22:55:53.210,45.044,19.0,213.0,47.288,41.2,
13.4.2025,22:55:53.715,44.663,20.0,209.3,47.958,41.8,
13.4.2025,22:55:54.215,44.923,19.0,211.2,48.657,41.7,
13.4.2025,22:55:54.710,45.142,21.0,211.4,46.867,41.8,
13.4.2025,22:55:55.208,44.867,20.0,211.3,47.304,41.2,
13.4.2025,22:55:55.709,44.792,21.0,214.5,47.676,41.4,
13.4.2025,22:55:56.208,45.035,22.0,213.3,47.388,41.1,
13.4.2025,22:55:56.709,44.884,20.0,211.5,48.222,41.2,
13.4.2025,22:55:57.208,45.258,19.0,212.8,47.581,41.7,
13.4.2025,22:55:57.706,44.964,21.0,212.9,47.261,40.7,
13.4.2025,22:55:58.205,44.605,26.0,211.0,47.074,41.2,
13.4.2025,22:55:58.704,44.438,22.0,208.2,47.081,41.6,
13.4.2025,22:55:59.203,44.893,19.0,208.2,47.081,41.6,
13.4.2025,22:55:59.702,45.125,21.0,209.4,46.917,40.9,
13.4.2025,22:56:0.213,45.058,19.0,212.4,47.178,41.3,
13.4.2025,22:56:0.711,45.009,21.0,213.0,46.938,41.4,
13.4.2025,22:56:1.213,44.836,20.0,212.7,47.219,41.9,
13.4.2025,22:56:1.713,44.778,20.0,213.8,47.502,41.5,
13.4.2025,22:56:2.208,45.038,19.0,212.3,47.522,41.3,
13.4.2025,22:56:2.708,44.604,21.0,209.6,47.888,42.0,
13.4.2025,22:56:3.206,44.869,20.0,210.8,47.344,41.0,
13.4.2025,22:56:3.710,45.070,20.0,210.6,47.127,41.5,
13.4.2025,22:56:4.207,45.151,20.0,210.4,47.539,41.8,
13.4.2025,22:56:4.706,44.696,19.0,207.7,47.004,42.6,
13.4.2025,22:56:5.204,44.726,20.0,210.4,47.869,41.2,
13.4.2025,22:56:5.705,44.680,20.0,212.9,47.053,40.8,
13.4.2025,22:56:6.207,44.634,20.0,210.7,47.343,41.3,
13.4.2025,22:56:6.713,45.039,19.0,211.6,47.465,40.7,
13.4.2025,22:56:7.211,44.911,20.0,214.7,47.590,41.4,
13.4.2025,22:56:7.712,45.016,20.0,212.6,46.466,40.6,
13.4.2025,22:56:8.212,44.941,20.0,212.1,47.515,41.3,
13.4.2025,22:56:8.701,44.856,19.0,211.2,47.372,40.8,
13.4.2025,22:56:9.204,44.848,20.0,212.8,47.699,41.2,
13.4.2025,22:56:9.704,44.688,20.0,211.8,47.069,40.6,
13.4.2025,22:56:10.206,44.891,20.0,210.9,47.001,41.8,
13.4.2025,22:56:10.707,45.170,20.0,210.8,47.591,41.2,
13.4.2025,22:56:11.206,44.672,20.0,210.1,46.941,41.5,
13.4.2025,22:56:11.710,44.919,20.0,211.3,46.700,41.1,
13.4.2025,22:56:12.211,44.436,20.0,209.3,48.085,41.3,
13.4.2025,22:56:12.713,45.050,19.0,210.4,46.881,41.4,
13.4.2025,22:56:13.200,45.070,20.0,211.5,47.469,41.7,
13.4.2025,22:56:13.713,45.135,20.0,212.5,47.598,41.1,
13.4.2025,22:56:14.213,44.893,20.0,212.7,47.392,41.5,
13.4.2025,22:56:14.714,45.209,19.0,210.7,47.094,40.9,
13.4.2025,22:56:15.212,44.964,19.0,212.4,47.256,41.0,
13.4.2025,22:56:15.714,44.959,20.0,211.8,47.731,41.3,
13.4.2025,22:56:16.213,45.361,20.0,212.3,47.526,41.1,
13.4.2025,22:56:16.709,44.794,20.0,212.8,46.550,40.8,
13.4.2025,22:56:17.210,44.989,18.0,213.8,47.073,41.6,
13.4.2025,22:56:17.710,45.177,19.0,210.1,46.893,41.0,
13.4.2025,22:56:18.207,45.483,19.0,209.1,47.516,41.3,
13.4.2025,22:56:18.704,44.989,19.0,213.4,47.713,41.0,
13.4.2025,22:56:19.204,44.984,19.0,210.3,47.277,40.8,
13.4.2025,22:56:19.702,45.037,20.0,210.6,47.190,41.0,
13.4.2025,22:56:20.203,44.741,20.0,210.3,47.591,41.2,
13.4.2025,22:56:20.704,44.956,19.0,211.4,47.594,41.9,
13.4.2025,22:56:21.202,44.604,19.0,211.8,47.816,41.2,
13.4.2025,22:56:21.700,45.151,19.0,213.5,47.736,41.9,
13.4.2025,22:56:22.200,45.207,20.0,209.5,47.520,41.4,
13.4.2025,22:56:22.700,44.819,20.0,210.9,47.473,41.0,
13.4.2025,22:56:23.211,45.373,22.0,209.6,47.708,42.2,
13.4.2025,22:56:23.709,45.314,19.0,211.3,47.769,41.5,
13.4.2025,22:56:24.207,44.755,20.0,209.1,47.311,41.4,
13.4.2025,22:56:24.704,44.755,20.0,210.5,47.464,41.4,
13.4.2025,22:56:25.202,44.792,20.0,209.0,47.464,42.3,
13.4.2025,22:56:25.701,45.191,23.0,211.6,48.187,41.6,
13.4.2025,22:56:26.201,44.751,19.0,210.3,47.418,41.8,
13.4.2025,22:56:26.701,44.984,22.0,210.0,47.339,40.9,
13.4.2025,22:56:27.203,45.097,20.0,210.7,47.346,40.8,
13.4.2025,22:56:27.702,44.658,21.0,210.3,47.469,41.0,
13.4.2025,22:56:28.200,45.046,20.0,212.9,46.857,41.6,
13.4.2025,22:56:28.714,44.782,22.0,213.3,46.518,40.9,
13.4.2025,22:56:29.214,44.625,20.0,214.8,47.543,41.1,
13.4.2025,22:56:29.714,45.037,21.0,213.3,47.078,41.0,
13.4.2025,22:56:30.214,45.069,21.0,213.0,48.250,41.1,
13.4.2025,22:56:30.713,45.063,21.0,213.0,48.250,41.1,
13.4.2025,22:56:31.212,44.668,20.0,215.3,47.383,41.3,
13.4.2025,22:56:31.714,45.138,20.0,214.9,48.094,41.3,
13.4.2025,22:56:32.200,45.477,22.0,213.1,46.690,41.1,
13.4.2025,22:56:32.714,44.901,21.0,213.8,47.267,41.2,
13.4.2025,22:56:33.214,45.127,19.0,213.4,47.660,41.2,
13.4.2025,22:56:33.712,45.268,20.0,214.5,47.746,41.6,
13.4.2025,22:56:34.213,45.142,19.0,213.6,47.941,40.9,
13.4.2025,22:56:34.710,44.836,20.0,208.9,47.299,41.4,
13.4.2025,22:56:35.213,44.664,20.0,212.4,47.330,41.0,
13.4.2025,22:56:35.712,44.693,20.0,213.1,47.227,40.9,
13.4.2025,22:56:36.211,44.969,19.0,213.3,47.426,41.0,
13.4.2025,22:56:36.711,44.817,20.0,214.8,47.708,41.3,
13.4.2025,22:56:37.210,45.397,19.0,213.3,47.887,41.0,
13.4.2025,22:56:37.709,44.987,21.0,213.6,46.657,41.3,
13.4.2025,22:56:38.209,44.631,20.0,212.2,46.991,41.1,
13.4.2025,22:56:38.716,44.735,19.0,212.8,47.781,41.9,
13.4.2025,22:56:39.212,44.387,19.0,194.1,52.342,51.0,
13.4.2025,22:56:39.710,45.216,20.0,207.7,50.395,43.3,
13.4.2025,22:56:40.208,44.935,20.0,209.4,47.503,41.9,
13.4.2025,22:56:40.707,44.746,20.0,211.5,47.839,41.0,
13.4.2025,22:56:41.207,45.159,20.0,211.9,47.923,41.2,
13.4.2025,22:56:41.710,44.788,20.0,212.4,47.047,41.1,
13.4.2025,22:56:42.214,44.769,19.0,210.6,47.338,41.4,
13.4.2025,22:56:42.700,44.664,19.0,210.4,46.870,41.1,
13.4.2025,22:56:43.200,44.952,20.0,211.6,47.194,41.3,
13.4.2025,22:56:43.701,45.174,21.0,210.8,47.554,41.7,
13.4.2025,22:56:44.212,44.697,20.0,210.7,48.407,41.9,
13.4.2025,22:56:44.714,44.723,19.0,210.4,46.888,41.7,
13.4.2025,22:56:45.214,44.755,20.0,209.5,47.776,41.2,
13.4.2025,22:56:45.711,45.649,20.0,212.7,47.641,41.3,
13.4.2025,22:56:46.212,44.879,19.0,211.0,46.689,41.1,
13.4.2025,22:56:46.712,45.115,18.0,213.1,47.497,41.1,
13.4.2025,22:56:47.208,44.418,18.0,199.1,63.247,56.6,
13.4.2025,22:56:47.704,44.630,20.0,204.5,48.479,41.7,
13.4.2025,22:56:48.207,44.677,20.0,210.6,47.525,41.4,
13.4.2025,22:56:48.703,45.369,18.0,209.3,47.559,41.4,
13.4.2025,22:56:49.203,44.969,20.0,211.4,47.630,41.4,
13.4.2025,22:56:49.702,44.598,20.0,212.6,48.050,41.2,
13.4.2025,22:56:50.201,45.371,20.0,212.9,47.451,41.2,
13.4.2025,22:56:50.705,45.076,19.0,213.0,47.607,41.4,
13.4.2025,22:56:51.204,45.074,19.0,209.7,46.845,41.4,
13.4.2025,22:56:51.702,44.820,20.0,211.0,47.226,41.4,
13.4.2025,22:56:52.202,44.743,14.0,214.6,47.901,42.2,
13.4.2025,22:56:52.700,44.743,14.0,202.2,50.432,46.9,
13.4.2025,22:56:53.205,44.952,20.0,208.5,48.596,42.8,
13.4.2025,22:56:53.701,44.718,18.0,208.2,48.674,42.7,
13.4.2025,22:56:54.206,44.818,20.0,211.0,48.077,41.5,
13.4.2025,22:56:54.703,45.358,21.0,211.4,47.400,41.6,
13.4.2025,22:56:55.200,44.952,20.0,212.4,47.625,42.0,
13.4.2025,22:56:55.715,45.218,22.0,209.8,47.819,41.5,
13.4.2025,22:56:56.215,44.663,20.0,209.1,47.155,41.4,
13.4.2025,22:56:56.715,45.226,21.0,209.0,47.314,40.9,
13.4.2025,22:56:57.230,44.893,20.0,208.4,47.059,41.2,
13.4.2025,22:56:57.716,44.796,22.0,210.6,47.762,41.5,
13.4.2025,22:56:58.217,45.042,19.0,213.4,46.588,41.7,
13.4.2025,22:56:58.718,44.732,21.0,210.1,46.688,40.8,
13.4.2025,22:56:59.215,44.964,20.0,211.6,46.838,40.9,
13.4.2025,22:56:59.731,45.064,21.0,213.2,47.621,41.1,
13.4.2025,22:57:0.215,44.923,20.0,213.2,47.683,42.0,
13.4.2025,22:57:0.729,44.993,21.0,211.4,46.908,41.5,
13.4.2025,22:57:1.227,45.001,20.0,211.4,46.908,41.5,
13.4.2025,22:57:1.720,44.702,21.0,209.9,47.425,41.0,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
