Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,23:57:17.803,52.3,50.548,46.129,17.0,67.5,
16.4.2025,23:57:18.304,51.6,50.335,46.129,17.0,67.6,
16.4.2025,23:57:18.804,56.1,51.131,45.953,17.0,67.9,
16.4.2025,23:57:19.304,51.9,49.803,45.887,18.0,67.8,
16.4.2025,23:57:19.803,53.3,51.468,45.596,23.0,67.8,
16.4.2025,23:57:20.305,51.7,49.812,45.655,20.0,68.0,
16.4.2025,23:57:20.803,51.7,49.879,45.705,21.0,68.2,
16.4.2025,23:57:21.302,52.8,50.959,45.866,19.0,68.1,
16.4.2025,23:57:21.803,52.7,50.697,46.365,21.0,68.3,
16.4.2025,23:57:22.311,52.2,49.311,46.007,22.0,68.0,
16.4.2025,23:57:22.803,71.1,59.173,45.448,18.0,65.8,
16.4.2025,23:57:23.299,62.8,56.560,45.355,19.0,65.3,
16.4.2025,23:57:23.799,52.2,50.453,45.882,20.0,66.2,
16.4.2025,23:57:24.306,52.9,51.016,45.814,12.0,66.8,
16.4.2025,23:57:24.791,51.3,49.304,45.791,20.0,66.9,
16.4.2025,23:57:25.306,52.4,50.826,45.931,18.0,66.8,
16.4.2025,23:57:25.795,74.1,61.798,45.763,19.0,65.7,
16.4.2025,23:57:26.294,62.5,56.025,45.345,19.0,65.1,
16.4.2025,23:57:26.795,54.2,50.264,46.319,19.0,66.1,
16.4.2025,23:57:27.301,50.9,49.822,46.758,19.0,66.8,
16.4.2025,23:57:27.803,51.0,49.264,46.726,19.0,67.2,
16.4.2025,23:57:28.302,51.2,49.226,46.427,19.0,67.4,
16.4.2025,23:57:28.800,51.3,49.188,46.317,20.0,67.7,
16.4.2025,23:57:29.298,51.8,49.167,45.927,19.0,67.8,
16.4.2025,23:57:29.802,51.1,49.707,46.536,19.0,67.9,
16.4.2025,23:57:30.299,50.9,49.112,45.790,19.0,68.2,
16.4.2025,23:57:30.802,51.6,49.261,46.342,19.0,68.2,
16.4.2025,23:57:31.302,51.7,49.864,45.575,19.0,68.0,
16.4.2025,23:57:31.797,51.2,49.311,45.937,20.0,67.7,
16.4.2025,23:57:32.300,51.1,48.698,46.378,19.0,67.9,
16.4.2025,23:57:32.802,51.7,48.920,45.869,18.0,68.0,
16.4.2025,23:57:33.300,51.1,49.661,46.397,19.0,68.0,
16.4.2025,23:57:33.803,50.9,49.903,45.033,19.0,68.0,
16.4.2025,23:57:34.301,50.8,49.798,46.104,19.0,67.9,
