Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,22:49:44.807,46.364,38.0,1305.9,54.112,48.6,
13.4.2025,22:49:45.307,46.272,38.0,1282.0,58.863,55.7,
13.4.2025,22:49:45.807,46.267,37.0,1277.3,58.178,52.9,
13.4.2025,22:49:46.308,46.393,38.0,1298.6,56.391,53.1,
13.4.2025,22:49:46.796,46.492,38.0,1339.9,55.511,50.5,
13.4.2025,22:49:47.300,46.486,38.0,1361.6,54.349,48.5,
13.4.2025,22:49:47.803,46.396,38.0,1373.8,54.317,48.4,
13.4.2025,22:49:48.305,46.482,39.0,1365.9,54.755,49.4,
13.4.2025,22:49:48.807,46.351,38.0,1344.0,54.176,48.4,
13.4.2025,22:49:49.308,46.497,38.0,1368.7,55.220,50.1,
13.4.2025,22:49:49.807,46.404,38.0,1320.6,53.498,48.6,
13.4.2025,22:49:50.296,46.350,38.0,1266.7,54.124,48.1,
13.4.2025,22:49:50.802,46.497,39.0,1360.4,54.649,48.9,
13.4.2025,22:49:51.304,46.404,38.0,1332.7,54.210,48.6,
13.4.2025,22:49:51.803,46.503,39.0,1277.2,54.756,50.3,
13.4.2025,22:49:52.307,46.447,38.0,1365.6,54.197,48.6,
13.4.2025,22:49:52.793,46.462,39.0,1344.9,54.043,48.6,
13.4.2025,22:49:53.293,46.407,38.0,1350.5,55.097,49.2,
13.4.2025,22:49:53.795,46.436,39.0,1334.2,53.668,48.3,
13.4.2025,22:49:54.294,46.436,39.0,1330.4,54.297,48.5,
13.4.2025,22:49:54.801,46.471,39.0,1335.1,55.377,49.5,
13.4.2025,22:49:55.303,46.524,38.0,1357.1,55.721,48.9,
13.4.2025,22:49:55.807,46.590,38.0,1287.8,54.351,48.6,
13.4.2025,22:49:56.293,46.398,38.0,1321.2,53.243,47.4,
13.4.2025,22:49:56.796,46.296,38.0,1359.7,53.972,48.9,
13.4.2025,22:49:57.299,46.485,38.0,1330.1,54.713,49.2,
13.4.2025,22:49:57.803,46.485,38.0,1321.1,54.315,48.3,
13.4.2025,22:49:58.308,46.366,38.0,1323.5,53.321,48.1,
13.4.2025,22:49:58.794,46.305,38.0,1339.6,53.931,48.1,
13.4.2025,22:49:59.295,46.486,39.0,1334.5,55.347,49.1,
13.4.2025,22:49:59.799,46.479,38.0,1312.4,54.390,48.2,
13.4.2025,22:50:0.302,46.293,38.0,1319.3,54.642,48.7,
13.4.2025,22:50:0.805,46.398,38.0,1339.8,54.193,48.6,
13.4.2025,22:50:1.295,46.504,39.0,1342.5,54.499,48.9,
13.4.2025,22:50:1.802,46.403,39.0,1305.5,57.039,53.0,
13.4.2025,22:50:2.305,45.970,37.0,1311.8,57.668,52.3,
13.4.2025,22:50:2.794,46.445,38.0,1351.1,54.043,49.1,
13.4.2025,22:50:3.307,46.424,39.0,1364.7,55.671,48.9,
13.4.2025,22:50:3.807,46.381,37.0,1358.1,55.296,49.4,
13.4.2025,22:50:4.294,46.382,39.0,1366.3,55.270,50.1,
13.4.2025,22:50:4.797,46.416,39.0,1342.0,54.743,48.7,
13.4.2025,22:50:5.303,46.400,39.0,1359.9,54.258,48.3,
13.4.2025,22:50:5.804,46.280,38.0,1305.8,54.411,48.5,
13.4.2025,22:50:6.308,46.468,39.0,1359.8,55.013,49.9,
13.4.2025,22:50:6.807,46.389,39.0,1358.4,54.293,48.5,
13.4.2025,22:50:7.306,46.422,39.0,1328.4,54.056,48.7,
13.4.2025,22:50:7.805,46.487,39.0,1357.6,54.955,49.5,
13.4.2025,22:50:8.310,46.443,39.0,1357.6,54.955,49.5,
13.4.2025,22:50:8.794,46.402,39.0,1346.0,55.035,50.4,
13.4.2025,22:50:9.299,46.404,38.0,1336.4,54.445,49.1,
13.4.2025,22:50:9.799,46.516,39.0,1373.9,53.968,48.7,
13.4.2025,22:50:10.301,46.463,39.0,1341.8,54.593,48.6,
13.4.2025,22:50:10.806,46.399,38.0,1321.8,53.846,48.5,
13.4.2025,22:50:11.294,46.477,39.0,1321.8,53.712,47.7,
13.4.2025,22:50:11.793,46.297,38.0,1309.8,53.626,48.7,
13.4.2025,22:50:12.300,46.411,39.0,1334.8,54.339,48.2,
13.4.2025,22:50:12.802,46.496,39.0,1334.8,54.339,48.2,
13.4.2025,22:50:13.301,46.237,38.0,1161.0,56.240,54.1,
13.4.2025,22:50:13.803,46.473,38.0,1161.0,56.240,54.1,
13.4.2025,22:50:14.301,46.520,39.0,1346.9,54.573,48.7,
13.4.2025,22:50:14.800,46.383,38.0,1346.9,54.573,48.7,
13.4.2025,22:50:15.304,46.382,39.0,1298.2,54.545,48.9,
13.4.2025,22:50:15.792,46.438,39.0,1335.9,55.854,50.5,
13.4.2025,22:50:16.299,46.510,38.0,1372.7,55.216,50.8,
13.4.2025,22:50:16.802,46.587,39.0,1369.9,54.003,48.7,
13.4.2025,22:50:17.300,46.582,39.0,1363.9,55.019,49.7,
13.4.2025,22:50:17.797,46.529,39.0,1346.7,54.746,48.7,
13.4.2025,22:50:18.298,46.427,39.0,1356.3,54.215,49.1,
13.4.2025,22:50:18.800,46.396,38.0,1323.3,54.341,48.2,
13.4.2025,22:50:19.301,46.410,38.0,1332.5,53.567,48.1,
13.4.2025,22:50:19.801,46.420,38.0,1348.3,54.173,48.7,
13.4.2025,22:50:20.302,46.457,39.0,1353.8,54.490,48.9,
13.4.2025,22:50:20.800,46.501,39.0,1346.1,54.309,48.5,
13.4.2025,22:50:21.300,46.374,35.0,1325.5,55.230,49.7,
13.4.2025,22:50:21.804,46.375,38.0,1339.9,55.093,50.3,
13.4.2025,22:50:22.307,46.452,38.0,1361.5,56.992,52.9,
13.4.2025,22:50:22.805,46.485,39.0,1355.2,55.504,48.9,
13.4.2025,22:50:23.304,46.422,36.0,1363.4,54.598,49.0,
13.4.2025,22:50:23.806,46.430,38.0,1347.5,54.416,48.2,
13.4.2025,22:50:24.305,46.470,38.0,1365.3,53.629,49.1,
13.4.2025,22:50:24.803,46.437,38.0,1359.0,55.042,48.9,
13.4.2025,22:50:25.304,46.358,38.0,1313.2,54.528,48.8,
13.4.2025,22:50:25.803,46.440,39.0,1336.7,55.632,49.1,
13.4.2025,22:50:26.307,46.307,37.0,1336.5,55.256,49.4,
13.4.2025,22:50:26.795,46.287,37.0,1306.3,52.956,47.9,
13.4.2025,22:50:27.298,46.312,37.0,1330.5,53.791,48.4,
13.4.2025,22:50:27.805,46.300,38.0,1332.5,54.397,48.4,
13.4.2025,22:50:28.307,46.394,38.0,1338.8,54.328,49.7,
13.4.2025,22:50:28.794,46.400,38.0,1351.5,53.842,48.2,
13.4.2025,22:50:29.297,46.302,37.0,1326.6,54.652,49.8,
13.4.2025,22:50:29.803,46.387,38.0,1352.1,55.794,51.0,
13.4.2025,22:50:30.309,46.447,38.0,1349.6,54.961,49.4,
13.4.2025,22:50:30.796,46.428,39.0,1349.5,55.178,48.7,
13.4.2025,22:50:31.296,46.438,38.0,1309.0,54.071,48.5,
13.4.2025,22:50:31.797,46.298,38.0,1313.9,54.323,48.6,
13.4.2025,22:50:32.295,46.384,38.0,1325.3,53.601,48.2,
13.4.2025,22:50:32.797,46.313,38.0,1362.4,54.740,49.9,
13.4.2025,22:50:33.299,46.416,38.0,1358.9,53.944,48.8,
13.4.2025,22:50:33.795,46.369,39.0,1379.8,55.018,48.6,
13.4.2025,22:50:34.301,46.304,38.0,1335.6,54.370,48.4,
13.4.2025,22:50:34.805,46.356,38.0,1342.1,54.712,48.8,
13.4.2025,22:50:35.295,46.330,37.0,1336.0,54.126,48.5,
13.4.2025,22:50:35.800,46.390,39.0,1358.5,54.007,48.4,
13.4.2025,22:50:36.304,46.413,38.0,1366.9,55.729,49.1,
13.4.2025,22:50:36.795,46.394,38.0,1365.5,54.909,48.5,
13.4.2025,22:50:37.298,46.359,38.0,1363.1,56.078,50.1,
13.4.2025,22:50:37.805,46.353,39.0,1350.6,53.817,48.5,
13.4.2025,22:50:38.303,46.225,37.0,1351.2,53.916,48.9,
13.4.2025,22:50:38.804,46.199,38.0,1318.3,56.751,52.5,
13.4.2025,22:50:39.307,46.375,38.0,1367.7,55.094,49.1,
13.4.2025,22:50:39.794,46.280,38.0,1345.3,54.684,48.8,
13.4.2025,22:50:40.298,46.333,38.0,1313.4,53.832,48.3,
13.4.2025,22:50:40.798,46.398,39.0,1354.4,54.310,48.6,
13.4.2025,22:50:41.295,46.334,38.0,1337.6,55.886,50.5,
13.4.2025,22:50:41.796,46.358,38.0,1345.3,54.214,48.8,
13.4.2025,22:50:42.301,46.358,37.0,1352.0,54.684,49.1,
13.4.2025,22:50:42.802,46.396,39.0,1356.8,54.544,49.1,
13.4.2025,22:50:43.304,46.226,38.0,1317.8,54.087,49.6,
13.4.2025,22:50:43.804,46.226,38.0,1361.5,53.606,48.1,
13.4.2025,22:50:44.302,46.239,37.0,1361.2,54.528,48.8,
13.4.2025,22:50:44.802,46.391,39.0,1338.0,55.997,50.1,
13.4.2025,22:50:45.300,46.411,39.0,1328.5,53.881,48.4,
13.4.2025,22:50:45.800,46.324,38.0,1367.1,53.519,48.1,
13.4.2025,22:50:46.304,46.309,38.0,1329.6,53.491,47.7,
13.4.2025,22:50:46.809,46.290,38.0,1302.4,53.338,48.0,
13.4.2025,22:50:47.314,46.328,38.0,1280.4,54.557,49.5,
13.4.2025,22:50:47.837,46.335,38.0,1287.9,53.822,48.1,
13.4.2025,22:50:48.336,46.333,39.0,1284.1,54.084,48.2,
13.4.2025,22:50:48.834,46.264,38.0,1349.3,53.796,48.3,
13.4.2025,22:50:49.336,46.288,38.0,1325.6,55.381,49.9,
13.4.2025,22:50:49.837,46.303,41.0,1331.7,53.799,48.3,
13.4.2025,22:50:50.325,46.330,39.0,1288.7,54.123,48.3,
13.4.2025,22:50:50.843,46.390,38.0,1336.6,53.915,47.9,
13.4.2025,22:50:51.358,46.285,38.0,1314.8,55.422,49.6,
13.4.2025,22:50:51.860,46.359,38.0,1351.3,55.021,49.3,
13.4.2025,22:50:52.362,46.412,40.0,1341.4,54.336,48.4,
13.4.2025,22:50:52.857,46.406,39.0,1353.7,54.680,48.7,
13.4.2025,22:50:53.358,46.411,39.0,1353.7,54.680,48.7,
13.4.2025,22:50:53.862,46.363,39.0,1353.0,55.182,49.0,
13.4.2025,22:50:54.365,46.447,39.0,1339.4,54.208,48.1,
13.4.2025,22:50:54.869,46.274,38.0,1345.2,53.934,47.8,
13.4.2025,22:50:55.374,46.314,38.0,1378.4,54.845,48.8,
13.4.2025,22:50:55.886,46.374,39.0,1328.8,54.350,48.7,
13.4.2025,22:50:56.392,46.340,39.0,1263.2,54.907,49.7,
13.4.2025,22:50:56.897,46.325,39.0,1353.9,53.907,48.5,
13.4.2025,22:50:57.397,46.281,38.0,1333.2,53.733,48.4,
13.4.2025,22:50:57.903,46.196,38.0,1337.0,55.557,49.9,
13.4.2025,22:50:58.387,46.451,40.0,1337.0,55.557,49.9,
13.4.2025,22:50:58.888,46.358,39.0,1340.4,53.597,48.5,
13.4.2025,22:50:59.387,46.386,39.0,1340.4,53.597,48.5,
13.4.2025,22:50:59.890,46.331,38.0,1373.4,54.715,49.0,
13.4.2025,22:51:0.390,46.320,40.0,1273.2,53.638,48.7,
13.4.2025,22:51:0.891,46.353,39.0,1330.2,54.818,49.9,
13.4.2025,22:51:1.396,46.470,39.0,1380.7,54.134,48.7,
13.4.2025,22:51:1.887,46.311,38.0,1327.1,53.962,48.9,
13.4.2025,22:51:2.391,46.336,38.0,1361.7,54.596,48.8,
13.4.2025,22:51:2.891,46.396,38.0,1359.6,54.121,48.8,
13.4.2025,22:51:3.395,46.368,38.0,1365.5,54.727,48.8,
13.4.2025,22:51:3.893,46.376,39.0,1330.4,54.892,48.6,
13.4.2025,22:51:4.396,46.371,39.0,1376.9,54.840,48.6,
13.4.2025,22:51:4.899,46.333,39.0,1343.3,54.693,49.2,
13.4.2025,22:51:5.388,46.441,39.0,1361.2,55.307,48.5,
13.4.2025,22:51:5.894,46.427,39.0,1364.8,54.970,49.5,
13.4.2025,22:51:6.396,46.404,39.0,1367.9,54.646,48.9,
13.4.2025,22:51:6.900,46.286,38.0,1372.8,55.466,49.0,
13.4.2025,22:51:7.401,46.372,39.0,1345.4,54.344,48.3,
13.4.2025,22:51:7.891,46.370,39.0,1355.0,54.319,48.5,
13.4.2025,22:51:8.391,46.321,40.0,1318.5,54.567,49.2,
13.4.2025,22:51:8.899,46.342,39.0,1364.7,54.558,48.7,
13.4.2025,22:51:9.400,46.370,33.0,1346.1,55.247,48.8,
13.4.2025,22:51:9.888,46.272,38.0,1339.9,53.198,48.2,
13.4.2025,22:51:10.401,46.425,38.0,1367.1,54.114,48.8,
13.4.2025,22:51:10.888,46.062,38.0,1366.2,58.063,56.8,
13.4.2025,22:51:11.402,46.333,36.0,1325.6,53.661,48.7,
13.4.2025,22:51:11.900,46.255,38.0,1359.5,54.038,47.8,
13.4.2025,22:51:12.388,46.302,38.0,1348.2,53.528,47.9,
13.4.2025,22:51:12.892,46.313,38.0,1331.9,53.229,48.4,
13.4.2025,22:51:13.398,46.395,38.0,1335.7,55.012,49.0,
13.4.2025,22:51:13.898,46.389,39.0,1351.2,54.974,50.0,
13.4.2025,22:51:14.398,46.423,38.0,1353.0,54.148,48.7,
13.4.2025,22:51:14.898,46.409,39.0,1362.4,54.681,49.0,
13.4.2025,22:51:15.400,46.402,38.0,1314.3,54.374,48.5,
13.4.2025,22:51:15.890,46.441,38.0,1339.8,54.580,49.0,
13.4.2025,22:51:16.393,46.521,38.0,1365.1,54.697,49.1,
13.4.2025,22:51:16.895,46.472,39.0,1354.4,54.688,48.9,
13.4.2025,22:51:17.396,46.391,37.0,1328.7,53.963,48.8,
13.4.2025,22:51:17.894,46.438,38.0,1355.6,54.121,47.9,
13.4.2025,22:51:18.396,46.437,38.0,1320.3,53.983,48.4,
13.4.2025,22:51:18.903,46.466,39.0,1358.4,53.986,48.5,
13.4.2025,22:51:19.390,46.410,38.0,1355.7,54.859,49.3,
13.4.2025,22:51:19.892,46.357,38.0,1350.0,55.202,48.7,
13.4.2025,22:51:20.394,46.377,38.0,1315.5,54.804,49.1,
13.4.2025,22:51:20.901,46.437,39.0,1342.3,54.433,48.6,
13.4.2025,22:51:21.390,46.446,38.0,1362.3,54.494,48.2,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
