Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,23:17:53.480,45.394,16.0,75.5,47.556,45.8,
13.4.2025,23:17:53.980,44.787,31.0,75.7,47.284,46.2,
13.4.2025,23:17:54.465,44.741,17.0,75.7,47.878,45.5,
13.4.2025,23:17:54.981,44.863,18.0,75.6,46.216,46.5,
13.4.2025,23:17:55.500,44.557,16.0,75.7,46.744,45.7,
13.4.2025,23:17:56.002,44.869,21.0,75.5,46.129,46.4,
13.4.2025,23:17:56.504,44.830,22.0,75.9,47.922,46.3,
13.4.2025,23:17:57.007,45.077,20.0,75.9,46.662,46.4,
13.4.2025,23:17:57.506,46.263,17.0,75.8,46.817,45.9,
13.4.2025,23:17:58.000,44.865,18.0,75.6,46.729,46.2,
13.4.2025,23:17:58.497,45.497,16.0,75.7,47.203,46.5,
13.4.2025,23:17:59.000,44.649,19.0,75.8,45.888,46.0,
13.4.2025,23:17:59.503,45.120,18.0,75.4,48.156,46.1,
13.4.2025,23:18:0.006,45.424,19.0,75.5,47.565,46.1,
13.4.2025,23:18:0.519,45.157,16.0,75.4,47.958,46.3,
13.4.2025,23:18:1.016,45.368,19.0,75.1,47.853,46.7,
13.4.2025,23:18:1.517,45.717,18.0,75.6,46.331,46.1,
13.4.2025,23:18:2.020,45.027,19.0,75.6,46.737,46.6,
13.4.2025,23:18:2.518,44.761,16.0,75.2,46.192,45.8,
13.4.2025,23:18:3.020,45.904,20.0,75.4,47.321,46.0,
13.4.2025,23:18:3.521,45.994,16.0,75.0,46.102,46.2,
13.4.2025,23:18:4.019,44.989,19.0,75.0,46.102,46.2,
13.4.2025,23:18:4.518,45.082,17.0,75.2,46.667,45.9,
13.4.2025,23:18:5.020,45.504,18.0,75.6,46.469,47.0,
13.4.2025,23:18:5.518,44.962,16.0,75.5,46.641,45.9,
13.4.2025,23:18:6.015,45.706,18.0,75.7,47.647,46.1,
13.4.2025,23:18:6.515,44.876,16.0,75.6,47.018,46.2,
13.4.2025,23:18:7.029,44.678,17.0,75.0,50.617,53.6,
13.4.2025,23:18:7.550,43.984,21.0,69.3,68.688,88.2,
13.4.2025,23:18:8.032,44.571,22.0,69.3,58.596,68.0,
13.4.2025,23:18:8.537,45.045,18.0,68.6,59.733,68.6,
13.4.2025,23:18:9.028,44.116,21.0,68.0,64.077,76.1,
13.4.2025,23:18:9.530,45.377,16.0,70.6,52.096,52.7,
13.4.2025,23:18:10.030,45.432,18.0,72.0,50.800,52.7,
13.4.2025,23:18:10.533,45.691,17.0,73.4,47.124,45.9,
13.4.2025,23:18:11.042,44.511,17.0,74.6,47.693,46.0,
13.4.2025,23:18:11.539,45.831,16.0,75.1,45.836,45.9,
13.4.2025,23:18:12.028,45.481,17.0,75.1,47.491,45.9,
13.4.2025,23:18:12.542,45.407,16.0,75.2,46.740,45.8,
13.4.2025,23:18:13.058,45.442,17.0,75.4,49.028,46.4,
13.4.2025,23:18:13.546,45.117,17.0,75.5,45.452,46.0,
13.4.2025,23:18:14.050,44.470,16.0,75.5,46.956,45.8,
13.4.2025,23:18:14.550,45.762,17.0,75.3,46.440,45.8,
13.4.2025,23:18:15.054,45.362,17.0,75.4,47.730,45.7,
13.4.2025,23:18:15.567,45.715,17.0,74.9,49.376,51.5,
13.4.2025,23:18:16.072,44.767,16.0,74.4,49.354,51.2,
13.4.2025,23:18:16.570,45.181,17.0,75.0,46.307,45.9,
13.4.2025,23:18:17.071,46.152,17.0,75.5,47.120,46.1,
13.4.2025,23:18:17.566,45.151,17.0,75.2,47.251,46.0,
13.4.2025,23:18:18.067,45.226,11.0,75.4,46.603,46.4,
13.4.2025,23:18:18.565,46.231,16.0,75.2,46.605,47.0,
13.4.2025,23:18:19.067,46.055,17.0,75.5,46.783,45.9,
13.4.2025,23:18:19.569,45.265,16.0,75.2,46.962,46.2,
13.4.2025,23:18:20.071,44.816,17.0,75.1,47.134,45.7,
13.4.2025,23:18:20.571,45.788,17.0,75.4,46.179,46.1,
13.4.2025,23:18:21.073,44.822,17.0,75.6,46.826,46.0,
13.4.2025,23:18:21.560,45.063,15.0,75.1,46.972,46.1,
13.4.2025,23:18:22.061,45.444,17.0,74.9,46.609,45.9,
13.4.2025,23:18:22.558,45.017,16.0,75.1,46.226,46.0,
13.4.2025,23:18:23.061,45.737,17.0,75.4,46.652,46.1,
13.4.2025,23:18:23.565,45.597,15.0,75.3,47.257,45.9,
13.4.2025,23:18:24.066,44.674,17.0,75.3,46.160,45.9,
13.4.2025,23:18:24.566,45.710,15.0,75.3,45.245,45.5,
13.4.2025,23:18:25.065,45.257,17.0,75.2,47.310,45.4,
13.4.2025,23:18:25.567,45.329,17.0,75.2,46.565,45.7,
13.4.2025,23:18:26.069,45.702,17.0,75.5,46.979,46.2,
13.4.2025,23:18:26.572,45.999,16.0,75.4,47.028,45.7,
13.4.2025,23:18:27.064,45.369,17.0,75.2,46.663,45.9,
13.4.2025,23:18:27.565,45.608,17.0,75.3,46.116,46.0,
13.4.2025,23:18:28.072,46.147,16.0,75.4,46.235,46.0,
13.4.2025,23:18:28.574,45.488,14.0,75.3,45.971,46.3,
13.4.2025,23:18:29.075,45.185,17.0,75.0,46.775,46.1,
13.4.2025,23:18:29.560,44.793,1.0,75.2,47.371,46.0,
13.4.2025,23:18:30.060,46.299,17.0,75.2,48.246,46.5,
13.4.2025,23:18:30.563,45.082,11.0,75.6,48.548,46.2,
13.4.2025,23:18:31.062,45.574,17.0,75.5,46.630,46.1,
13.4.2025,23:18:31.560,45.048,16.0,75.7,46.645,46.2,
13.4.2025,23:18:32.060,45.048,16.0,75.6,46.592,46.0,
13.4.2025,23:18:32.574,45.695,17.0,75.7,47.827,46.5,
13.4.2025,23:18:33.075,45.695,17.0,75.6,46.027,46.1,
13.4.2025,23:18:33.591,45.736,16.0,75.7,47.748,46.7,
13.4.2025,23:18:34.091,45.439,16.0,75.8,46.920,46.1,
13.4.2025,23:18:34.590,44.772,16.0,75.7,45.599,45.7,
13.4.2025,23:18:35.088,45.444,17.0,75.2,47.286,46.8,
13.4.2025,23:18:35.584,44.656,16.0,75.5,45.892,45.8,
13.4.2025,23:18:36.088,45.837,18.0,75.7,46.835,45.8,
13.4.2025,23:18:36.579,45.383,20.0,75.8,46.052,46.2,
13.4.2025,23:18:37.083,45.918,18.0,75.5,46.294,45.9,
13.4.2025,23:18:37.587,45.544,17.0,75.2,47.916,47.3,
13.4.2025,23:18:38.075,45.757,19.0,75.4,46.847,46.0,
13.4.2025,23:18:38.588,45.324,17.0,75.5,49.724,50.4,
13.4.2025,23:18:39.088,45.728,18.0,74.7,46.943,45.8,
13.4.2025,23:18:39.577,45.766,18.0,75.0,46.494,46.4,
13.4.2025,23:18:40.078,45.334,18.0,75.4,46.283,46.1,
13.4.2025,23:18:40.581,45.553,16.0,75.7,47.533,46.2,
13.4.2025,23:18:41.085,46.015,18.0,75.7,47.533,46.2,
13.4.2025,23:18:41.587,45.592,17.0,75.8,46.212,46.1,
13.4.2025,23:18:42.085,45.060,17.0,76.0,46.212,46.1,
13.4.2025,23:18:42.587,44.527,17.0,75.6,46.061,45.6,
13.4.2025,23:18:43.089,45.452,18.0,75.7,46.530,46.2,
13.4.2025,23:18:43.587,45.542,13.0,75.6,46.352,46.2,
13.4.2025,23:18:44.091,46.015,18.0,75.8,46.630,46.7,
13.4.2025,23:18:44.575,45.319,17.0,75.6,46.842,45.6,
13.4.2025,23:18:45.079,45.532,19.0,75.5,46.784,46.7,
13.4.2025,23:18:45.579,44.966,16.0,75.3,46.253,45.9,
13.4.2025,23:18:46.083,46.038,18.0,75.5,46.843,46.5,
13.4.2025,23:18:46.585,45.445,16.0,75.2,46.244,45.7,
13.4.2025,23:18:47.076,45.757,16.0,75.7,47.010,46.0,
13.4.2025,23:18:47.575,45.870,16.0,75.6,48.624,48.3,
13.4.2025,23:18:48.078,45.879,19.0,75.7,46.867,46.6,
13.4.2025,23:18:48.579,44.939,16.0,75.4,46.658,46.2,
13.4.2025,23:18:49.077,45.782,14.0,75.2,47.053,45.8,
13.4.2025,23:18:49.578,45.272,17.0,75.4,46.775,46.3,
13.4.2025,23:18:50.075,45.542,18.0,75.5,47.218,46.7,
13.4.2025,23:18:50.579,45.710,17.0,75.0,47.032,46.8,
13.4.2025,23:18:51.081,44.993,17.0,75.3,46.564,46.3,
13.4.2025,23:18:51.584,46.358,17.0,75.6,46.403,46.1,
13.4.2025,23:18:52.088,45.256,15.0,75.6,47.221,46.3,
13.4.2025,23:18:52.575,45.802,16.0,75.2,45.450,45.8,
13.4.2025,23:18:53.078,44.857,17.0,75.2,47.387,46.2,
13.4.2025,23:18:53.581,45.336,17.0,75.3,47.537,45.8,
13.4.2025,23:18:54.085,45.620,16.0,75.0,47.079,46.1,
13.4.2025,23:18:54.584,45.388,17.0,75.5,46.093,46.0,
13.4.2025,23:18:55.086,44.671,18.0,75.4,46.630,46.0,
13.4.2025,23:18:55.584,45.137,17.0,75.0,46.591,46.9,
13.4.2025,23:18:56.087,44.640,17.0,74.9,47.276,46.1,
13.4.2025,23:18:56.575,45.527,16.0,75.3,46.844,46.0,
13.4.2025,23:18:57.078,45.265,18.0,75.2,47.916,46.7,
13.4.2025,23:18:57.575,45.125,17.0,75.0,45.414,46.4,
13.4.2025,23:18:58.074,44.948,18.0,74.8,47.220,46.9,
13.4.2025,23:18:58.588,45.201,17.0,75.1,47.249,46.1,
13.4.2025,23:18:59.089,44.918,16.0,75.4,47.635,46.5,
13.4.2025,23:18:59.575,45.192,17.0,75.5,46.279,46.0,
13.4.2025,23:19:0.076,45.177,17.0,75.3,45.938,45.9,
13.4.2025,23:19:0.579,45.120,16.0,75.4,47.588,46.4,
13.4.2025,23:19:1.081,45.393,17.0,75.2,46.868,46.4,
13.4.2025,23:19:1.583,45.413,14.0,74.8,46.008,45.4,
13.4.2025,23:19:2.084,44.893,17.0,74.7,46.364,46.3,
13.4.2025,23:19:2.575,45.807,17.0,75.2,47.054,46.1,
13.4.2025,23:19:3.088,45.319,17.0,74.9,47.664,46.5,
13.4.2025,23:19:3.590,45.689,16.0,75.1,46.613,46.2,
13.4.2025,23:19:4.077,45.452,17.0,75.5,47.405,46.3,
13.4.2025,23:19:4.575,45.418,16.0,75.4,46.946,46.1,
13.4.2025,23:19:5.088,45.264,16.0,75.0,48.581,48.5,
13.4.2025,23:19:5.616,44.608,23.0,74.0,49.775,50.3,
13.4.2025,23:19:6.093,44.305,19.0,69.1,68.507,89.2,
13.4.2025,23:19:6.596,43.899,15.0,68.7,61.541,72.9,
13.4.2025,23:19:7.095,45.331,17.0,69.4,51.882,54.2,
13.4.2025,23:19:7.597,45.083,14.0,71.8,47.774,48.4,
13.4.2025,23:19:8.096,45.780,17.0,73.4,47.062,46.3,
13.4.2025,23:19:8.596,45.499,14.0,74.7,47.581,47.5,
13.4.2025,23:19:9.099,44.882,17.0,75.1,47.987,46.2,
13.4.2025,23:19:9.598,45.484,15.0,75.6,48.982,49.9,
13.4.2025,23:19:10.103,45.458,16.0,74.6,49.314,50.6,
13.4.2025,23:19:10.597,45.458,16.0,70.9,65.702,81.3,
13.4.2025,23:19:11.102,44.407,15.0,71.6,48.310,47.7,
13.4.2025,23:19:11.599,45.172,16.0,73.7,48.384,47.6,
13.4.2025,23:19:12.105,44.966,16.0,74.4,47.498,46.6,
13.4.2025,23:19:12.592,46.005,16.0,75.1,45.958,46.1,
13.4.2025,23:19:13.090,45.410,17.0,74.8,47.303,46.1,
13.4.2025,23:19:13.618,45.043,17.0,75.1,47.337,46.1,
13.4.2025,23:19:14.117,45.249,17.0,75.4,46.548,46.0,
13.4.2025,23:19:14.633,45.336,20.0,75.3,47.600,46.2,
13.4.2025,23:19:15.132,45.405,16.0,75.4,47.039,46.3,
13.4.2025,23:19:15.636,45.037,17.0,75.7,48.796,52.5,
13.4.2025,23:19:16.123,44.825,17.0,74.4,47.747,46.6,
13.4.2025,23:19:16.621,45.669,17.0,75.0,46.443,46.1,
13.4.2025,23:19:17.135,45.546,18.0,75.3,47.078,46.1,
13.4.2025,23:19:17.636,45.522,17.0,75.4,46.697,45.9,
13.4.2025,23:19:18.124,45.383,17.0,75.2,45.811,45.6,
13.4.2025,23:19:18.623,45.361,17.0,75.3,45.872,46.3,
13.4.2025,23:19:19.125,45.369,18.0,75.4,46.466,46.0,
13.4.2025,23:19:19.628,45.408,19.0,75.4,50.337,53.2,
13.4.2025,23:19:20.129,44.719,17.0,73.5,49.268,49.7,
13.4.2025,23:19:20.629,45.020,16.0,74.0,48.443,49.3,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
