Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,23:48:17.905,47.6,52.845,47.483,42.0,1494.7,
16.4.2025,23:48:18.409,47.9,53.145,47.531,41.0,1495.0,
16.4.2025,23:48:18.909,47.4,52.378,47.515,42.0,1492.8,
16.4.2025,23:48:19.407,47.6,52.236,47.546,42.0,1489.8,
16.4.2025,23:48:19.908,48.0,52.956,47.474,42.0,1495.0,
16.4.2025,23:48:20.426,48.0,52.567,47.545,42.0,1498.1,
16.4.2025,23:48:20.927,47.9,52.884,47.496,42.0,1481.9,
16.4.2025,23:48:21.426,47.7,52.586,47.532,42.0,1476.6,
16.4.2025,23:48:21.927,47.8,52.613,47.468,41.0,1483.9,
16.4.2025,23:48:22.418,47.4,52.585,47.429,42.0,1485.6,
16.4.2025,23:48:22.920,47.5,52.795,47.416,42.0,1490.8,
16.4.2025,23:48:23.421,47.9,52.069,47.539,42.0,1504.6,
16.4.2025,23:48:23.921,48.1,52.751,47.461,42.0,1499.1,
16.4.2025,23:48:24.422,47.9,52.583,47.515,41.0,1502.5,
16.4.2025,23:48:24.925,47.9,52.480,47.383,42.0,1494.8,
16.4.2025,23:48:25.428,47.9,52.818,47.483,42.0,1500.1,
16.4.2025,23:48:25.929,47.7,52.501,47.422,42.0,1482.9,
16.4.2025,23:48:26.417,47.7,52.641,47.425,42.0,1477.3,
16.4.2025,23:48:26.917,47.8,52.526,47.394,42.0,1481.2,
16.4.2025,23:48:27.417,47.9,52.560,47.415,42.0,1486.4,
16.4.2025,23:48:27.933,48.5,53.166,47.496,42.0,1497.1,
16.4.2025,23:48:28.436,48.0,52.604,47.470,42.0,1497.8,
16.4.2025,23:48:28.937,47.8,52.328,47.517,42.0,1510.4,
16.4.2025,23:48:29.441,47.9,52.781,47.459,42.0,1493.9,
16.4.2025,23:48:29.939,48.1,52.811,47.486,42.0,1495.4,
16.4.2025,23:48:30.439,47.9,52.830,47.426,42.0,1478.1,
16.4.2025,23:48:30.954,47.9,52.601,47.521,42.0,1501.4,
16.4.2025,23:48:31.452,47.9,52.661,47.422,41.0,1484.5,
16.4.2025,23:48:31.953,48.2,52.677,47.473,42.0,1502.8,
16.4.2025,23:48:32.455,48.1,52.571,47.466,41.0,1495.9,
16.4.2025,23:48:32.952,48.5,52.337,47.476,42.0,1508.4,
16.4.2025,23:48:33.455,47.9,52.643,47.497,41.0,1501.6,
16.4.2025,23:48:33.955,48.2,52.694,47.437,42.0,1498.7,
16.4.2025,23:48:34.455,47.8,52.184,47.434,41.0,1484.2,
16.4.2025,23:48:34.958,47.5,52.343,47.415,42.0,1483.3,
16.4.2025,23:48:35.459,47.6,51.985,47.377,41.0,1498.5,
16.4.2025,23:48:35.948,48.0,52.594,47.428,41.0,1475.6,
16.4.2025,23:48:36.449,47.6,52.691,47.453,42.0,1479.4,
16.4.2025,23:48:36.950,47.6,52.107,47.483,42.0,1491.8,
16.4.2025,23:48:37.458,47.8,52.602,47.486,42.0,1485.8,
16.4.2025,23:48:37.958,47.8,52.373,47.448,41.0,1479.0,
16.4.2025,23:48:38.455,47.7,52.472,47.446,42.0,1489.5,
16.4.2025,23:48:38.957,47.8,51.838,47.559,42.0,1486.1,
16.4.2025,23:48:39.459,47.9,52.425,47.569,42.0,1506.7,
16.4.2025,23:48:39.959,47.8,52.632,47.561,42.0,1480.6,
16.4.2025,23:48:40.462,48.3,52.568,47.506,42.0,1486.6,
16.4.2025,23:48:40.952,47.9,52.439,47.529,42.0,1487.0,
16.4.2025,23:48:41.451,48.0,52.774,47.506,42.0,1484.2,
16.4.2025,23:48:41.952,48.0,52.600,47.506,42.0,1328.7,
16.4.2025,23:48:42.465,69.5,65.615,47.337,42.0,1352.2,
16.4.2025,23:48:42.967,54.9,58.349,46.543,40.0,1195.2,
16.4.2025,23:48:43.471,68.2,64.821,47.312,42.0,1437.0,
16.4.2025,23:48:43.969,55.1,58.435,46.577,39.0,1457.2,
16.4.2025,23:48:44.472,49.4,53.934,47.408,45.0,1473.8,
16.4.2025,23:48:44.976,48.2,53.533,47.505,42.0,1495.6,
16.4.2025,23:48:45.476,47.8,52.939,47.577,42.0,1466.1,
16.4.2025,23:48:45.977,48.0,52.904,47.531,42.0,1487.9,
16.4.2025,23:48:46.476,47.9,52.391,47.455,42.0,1471.5,
16.4.2025,23:48:46.977,48.5,52.837,47.408,42.0,1461.8,
16.4.2025,23:48:47.464,47.8,52.946,47.462,42.0,1483.4,
16.4.2025,23:48:47.964,48.7,53.097,47.530,43.0,1475.7,
16.4.2025,23:48:48.464,47.8,52.670,47.529,42.0,1498.0,
16.4.2025,23:48:48.978,48.0,52.751,47.467,42.0,1476.9,
16.4.2025,23:48:49.464,47.8,52.712,47.484,43.0,1497.6,
16.4.2025,23:48:49.969,47.7,52.788,47.540,42.0,1497.4,
16.4.2025,23:48:50.467,47.8,52.536,47.529,42.0,1490.9,
16.4.2025,23:48:50.971,47.9,52.897,47.503,43.0,1501.8,
16.4.2025,23:48:51.470,48.2,53.315,47.592,43.0,1503.3,
16.4.2025,23:48:51.974,48.0,52.741,47.515,42.0,1510.0,
16.4.2025,23:48:52.476,47.9,52.666,47.518,42.0,1491.2,
16.4.2025,23:48:52.975,48.8,53.017,47.439,42.0,1454.0,
16.4.2025,23:48:53.472,47.8,52.557,47.442,42.0,1480.2,
16.4.2025,23:48:53.974,48.6,52.867,47.408,42.0,1458.9,
16.4.2025,23:48:54.475,47.4,51.962,47.478,42.0,1496.6,
16.4.2025,23:48:54.976,47.7,52.672,47.368,42.0,1461.9,
16.4.2025,23:48:55.474,47.8,52.917,47.386,42.0,1482.7,
16.4.2025,23:48:55.976,47.7,52.575,47.416,42.0,1482.7,
16.4.2025,23:48:56.466,47.8,52.439,47.414,40.0,1482.1,
16.4.2025,23:48:56.965,48.0,52.588,47.500,42.0,1474.9,
16.4.2025,23:48:57.478,47.6,52.142,47.432,42.0,1459.0,
16.4.2025,23:48:57.965,48.1,52.628,47.455,42.0,1470.8,
16.4.2025,23:48:58.467,47.8,52.700,47.447,42.0,1478.2,
16.4.2025,23:48:58.968,47.9,53.393,47.433,42.0,1470.1,
16.4.2025,23:48:59.465,47.9,53.393,47.433,42.0,1470.1,
16.4.2025,23:48:59.971,47.8,52.898,47.473,43.0,1496.9,
16.4.2025,23:49:0.476,47.8,52.613,47.471,42.0,1480.8,
16.4.2025,23:49:0.963,48.1,52.800,47.428,42.0,1430.4,
16.4.2025,23:49:1.479,47.8,52.647,47.380,41.0,1479.3,
16.4.2025,23:49:1.965,47.5,52.391,47.411,41.0,1502.1,
16.4.2025,23:49:2.479,47.9,52.848,47.417,42.0,1482.7,
16.4.2025,23:49:2.977,47.7,52.695,47.400,42.0,1477.2,
16.4.2025,23:49:3.466,48.1,52.753,47.375,41.0,1475.6,
16.4.2025,23:49:3.969,47.8,52.790,47.375,41.0,1478.2,
16.4.2025,23:49:4.469,47.6,52.551,47.372,41.0,1481.4,
16.4.2025,23:49:4.969,48.1,53.250,47.358,42.0,1483.5,
16.4.2025,23:49:5.468,48.0,52.172,47.408,42.0,1501.1,
16.4.2025,23:49:5.966,48.1,52.659,47.425,41.0,1492.7,
16.4.2025,23:49:6.467,48.4,52.622,47.344,41.0,1493.7,
16.4.2025,23:49:6.968,49.6,53.930,47.385,42.0,1496.1,
16.4.2025,23:49:7.466,48.1,52.850,47.442,41.0,1503.4,
16.4.2025,23:49:7.966,47.7,52.370,47.497,42.0,1501.8,
16.4.2025,23:49:8.466,48.1,52.923,47.488,42.0,1499.4,
16.4.2025,23:49:8.967,48.0,52.601,47.400,42.0,1458.3,
16.4.2025,23:49:9.467,47.6,52.232,47.462,41.0,1488.2,
16.4.2025,23:49:9.968,47.1,51.855,47.242,41.0,1467.8,
16.4.2025,23:49:10.470,47.6,52.539,47.321,41.0,1466.2,
16.4.2025,23:49:10.973,47.1,52.482,47.321,41.0,1471.6,
16.4.2025,23:49:11.470,47.2,51.928,47.291,42.0,1467.3,
16.4.2025,23:49:11.973,47.5,52.111,47.299,41.0,1470.6,
16.4.2025,23:49:12.477,47.4,52.306,47.362,41.0,1476.9,
16.4.2025,23:49:12.977,47.6,51.835,47.375,42.0,1475.7,
16.4.2025,23:49:13.465,47.6,52.379,47.374,41.0,1478.9,
16.4.2025,23:49:13.966,47.8,52.628,47.415,41.0,1454.4,
16.4.2025,23:49:14.468,47.5,52.378,47.436,41.0,1491.7,
16.4.2025,23:49:14.971,47.5,52.084,47.409,41.0,1481.7,
16.4.2025,23:49:15.473,47.7,52.272,47.406,41.0,1478.9,
16.4.2025,23:49:15.978,48.3,52.448,47.458,41.0,1472.3,
16.4.2025,23:49:16.479,47.7,52.299,47.394,41.0,1479.6,
16.4.2025,23:49:16.975,47.6,52.330,47.436,42.0,1479.4,
16.4.2025,23:49:17.475,47.6,52.972,47.436,42.0,1497.8,
16.4.2025,23:49:17.966,47.7,52.531,47.439,41.0,1489.9,
16.4.2025,23:49:18.467,48.0,52.113,47.462,42.0,1486.3,
16.4.2025,23:49:18.969,48.0,52.507,47.407,43.0,1481.0,
16.4.2025,23:49:19.468,47.7,52.021,47.340,42.0,1482.1,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
